Disc Threshold [V]	D2, v1J2, 09.12. First	D2, v1J2, 09.12. First
49.86	5	1.84034145622867E-4
49.88	-2	-7.36136582491468E-5
49.9	0	0
49.92	3	1.1042048737372E-4
49.94	4	1.47227316498294E-4
49.96	4	1.47227316498294E-4
49.98	4	1.47227316498294E-4
50	4	1.47227316498294E-4
50.02	1	3.68068291245734E-5
50.04	0	0
50.06	0	0
50.08	-1	-3.68068291245734E-5
50.1	-4	-1.47227316498294E-4
50.12	2	7.36136582491468E-5
50.14	2	7.36136582491468E-5
50.16	-1	-3.68068291245734E-5
50.18	-5	-1.84034145622867E-4
50.2	-2	-7.36136582491468E-5
50.22	-3	-1.1042048737372E-4
50.24	-5	-1.84034145622867E-4
50.26	2	7.36136582491468E-5
50.28	-3	-1.1042048737372E-4
50.3	-3	-1.1042048737372E-4
50.32	-2	-7.36136582491468E-5
50.34	-3	-1.1042048737372E-4
50.36	-1	-3.68068291245734E-5
50.38	3	1.1042048737372E-4
50.4	-2	-7.36136582491468E-5
50.42	-4	-1.47227316498294E-4
50.44	-7	-2.57647803872014E-4
50.46	-4	-1.47227316498294E-4
50.48	-2	-7.36136582491468E-5
50.5	5	1.84034145622867E-4
50.52	0	0
50.54	-2	-7.36136582491468E-5
50.56	6	2.2084097474744E-4
50.58	2	7.36136582491468E-5
50.6	0	0
50.62	-1	-3.68068291245734E-5
50.64	-6	-2.2084097474744E-4
50.66	-9	-3.31261462121161E-4
50.68	0	0
50.7	7	2.57647803872014E-4
50.72	0	0
50.74	-2	-7.36136582491468E-5
50.76	-2	-7.36136582491468E-5
50.78	5	1.84034145622867E-4
50.8	2	7.36136582491468E-5
50.82	4	1.47227316498294E-4
50.84	1	3.68068291245734E-5
50.86	2	7.36136582491468E-5
50.88	8	2.94454632996587E-4
50.9	2	7.36136582491468E-5
50.92	4	1.47227316498294E-4
50.94	-3	-1.1042048737372E-4
50.96	-1	-3.68068291245734E-5
50.98	-1	-3.68068291245734E-5
51	3	1.1042048737372E-4
51.02	-6	-2.2084097474744E-4
51.04	0	0
51.06	2	7.36136582491468E-5
51.08	-3	-1.1042048737372E-4
51.1	-2	-7.36136582491468E-5
51.12	-1	-3.68068291245734E-5
51.14	6	2.2084097474744E-4
51.16	2	7.36136582491468E-5
51.18	5	1.84034145622867E-4
51.2	-4	-1.47227316498294E-4
51.22	-5	-1.84034145622867E-4
51.24	2	7.36136582491468E-5
51.26	3	1.1042048737372E-4
51.28	2	7.36136582491468E-5
51.3	1	3.68068291245734E-5
51.32	-2	-7.36136582491468E-5
51.34	-2	-7.36136582491468E-5
51.36	1	3.68068291245734E-5
51.38	4	1.47227316498294E-4
51.4	6	2.2084097474744E-4
51.42	-3	-1.1042048737372E-4
51.44	-4	-1.47227316498294E-4
51.46	-7	-2.57647803872014E-4
51.48	1	3.68068291245734E-5
51.5	5	1.84034145622867E-4
51.52	2	7.36136582491468E-5
51.54	-1	-3.68068291245734E-5
51.56	-3	-1.1042048737372E-4
51.58	-2	-7.36136582491468E-5
51.6	-7	-2.57647803872014E-4
51.62	-3	-1.1042048737372E-4
51.64	-6	-2.2084097474744E-4
51.66	-2	-7.36136582491468E-5
51.68	0	0
51.7	1	3.68068291245734E-5
51.72	-1	-3.68068291245734E-5
51.74	-4	-1.47227316498294E-4
51.76	-3	-1.1042048737372E-4
51.78	-2	-7.36136582491468E-5
51.8	-1	-3.68068291245734E-5
51.82	1	3.68068291245734E-5
51.84	5	1.84034145622867E-4
51.86	4	1.47227316498294E-4
51.88	1	3.68068291245734E-5
51.9	-2	-7.36136582491468E-5
51.92	-9	-3.31261462121161E-4
51.94	0	0
51.96	0	0
51.98	3	1.1042048737372E-4
52	0	0
52.02	5	1.84034145622867E-4
52.04	0	0
52.06	-5	-1.84034145622867E-4
52.08	-1	-3.68068291245734E-5
52.1	1	3.68068291245734E-5
52.12	-4	-1.47227316498294E-4
52.14	-3	-1.1042048737372E-4
52.16	4	1.47227316498294E-4
52.18	1	3.68068291245734E-5
52.2	2	7.36136582491468E-5
52.22	4	1.47227316498294E-4
52.24	-1	-3.68068291245734E-5
52.26	-2	-7.36136582491468E-5
52.28	0	0
52.3	2	7.36136582491468E-5
52.32	-1	-3.68068291245734E-5
52.34	0	0
52.36	2	7.36136582491468E-5
52.38	9	3.31261462121161E-4
52.4	0	0
52.42	1	3.68068291245734E-5
52.44	2	7.36136582491468E-5
52.46	-3	-1.1042048737372E-4
52.48	2	7.36136582491468E-5
52.5	3	1.1042048737372E-4
52.52	2	7.36136582491468E-5
52.54	-1	-3.68068291245734E-5
52.56	3	1.1042048737372E-4
52.58	2	7.36136582491468E-5
52.6	-1	-3.68068291245734E-5
52.62	1	3.68068291245734E-5
52.64	-4	-1.47227316498294E-4
52.66	-3	-1.1042048737372E-4
52.68	1	3.68068291245734E-5
52.7	2	7.36136582491468E-5
52.72	1	3.68068291245734E-5
52.74	-5	-1.84034145622867E-4
52.76	-2	-7.36136582491468E-5
52.78	3	1.1042048737372E-4
52.8	6	2.2084097474744E-4
52.82	6	2.2084097474744E-4
52.84	-4	-1.47227316498294E-4
52.86	-1	-3.68068291245734E-5
52.88	5	1.84034145622867E-4
52.9	5	1.84034145622867E-4
52.92	5	1.84034145622867E-4
52.94	0	0
52.96	0	0
52.98	0	0
53	-4	-1.47227316498294E-4
53.02	0	0
53.04	3	1.1042048737372E-4
53.06	-2	-7.36136582491468E-5
53.08	0	0
53.1	-1	-3.68068291245734E-5
53.12	4	1.47227316498294E-4
53.14	1	3.68068291245734E-5
53.16	-1	-3.68068291245734E-5
53.18	-6	-2.2084097474744E-4
53.2	-6	-2.2084097474744E-4
53.22	-1	-3.68068291245734E-5
53.24	-4	-1.47227316498294E-4
53.26	2	7.36136582491468E-5
53.28	0	0
53.3	-5	-1.84034145622867E-4
53.32	4	1.47227316498294E-4
53.34	0	0
53.36	1	3.68068291245734E-5
53.38	2	7.36136582491468E-5
53.4	-1	-3.68068291245734E-5
53.42	-1	-3.68068291245734E-5
53.44	-2	-7.36136582491468E-5
53.46	5	1.84034145622867E-4
53.48	4	1.47227316498294E-4
53.5	2	7.36136582491468E-5
53.52	2	7.36136582491468E-5
53.54	2	7.36136582491468E-5
53.56	1	3.68068291245734E-5
53.58	1	3.68068291245734E-5
53.6	-5	-1.84034145622867E-4
53.62	-2	-7.36136582491468E-5
53.64	-1	-3.68068291245734E-5
53.66	1	3.68068291245734E-5
53.68	-2	-7.36136582491468E-5
53.7	-4	-1.47227316498294E-4
53.72	1	3.68068291245734E-5
53.74	5	1.84034145622867E-4
53.76	0	0
53.78	1	3.68068291245734E-5
53.8	5	1.84034145622867E-4
53.82	-5	-1.84034145622867E-4
53.84	-7	-2.57647803872014E-4
53.86	0	0
53.88	0	0
53.9	0	0
53.92	4	1.47227316498294E-4
53.94	3	1.1042048737372E-4
53.96	-2	-7.36136582491468E-5
53.98	2	7.36136582491468E-5
54	-3	-1.1042048737372E-4
54.02	-1	-3.68068291245734E-5
54.04	11	4.04875120370307E-4
54.06	3	1.1042048737372E-4
54.08	0	0
54.1	1	3.68068291245734E-5
54.12	2	7.36136582491468E-5
54.14	-5	-1.84034145622867E-4
54.16	-5	-1.84034145622867E-4
54.18	-4	-1.47227316498294E-4
54.2	-1	-3.68068291245734E-5
54.22	3	1.1042048737372E-4
54.24	3	1.1042048737372E-4
54.26	2	7.36136582491468E-5
54.28	-7	-2.57647803872014E-4
54.3	-1	-3.68068291245734E-5
54.32	-7	-2.57647803872014E-4
54.34	-4	-1.47227316498294E-4
54.36	-1	-3.68068291245734E-5
54.38	1	3.68068291245734E-5
54.4	-1	-3.68068291245734E-5
54.42	2	7.36136582491468E-5
54.44	-5	-1.84034145622867E-4
54.46	-1	-3.68068291245734E-5
54.48	-3	-1.1042048737372E-4
54.5	-2	-7.36136582491468E-5
54.52	2	7.36136582491468E-5
54.54	2	7.36136582491468E-5
54.56	0	0
54.58	-6	-2.2084097474744E-4
54.6	3	1.1042048737372E-4
54.62	0	0
54.64	1	3.68068291245734E-5
54.66	2	7.36136582491468E-5
54.68	-1	-3.68068291245734E-5
54.7	4	1.47227316498294E-4
54.72	3	1.1042048737372E-4
54.74	-2	-7.36136582491468E-5
54.76	6	2.2084097474744E-4
54.78	-1	-3.68068291245734E-5
54.8	-4	-1.47227316498294E-4
54.82	-2	-7.36136582491468E-5
54.84	0	0
54.86	-2	-7.36136582491468E-5
54.88	-3	-1.1042048737372E-4
54.9	7	2.57647803872014E-4
54.92	6	2.2084097474744E-4
54.94	0	0
54.96	0	0
54.98	1	3.68068291245734E-5
55	0	0
55.02	0	0
55.04	-3	-1.1042048737372E-4
55.06	-3	-1.1042048737372E-4
55.08	-1	-3.68068291245734E-5
55.1	-3	-1.1042048737372E-4
55.12	-5	-1.84034145622867E-4
55.14	2	7.36136582491468E-5
55.16	0	0
55.18	1	3.68068291245734E-5
55.2	-4	-1.47227316498294E-4
55.22	-1	-3.68068291245734E-5
55.24	3	1.1042048737372E-4
55.26	4	1.47227316498294E-4
55.28	5	1.84034145622867E-4
55.3	5	1.84034145622867E-4
55.32	0	0
55.34	3	1.1042048737372E-4
55.36	-2	-7.36136582491468E-5
55.38	2	7.36136582491468E-5
55.4	0	0
55.42	0	0
55.44	-3	-1.1042048737372E-4
55.46	-2	-7.36136582491468E-5
55.48	1	3.68068291245734E-5
55.5	2	7.36136582491468E-5
55.52	3	1.1042048737372E-4
55.54	1	3.68068291245734E-5
55.56	-3	-1.1042048737372E-4
55.58	5	1.84034145622867E-4
55.6	4	1.47227316498294E-4
55.62	4	1.47227316498294E-4
55.64	-3	-1.1042048737372E-4
55.66	-4	-1.47227316498294E-4
55.68	5	1.84034145622867E-4
55.7	8	2.94454632996587E-4
55.72	3	1.1042048737372E-4
55.74	1	3.68068291245734E-5
55.76	-1	-3.68068291245734E-5
55.78	0	0
55.8	1	3.68068291245734E-5
55.82	-1	-3.68068291245734E-5
55.84	4	1.47227316498294E-4
55.86	2	7.36136582491468E-5
55.88	3	1.1042048737372E-4
55.9	3	1.1042048737372E-4
55.92	4	1.47227316498294E-4
55.94	5	1.84034145622867E-4
55.96	4	1.47227316498294E-4
55.98	-2	-7.36136582491468E-5
56	-4	-1.47227316498294E-4
56.02	2	7.36136582491468E-5
56.04	-2	-7.36136582491468E-5
56.06	0	0
56.08	0	0
56.1	3	1.1042048737372E-4
56.12	6	2.2084097474744E-4
56.14	1	3.68068291245734E-5
56.16	-2	-7.36136582491468E-5
56.18	2	7.36136582491468E-5
56.2	-2	-7.36136582491468E-5
56.22	-3	-1.1042048737372E-4
56.24	5	1.84034145622867E-4
56.26	6	2.2084097474744E-4
56.28	5	1.84034145622867E-4
56.3	6	2.2084097474744E-4
56.32	6	2.2084097474744E-4
56.34	2	7.36136582491468E-5
56.36	-4	-1.47227316498294E-4
56.38	-3	-1.1042048737372E-4
56.4	-3	-1.1042048737372E-4
56.42	2	7.36136582491468E-5
56.44	-1	-3.68068291245734E-5
56.46	2	7.36136582491468E-5
56.48	-2	-7.36136582491468E-5
56.5	-2	-7.36136582491468E-5
56.52	6	2.2084097474744E-4
56.54	4	1.47227316498294E-4
56.56	-3	-1.1042048737372E-4
56.58	1	3.68068291245734E-5
56.6	-2	-7.36136582491468E-5
56.62	1	3.68068291245734E-5
56.64	-3	-1.1042048737372E-4
56.66	-3	-1.1042048737372E-4
56.68	0	0
56.7	1	3.68068291245734E-5
56.72	-6	-2.2084097474744E-4
56.74	-3	-1.1042048737372E-4
56.76	0	0
56.78	-4	-1.47227316498294E-4
56.8	2	7.36136582491468E-5
56.82	1	3.68068291245734E-5
56.84	-1	-3.68068291245734E-5
56.86	0	0
56.88	6	2.2084097474744E-4
56.9	0	0
56.92	0	0
56.94	-2	-7.36136582491468E-5
56.96	1	3.68068291245734E-5
56.98	5	1.84034145622867E-4
57	-2	-7.36136582491468E-5
57.02	-1	-3.68068291245734E-5
57.04	0	0
57.06	0	0
57.08	-5	-1.84034145622867E-4
57.1	4	1.47227316498294E-4
57.12	2	7.36136582491468E-5
57.14	4	1.47227316498294E-4
57.16	2	7.36136582491468E-5
57.18	-4	-1.47227316498294E-4
57.2	0	0
57.22	2	7.36136582491468E-5
57.24	0	0
57.26	0	0
57.28	2	7.36136582491468E-5
57.3	-2	-7.36136582491468E-5
57.32	-1	-3.68068291245734E-5
57.34	-1	-3.68068291245734E-5
57.36	-6	-2.2084097474744E-4
57.38	-2	-7.36136582491468E-5
57.4	2	7.36136582491468E-5
57.42	1	3.68068291245734E-5
57.44	-5	-1.84034145622867E-4
57.46	2	7.36136582491468E-5
57.48	5	1.84034145622867E-4
57.5	0	0
57.52	-1	-3.68068291245734E-5
57.54	3	1.1042048737372E-4
57.56	-2	-7.36136582491468E-5
57.58	1	3.68068291245734E-5
57.6	7	2.57647803872014E-4
57.62	-2	-7.36136582491468E-5
57.64	-1	-3.68068291245734E-5
57.66	-3	-1.1042048737372E-4
57.68	4	1.47227316498294E-4
57.7	1	3.68068291245734E-5
57.72	-1	-3.68068291245734E-5
57.74	1	3.68068291245734E-5
57.76	-1	-3.68068291245734E-5
57.78	1	3.68068291245734E-5
57.8	6	2.2084097474744E-4
57.82	1	3.68068291245734E-5
57.84	3	1.1042048737372E-4
57.86	4	1.47227316498294E-4
57.88	4	1.47227316498294E-4
57.9	6	2.2084097474744E-4
57.92	-2	-7.36136582491468E-5
57.94	4	1.47227316498294E-4
57.96	6	2.2084097474744E-4
57.98	3	1.1042048737372E-4
58	0	0
58.02	3	1.1042048737372E-4
58.04	7	2.57647803872014E-4
58.06	6	2.2084097474744E-4
58.08	3	1.1042048737372E-4
58.1	-1	-3.68068291245734E-5
58.12	5	1.84034145622867E-4
58.14	4	1.47227316498294E-4
58.16	0	0
58.18	1	3.68068291245734E-5
58.2	-4	-1.47227316498294E-4
58.22	-8	-2.94454632996587E-4
58.24	-7	-2.57647803872014E-4
58.26	-4	-1.47227316498294E-4
58.28	-2	-7.36136582491468E-5
58.3	-2	-7.36136582491468E-5
58.32	4	1.47227316498294E-4
58.34	-3	-1.1042048737372E-4
58.36	2	7.36136582491468E-5
58.38	0	0
58.4	3	1.1042048737372E-4
58.42	-2	-7.36136582491468E-5
58.44	-3	-1.1042048737372E-4
58.46	5	1.84034145622867E-4
58.48	2	7.36136582491468E-5
58.5	4	1.47227316498294E-4
58.52	-3	-1.1042048737372E-4
58.54	0	0
58.56	0	0
58.58	-1	-3.68068291245734E-5
58.6	-3	-1.1042048737372E-4
58.62	-7	-2.57647803872014E-4
58.64	1	3.68068291245734E-5
58.66	1	3.68068291245734E-5
58.68	2	7.36136582491468E-5
58.7	-2	-7.36136582491468E-5
58.72	-2	-7.36136582491468E-5
58.74	1	3.68068291245734E-5
58.76	0	0
58.78	3	1.1042048737372E-4
58.8	3	1.1042048737372E-4
58.82	2	7.36136582491468E-5
58.84	-2	-7.36136582491468E-5
58.86	1	3.68068291245734E-5
58.88	0	0
58.9	-1	-3.68068291245734E-5
58.92	-3	-1.1042048737372E-4
58.94	-1	-3.68068291245734E-5
58.96	4	1.47227316498294E-4
58.98	0	0
59	-3	-1.1042048737372E-4
59.02	5	1.84034145622867E-4
59.04	4	1.47227316498294E-4
59.06	2	7.36136582491468E-5
59.08	-1	-3.68068291245734E-5
59.1	-6	-2.2084097474744E-4
59.12	3	1.1042048737372E-4
59.14	-2	-7.36136582491468E-5
59.16	2	7.36136582491468E-5
59.18	-1	-3.68068291245734E-5
59.2	-1	-3.68068291245734E-5
59.22	-2	-7.36136582491468E-5
59.24	-2	-7.36136582491468E-5
59.26	0	0
59.28	1	3.68068291245734E-5
59.3	0	0
59.32	-3	-1.1042048737372E-4
59.34	4	1.47227316498294E-4
59.36	6	2.2084097474744E-4
59.38	-3	-1.1042048737372E-4
59.4	-2	-7.36136582491468E-5
59.42	-1	-3.68068291245734E-5
59.44	-3	-1.1042048737372E-4
59.46	-3	-1.1042048737372E-4
59.48	-1	-3.68068291245734E-5
59.5	-1	-3.68068291245734E-5
59.52	-2	-7.36136582491468E-5
59.54	4	1.47227316498294E-4
59.56	-2	-7.36136582491468E-5
59.58	0	0
59.6	-1	-3.68068291245734E-5
59.62	6	2.2084097474744E-4
59.64	2	7.36136582491468E-5
59.66	1	3.68068291245734E-5
59.68	-2	-7.36136582491468E-5
59.7	0	0
59.72	0	0
59.74	-7	-2.57647803872014E-4
59.76	-3	-1.1042048737372E-4
59.78	0	0
59.8	8	2.94454632996587E-4
59.82	4	1.47227316498294E-4
59.84	8	2.94454632996587E-4
59.86	-5	-1.84034145622867E-4
59.88	-6	-2.2084097474744E-4
59.9	6	2.2084097474744E-4
59.92	4	1.47227316498294E-4
59.94	-1	-3.68068291245734E-5
59.96	0	0
59.98	3	1.1042048737372E-4
60	6	2.2084097474744E-4
60.02	0	0
60.04	-4	-1.47227316498294E-4
60.06	3	1.1042048737372E-4
60.08	7	2.57647803872014E-4
60.1	5	1.84034145622867E-4
60.12	-2	-7.36136582491468E-5
60.14	0	0
60.16	2	7.36136582491468E-5
60.18	1	3.68068291245734E-5
60.2	3	1.1042048737372E-4
60.22	1	3.68068291245734E-5
60.24	0	0
60.26	1	3.68068291245734E-5
60.28	-5	-1.84034145622867E-4
60.3	3	1.1042048737372E-4
60.32	-3	-1.1042048737372E-4
60.34	-1	-3.68068291245734E-5
60.36	-1	-3.68068291245734E-5
60.38	1	3.68068291245734E-5
60.4	-2	-7.36136582491468E-5
60.42	4	1.47227316498294E-4
60.44	2	7.36136582491468E-5
60.46	1	3.68068291245734E-5
60.48	3	1.1042048737372E-4
60.5	5	1.84034145622867E-4
60.52	-3	-1.1042048737372E-4
60.54	-2	-7.36136582491468E-5
60.56	4	1.47227316498294E-4
60.58	3	1.1042048737372E-4
60.6	0	0
60.62	3	1.1042048737372E-4
60.64	1	3.68068291245734E-5
60.66	1	3.68068291245734E-5
60.68	5	1.84034145622867E-4
60.7	1	3.68068291245734E-5
60.72	4	1.47227316498294E-4
60.74	-1	-3.68068291245734E-5
60.76	-2	-7.36136582491468E-5
60.78	-1	-3.68068291245734E-5
60.8	0	0
60.82	0	0
60.84	4	1.47227316498294E-4
60.86	0	0
60.88	1	3.68068291245734E-5
60.9	1	3.68068291245734E-5
60.92	3	1.1042048737372E-4
60.94	2	7.36136582491468E-5
60.96	1	3.68068291245734E-5
60.98	3	1.1042048737372E-4
61	-1	-3.68068291245734E-5
61.02	4	1.47227316498294E-4
61.04	-2	-7.36136582491468E-5
61.06	-7	-2.57647803872014E-4
61.08	-1	-3.68068291245734E-5
61.1	-2	-7.36136582491468E-5
61.12	-3	-1.1042048737372E-4
61.14	-2	-7.36136582491468E-5
61.16	0	0
61.18	0	0
61.2	-5	-1.84034145622867E-4
61.22	-3	-1.1042048737372E-4
61.24	3	1.1042048737372E-4
61.26	4	1.47227316498294E-4
61.28	0	0
61.3	-4	-1.47227316498294E-4
61.32	-1	-3.68068291245734E-5
61.34	6	2.2084097474744E-4
61.36	1	3.68068291245734E-5
61.38	0	0
61.4	-2	-7.36136582491468E-5
61.42	-3	-1.1042048737372E-4
61.44	0	0
61.46	0	0
61.48	-1	-3.68068291245734E-5
61.5	1	3.68068291245734E-5
61.52	5	1.84034145622867E-4
61.54	5	1.84034145622867E-4
61.56	3	1.1042048737372E-4
61.58	-1	-3.68068291245734E-5
61.6	7	2.57647803872014E-4
61.62	4	1.47227316498294E-4
61.64	4	1.47227316498294E-4
61.66	-5	-1.84034145622867E-4
61.68	7	2.57647803872014E-4
61.7	0	0
61.72	3	1.1042048737372E-4
61.74	2	7.36136582491468E-5
61.76	6	2.2084097474744E-4
61.78	-5	-1.84034145622867E-4
61.8	2	7.36136582491468E-5
61.82	-2	-7.36136582491468E-5
61.84	-2	-7.36136582491468E-5
61.86	-2	-7.36136582491468E-5
61.88	1	3.68068291245734E-5
61.9	0	0
61.92	-1	-3.68068291245734E-5
61.94	2	7.36136582491468E-5
61.96	2	7.36136582491468E-5
61.98	2	7.36136582491468E-5
62	1	3.68068291245734E-5
62.02	1	3.68068291245734E-5
62.04	6	2.2084097474744E-4
62.06	0	0
62.08	3	1.1042048737372E-4
62.1	7	2.57647803872014E-4
62.12	3	1.1042048737372E-4
62.14	-2	-7.36136582491468E-5
62.16	0	0
62.18	2	7.36136582491468E-5
62.2	2	7.36136582491468E-5
62.22	-1	-3.68068291245734E-5
62.24	-5	-1.84034145622867E-4
62.26	-1	-3.68068291245734E-5
62.28	3	1.1042048737372E-4
62.3	3	1.1042048737372E-4
62.32	14	5.15295607744028E-4
62.34	1	3.68068291245734E-5
62.36	3	1.1042048737372E-4
62.38	-2	-7.36136582491468E-5
62.4	-4	-1.47227316498294E-4
62.42	0	0
62.44	-2	-7.36136582491468E-5
62.46	0	0
62.48	0	0
62.5	-4	-1.47227316498294E-4
62.52	0	0
62.54	6	2.2084097474744E-4
62.56	1	3.68068291245734E-5
62.58	0	0
62.6	0	0
62.62	-2	-7.36136582491468E-5
62.64	-5	-1.84034145622867E-4
62.66	-6	-2.2084097474744E-4
62.68	-1	-3.68068291245734E-5
62.7	-2	-7.36136582491468E-5
62.72	-5	-1.84034145622867E-4
62.74	1	3.68068291245734E-5
62.76	0	0
62.78	3	1.1042048737372E-4
62.8	5	1.84034145622867E-4
62.82	4	1.47227316498294E-4
62.84	3	1.1042048737372E-4
62.86	0	0
62.88	-3	-1.1042048737372E-4
62.9	1	3.68068291245734E-5
62.92	-1	-3.68068291245734E-5
62.94	0	0
62.96	0	0
62.98	-1	-3.68068291245734E-5
63	4	1.47227316498294E-4
63.02	5	1.84034145622867E-4
63.04	5	1.84034145622867E-4
63.06	2	7.36136582491468E-5
63.08	3	1.1042048737372E-4
63.1	-4	-1.47227316498294E-4
63.12	-5	-1.84034145622867E-4
63.14	1	3.68068291245734E-5
63.16	-2	-7.36136582491468E-5
63.18	1	3.68068291245734E-5
63.2	6	2.2084097474744E-4
63.22	0	0
63.24	-2	-7.36136582491468E-5
63.26	-6	-2.2084097474744E-4
63.28	-8	-2.94454632996587E-4
63.3	-6	-2.2084097474744E-4
63.32	4	1.47227316498294E-4
63.34	0	0
63.36	1	3.68068291245734E-5
63.38	4	1.47227316498294E-4
63.4	4	1.47227316498294E-4
63.42	3	1.1042048737372E-4
63.44	-2	-7.36136582491468E-5
63.46	-2	-7.36136582491468E-5
63.48	3	1.1042048737372E-4
63.5	-4	-1.47227316498294E-4
63.52	-6	-2.2084097474744E-4
63.54	-3	-1.1042048737372E-4
63.56	1	3.68068291245734E-5
63.58	-2	-7.36136582491468E-5
63.6	0	0
63.62	-1	-3.68068291245734E-5
63.64	-2	-7.36136582491468E-5
63.66	-4	-1.47227316498294E-4
63.68	-4	-1.47227316498294E-4
63.7	1	3.68068291245734E-5
63.72	4	1.47227316498294E-4
63.74	0	0
63.76	1	3.68068291245734E-5
63.78	-2	-7.36136582491468E-5
63.8	1	3.68068291245734E-5
63.82	-1	-3.68068291245734E-5
63.84	2	7.36136582491468E-5
63.86	6	2.2084097474744E-4
63.88	6	2.2084097474744E-4
63.9	7	2.57647803872014E-4
63.92	4	1.47227316498294E-4
63.94	1	3.68068291245734E-5
63.96	0	0
63.98	2	7.36136582491468E-5
64	3	1.1042048737372E-4
64.02	0	0
64.04	0	0
64.06	-1	-3.68068291245734E-5
64.08	-1	-3.68068291245734E-5
64.1	-3	-1.1042048737372E-4
64.12	5	1.84034145622867E-4
64.14	2	7.36136582491468E-5
64.16	-2	-7.36136582491468E-5
64.18	-1	-3.68068291245734E-5
64.2	-4	-1.47227316498294E-4
64.22	1	3.68068291245734E-5
64.24	4	1.47227316498294E-4
64.26	-1	-3.68068291245734E-5
64.28	1	3.68068291245734E-5
64.3	-1	-3.68068291245734E-5
64.32	5	1.84034145622867E-4
64.34	2	7.36136582491468E-5
64.36	-1	-3.68068291245734E-5
64.38	-1	-3.68068291245734E-5
64.4	2	7.36136582491468E-5
64.42	-3	-1.1042048737372E-4
64.44	-3	-1.1042048737372E-4
64.46	-2	-7.36136582491468E-5
64.48	4	1.47227316498294E-4
64.5	8	2.94454632996587E-4
64.52	5	1.84034145622867E-4
64.54	-2	-7.36136582491468E-5
64.56	0	0
64.58	0	0
64.6	3	1.1042048737372E-4
64.62	6	2.2084097474744E-4
64.64	3	1.1042048737372E-4
64.66	1	3.68068291245734E-5
64.68	-4	-1.47227316498294E-4
64.7	2	7.36136582491468E-5
64.72	0	0
64.74	3	1.1042048737372E-4
64.76	3	1.1042048737372E-4
64.78	2	7.36136582491468E-5
64.8	-2	-7.36136582491468E-5
64.82	-3	-1.1042048737372E-4
64.84	1	3.68068291245734E-5
64.86	5	1.84034145622867E-4
64.88	1	3.68068291245734E-5
64.9	0	0
64.92	-1	-3.68068291245734E-5
64.94	0	0
64.96	7	2.57647803872014E-4
64.98	1	3.68068291245734E-5
65	2	7.36136582491468E-5
65.02	4	1.47227316498294E-4
65.04	0	0
65.06	0	0
65.08	4	1.47227316498294E-4
65.1	3	1.1042048737372E-4
65.12	1	3.68068291245734E-5
65.14	1	3.68068291245734E-5
65.16	-2	-7.36136582491468E-5
65.18	0	0
65.2	0	0
65.22	-3	-1.1042048737372E-4
65.24	-1	-3.68068291245734E-5
65.26	2	7.36136582491468E-5
65.28	5	1.84034145622867E-4
65.3	6	2.2084097474744E-4
65.32	5	1.84034145622867E-4
65.34	-2	-7.36136582491468E-5
65.36	4	1.47227316498294E-4
65.38	2	7.36136582491468E-5
65.4	2	7.36136582491468E-5
65.42	-5	-1.84034145622867E-4
65.44	-2	-7.36136582491468E-5
65.46	1	3.68068291245734E-5
65.48	4	1.47227316498294E-4
65.5	-1	-3.68068291245734E-5
65.52	-10	-3.68068291245734E-4
65.54	-12	-4.41681949494881E-4
65.56	-6	-2.2084097474744E-4
65.58	-6	-2.2084097474744E-4
65.6	3	1.1042048737372E-4
65.62	3	1.1042048737372E-4
65.64	2	7.36136582491468E-5
65.66	4	1.47227316498294E-4
65.68	2	7.36136582491468E-5
65.7	2	7.36136582491468E-5
65.72	5	1.84034145622867E-4
65.74	0	0
65.76	-1	-3.68068291245734E-5
65.78	0	0
65.8	1	3.68068291245734E-5
65.82	2	7.36136582491468E-5
65.84	-2	-7.36136582491468E-5
65.86	-1	-3.68068291245734E-5
65.88	1	3.68068291245734E-5
65.9	-2	-7.36136582491468E-5
65.92	1	3.68068291245734E-5
65.94	-3	-1.1042048737372E-4
65.96	0	0
65.98	2	7.36136582491468E-5
66	-5	-1.84034145622867E-4
66.02	-5	-1.84034145622867E-4
66.04	0	0
66.06	-2	-7.36136582491468E-5
66.08	-2	-7.36136582491468E-5
66.1	0	0
66.12	2	7.36136582491468E-5
66.14	-2	-7.36136582491468E-5
66.16	-1	-3.68068291245734E-5
66.18	-3	-1.1042048737372E-4
66.2	-1	-3.68068291245734E-5
66.22	-2	-7.36136582491468E-5
66.24	-4	-1.47227316498294E-4
66.26	-1	-3.68068291245734E-5
66.28	0	0
66.3	-4	-1.47227316498294E-4
66.32	2	7.36136582491468E-5
66.34	3	1.1042048737372E-4
66.36	4	1.47227316498294E-4
66.38	-1	-3.68068291245734E-5
66.4	1	3.68068291245734E-5
66.42	-3	-1.1042048737372E-4
66.44	2	7.36136582491468E-5
66.46	2	7.36136582491468E-5
66.48	4	1.47227316498294E-4
66.5	1	3.68068291245734E-5
66.52	1	3.68068291245734E-5
66.54	0	0
66.56	-4	-1.47227316498294E-4
66.58	-3	-1.1042048737372E-4
66.6	2	7.36136582491468E-5
66.62	-1	-3.68068291245734E-5
66.64	-1	-3.68068291245734E-5
66.66	1	3.68068291245734E-5
66.68	-1	-3.68068291245734E-5
66.7	4	1.47227316498294E-4
66.72	3	1.1042048737372E-4
66.74	4	1.47227316498294E-4
66.76	0	0
