Time [µs]	D2 v2J2	D2 v2J2	
	150k shots	150k shots	
Laser Power [mJ]		power corrected	
65.1	5	1.34721057484635E-4
65.12	-1	-2.6944211496927E-5
65.14	6	1.61665268981562E-4
65.16	-2	-5.38884229938539E-5
65.18	-7	-1.88609480478489E-4
65.2	0	0
65.22	-5	-1.34721057484635E-4
65.24	5	1.34721057484635E-4
65.26	-4	-1.07776845987708E-4
65.28	-9	-2.42497903472343E-4
65.3	11	2.96386326466197E-4
65.32	10	2.6944211496927E-4
65.34	-4	-1.07776845987708E-4
65.36	1	2.6944211496927E-5
65.38	10	2.6944211496927E-4
65.4	9	2.42497903472343E-4
65.42	7	1.88609480478489E-4
65.44	16	4.31107383950831E-4
65.46	14	3.77218960956977E-4
65.48	5	1.34721057484635E-4
65.5	14	3.77218960956977E-4
65.52	6	1.61665268981562E-4
65.54	7	1.88609480478489E-4
65.56	8	2.15553691975416E-4
65.58	1	2.6944211496927E-5
65.6	1	2.6944211496927E-5
65.62	7	1.88609480478489E-4
65.64	14	3.77218960956977E-4
65.66	8	2.15553691975416E-4
65.68	7	1.88609480478489E-4
65.7	20	5.38884229938539E-4
65.72	6	1.61665268981562E-4
65.74	9	2.42497903472343E-4
65.76	-3	-8.08326344907809E-5
65.78	-3	-8.08326344907809E-5
65.8	3	8.08326344907809E-5
65.82	9	2.42497903472343E-4
65.84	13	3.5027474946005E-4
65.86	3	8.08326344907809E-5
65.88	15	4.04163172453904E-4
65.9	21	5.65828441435466E-4
65.92	4	1.07776845987708E-4
65.94	4	1.07776845987708E-4
65.96	12	3.23330537963124E-4
65.98	5	1.34721057484635E-4
66	0	0
66.02	1	2.6944211496927E-5
66.04	5	1.34721057484635E-4
66.06	9	2.42497903472343E-4
66.08	4	1.07776845987708E-4
66.1	19	5.11940018441612E-4
66.12	13	3.5027474946005E-4
66.14	6	1.61665268981562E-4
66.16	-7	-1.88609480478489E-4
66.18	6	1.61665268981562E-4
66.2	14	3.77218960956977E-4
66.22	5	1.34721057484635E-4
66.24	1	2.6944211496927E-5
66.26	-2	-5.38884229938539E-5
66.28	0	0
66.3	-12	-3.23330537963124E-4
66.32	-5	-1.34721057484635E-4
66.34	-3	-8.08326344907809E-5
66.36	5	1.34721057484635E-4
66.38	-5	-1.34721057484635E-4
66.4	-10	-2.6944211496927E-4
66.42	-13	-3.5027474946005E-4
66.44	-3	-8.08326344907809E-5
66.46	3	8.08326344907809E-5
66.48	0	0
66.5	8	2.15553691975416E-4
66.52	12	3.23330537963124E-4
66.54	-3	-8.08326344907809E-5
66.56	1	2.6944211496927E-5
66.58	3	8.08326344907809E-5
66.6	9	2.42497903472343E-4
66.62	0	0
66.64	-1	-2.6944211496927E-5
66.66	3	8.08326344907809E-5
66.68	-3	-8.08326344907809E-5
66.7	-1	-2.6944211496927E-5
66.72	3	8.08326344907809E-5
66.74	14	3.77218960956977E-4
66.76	4	1.07776845987708E-4
66.78	-10	-2.6944211496927E-4
66.8	-5	-1.34721057484635E-4
66.82	-4	-1.07776845987708E-4
66.84	-7	-1.88609480478489E-4
66.86	12	3.23330537963124E-4
66.88	-13	-3.5027474946005E-4
66.9	-7	-1.88609480478489E-4
66.92	13	3.5027474946005E-4
66.94	1	2.6944211496927E-5
66.96	11	2.96386326466197E-4
66.98	-8	-2.15553691975416E-4
67	1	2.6944211496927E-5
67.02	3	8.08326344907809E-5
67.04	1	2.6944211496927E-5
67.06	15	4.04163172453904E-4
67.08	7	1.88609480478489E-4
67.1	-4	-1.07776845987708E-4
67.12	-4	-1.07776845987708E-4
67.14	14	3.77218960956977E-4
67.16	5	1.34721057484635E-4
67.18	3	8.08326344907809E-5
67.2	8	2.15553691975416E-4
67.22	5	1.34721057484635E-4
67.24	6	1.61665268981562E-4
67.26	-2	-5.38884229938539E-5
67.28	8	2.15553691975416E-4
67.3	-1	-2.6944211496927E-5
67.32	7	1.88609480478489E-4
67.34	11	2.96386326466197E-4
67.36	6	1.61665268981562E-4
67.38	6	1.61665268981562E-4
67.4	2	5.38884229938539E-5
67.42	1	2.6944211496927E-5
67.44	6	1.61665268981562E-4
67.46	5	1.34721057484635E-4
67.48	5	1.34721057484635E-4
67.5	4	1.07776845987708E-4
67.52	-5	-1.34721057484635E-4
67.54	-2	-5.38884229938539E-5
67.56	15	4.04163172453904E-4
67.58	0	0
67.6	-8	-2.15553691975416E-4
67.62	7	1.88609480478489E-4
67.64	-1	-2.6944211496927E-5
67.66	3	8.08326344907809E-5
67.68	14	3.77218960956977E-4
67.7	-10	-2.6944211496927E-4
67.72	4	1.07776845987708E-4
67.74	4	1.07776845987708E-4
67.76	9	2.42497903472343E-4
67.78	6	1.61665268981562E-4
67.8	3	8.08326344907809E-5
67.82	7	1.88609480478489E-4
67.84	4	1.07776845987708E-4
67.86	9	2.42497903472343E-4
67.88	14	3.77218960956977E-4
67.9	1	2.6944211496927E-5
67.92	5	1.34721057484635E-4
67.94	11	2.96386326466197E-4
67.96	10	2.6944211496927E-4
67.98	2	5.38884229938539E-5
68	10	2.6944211496927E-4
68.02	1	2.6944211496927E-5
68.04	-12	-3.23330537963124E-4
68.06	-6	-1.61665268981562E-4
68.08	4	1.07776845987708E-4
68.1	-2	-5.38884229938539E-5
68.12	-12	-3.23330537963124E-4
68.14	3	8.08326344907809E-5
68.16	-2	-5.38884229938539E-5
68.18	-8	-2.15553691975416E-4
68.2	0	0
68.22	-2	-5.38884229938539E-5
68.24	0	0
68.26	-3	-8.08326344907809E-5
68.28	-4	-1.07776845987708E-4
68.3	0	0
68.32	-5	-1.34721057484635E-4
68.34	-5	-1.34721057484635E-4
68.36	3	8.08326344907809E-5
68.38	16	4.31107383950831E-4
68.4	1	2.6944211496927E-5
68.42	-8	-2.15553691975416E-4
68.44	-4	-1.07776845987708E-4
68.46	3	8.08326344907809E-5
68.48	-10	-2.6944211496927E-4
68.5	-5	-1.34721057484635E-4
68.52	12	3.23330537963124E-4
68.54	8	2.15553691975416E-4
68.56	5	1.34721057484635E-4
68.58	8	2.15553691975416E-4
68.6	20	5.38884229938539E-4
68.62	14	3.77218960956977E-4
68.64	17	4.58051595447758E-4
68.66	-3	-8.08326344907809E-5
68.68	-1	-2.6944211496927E-5
68.7	-1	-2.6944211496927E-5
68.72	4	1.07776845987708E-4
68.74	12	3.23330537963124E-4
68.76	5	1.34721057484635E-4
68.78	9	2.42497903472343E-4
68.8	7	1.88609480478489E-4
68.82	5	1.34721057484635E-4
68.84	14	3.77218960956977E-4
68.86	9	2.42497903472343E-4
68.88	10	2.6944211496927E-4
68.9	5	1.34721057484635E-4
68.92	-7	-1.88609480478489E-4
68.94	-5	-1.34721057484635E-4
68.96	-3	-8.08326344907809E-5
68.98	-11	-2.96386326466197E-4
69	13	3.5027474946005E-4
69.02	9	2.42497903472343E-4
69.04	-5	-1.34721057484635E-4
69.06	1	2.6944211496927E-5
69.08	-2	-5.38884229938539E-5
69.1	5	1.34721057484635E-4
69.12	-6	-1.61665268981562E-4
69.14	-5	-1.34721057484635E-4
69.16	10	2.6944211496927E-4
69.18	1	2.6944211496927E-5
69.2	7	1.88609480478489E-4
69.22	5	1.34721057484635E-4
69.24	3	8.08326344907809E-5
69.26	-2	-5.38884229938539E-5
69.28	-4	-1.07776845987708E-4
69.3	4	1.07776845987708E-4
69.32	-8	-2.15553691975416E-4
69.34	-11	-2.96386326466197E-4
69.36	0	0
69.38	-7	-1.88609480478489E-4
69.4	4	1.07776845987708E-4
69.42	3	8.08326344907809E-5
69.44	-7	-1.88609480478489E-4
69.46	-4	-1.07776845987708E-4
69.48	9	2.42497903472343E-4
69.5	2	5.38884229938539E-5
69.52	6	1.61665268981562E-4
69.54	-2	-5.38884229938539E-5
69.56	-5	-1.34721057484635E-4
69.58	3	8.08326344907809E-5
69.6	13	3.5027474946005E-4
69.62	12	3.23330537963124E-4
69.64	7	1.88609480478489E-4
69.66	-1	-2.6944211496927E-5
69.68	4	1.07776845987708E-4
69.7	2	5.38884229938539E-5
69.72	9	2.42497903472343E-4
69.74	-5	-1.34721057484635E-4
69.76	6	1.61665268981562E-4
69.78	2	5.38884229938539E-5
69.8	6	1.61665268981562E-4
69.82	-6	-1.61665268981562E-4
69.84	0	0
69.86	-6	-1.61665268981562E-4
69.88	-2	-5.38884229938539E-5
69.9	4	1.07776845987708E-4
69.92	4	1.07776845987708E-4
69.94	12	3.23330537963124E-4
69.96	-4	-1.07776845987708E-4
69.98	9	2.42497903472343E-4
70	8	2.15553691975416E-4
70.02	8	2.15553691975416E-4
70.04	-3	-8.08326344907809E-5
70.06	1	2.6944211496927E-5
70.08	18	4.84995806944685E-4
70.1	12	3.23330537963124E-4
70.12	3	8.08326344907809E-5
70.14	4	1.07776845987708E-4
70.16	-2	-5.38884229938539E-5
70.18	0	0
70.2	3	8.08326344907809E-5
70.22	3	8.08326344907809E-5
70.24	-7	-1.88609480478489E-4
70.26	1	2.6944211496927E-5
70.28	2	5.38884229938539E-5
70.3	5	1.34721057484635E-4
70.32	11	2.96386326466197E-4
70.34	4	1.07776845987708E-4
70.36	1	2.6944211496927E-5
70.38	2	5.38884229938539E-5
70.4	-12	-3.23330537963124E-4
70.42	-1	-2.6944211496927E-5
70.44	4	1.07776845987708E-4
70.46	-1	-2.6944211496927E-5
70.48	8	2.15553691975416E-4
70.5	17	4.58051595447758E-4
70.52	0	0
70.54	11	2.96386326466197E-4
70.56	14	3.77218960956977E-4
70.58	-2	-5.38884229938539E-5
70.6	-2	-5.38884229938539E-5
70.62	-4	-1.07776845987708E-4
70.64	6	1.61665268981562E-4
70.66	-1	-2.6944211496927E-5
70.68	11	2.96386326466197E-4
70.7	3	8.08326344907809E-5
70.72	-4	-1.07776845987708E-4
70.74	8	2.15553691975416E-4
70.76	5	1.34721057484635E-4
70.78	3	8.08326344907809E-5
70.8	15	4.04163172453904E-4
70.82	9	2.42497903472343E-4
70.84	4	1.07776845987708E-4
70.86	-3	-8.08326344907809E-5
70.88	-3	-8.08326344907809E-5
70.9	-2	-5.38884229938539E-5
70.92	-1	-2.6944211496927E-5
70.94	3	8.08326344907809E-5
70.96	3	8.08326344907809E-5
70.98	5	1.34721057484635E-4
71	8	2.15553691975416E-4
71.02	12	3.23330537963124E-4
71.04	6	1.61665268981562E-4
71.06	-1	-2.6944211496927E-5
71.08	2	5.38884229938539E-5
71.1	6	1.61665268981562E-4
71.12	8	2.15553691975416E-4
71.14	3	8.08326344907809E-5
71.16	-3	-8.08326344907809E-5
71.18	0	0
71.2	4	1.07776845987708E-4
71.22	10	2.6944211496927E-4
71.24	9	2.42497903472343E-4
71.26	-3	-8.08326344907809E-5
71.28	-6	-1.61665268981562E-4
71.3	2	5.38884229938539E-5
71.32	-6	-1.61665268981562E-4
71.34	5	1.34721057484635E-4
71.36	3	8.08326344907809E-5
71.38	-1	-2.6944211496927E-5
71.4	3	8.08326344907809E-5
71.42	-3	-8.08326344907809E-5
71.44	1	2.6944211496927E-5
71.46	-5	-1.34721057484635E-4
71.48	6	1.61665268981562E-4
71.5	1	2.6944211496927E-5
71.52	-5	-1.34721057484635E-4
71.54	-2	-5.38884229938539E-5
71.56	2	5.38884229938539E-5
71.58	18	4.84995806944685E-4
71.6	6	1.61665268981562E-4
71.62	12	3.23330537963124E-4
71.64	16	4.31107383950831E-4
71.66	-3	-8.08326344907809E-5
71.68	2	5.38884229938539E-5
71.7	9	2.42497903472343E-4
71.72	6	1.61665268981562E-4
71.74	7	1.88609480478489E-4
71.76	8	2.15553691975416E-4
71.78	-4	-1.07776845987708E-4
71.8	0	0
71.82	-3	-8.08326344907809E-5
71.84	9	2.42497903472343E-4
71.86	10	2.6944211496927E-4
71.88	-8	-2.15553691975416E-4
71.9	-3	-8.08326344907809E-5
71.92	2	5.38884229938539E-5
71.94	6	1.61665268981562E-4
71.96	10	2.6944211496927E-4
71.98	4	1.07776845987708E-4
72	8	2.15553691975416E-4
72.02	17	4.58051595447758E-4
72.04	5	1.34721057484635E-4
72.06	2	5.38884229938539E-5
72.08	-3	-8.08326344907809E-5
72.1	0	0
72.12	-1	-2.6944211496927E-5
72.14	-9	-2.42497903472343E-4
72.16	6	1.61665268981562E-4
72.18	4	1.07776845987708E-4
72.2	-4	-1.07776845987708E-4
72.22	-3	-8.08326344907809E-5
72.24	-9	-2.42497903472343E-4
72.26	4	1.07776845987708E-4
72.28	6	1.61665268981562E-4
72.3	15	4.04163172453904E-4
72.32	10	2.6944211496927E-4
72.34	9	2.42497903472343E-4
72.36	3	8.08326344907809E-5
72.38	5	1.34721057484635E-4
72.4	4	1.07776845987708E-4
72.42	-3	-8.08326344907809E-5
72.44	4	1.07776845987708E-4
72.46	7	1.88609480478489E-4
72.48	13	3.5027474946005E-4
72.5	10	2.6944211496927E-4
72.52	11	2.96386326466197E-4
72.54	-3	-8.08326344907809E-5
72.56	-6	-1.61665268981562E-4
72.58	-5	-1.34721057484635E-4
72.6	-8	-2.15553691975416E-4
72.62	6	1.61665268981562E-4
72.64	-4	-1.07776845987708E-4
72.66	4	1.07776845987708E-4
72.68	2	5.38884229938539E-5
72.7	11	2.96386326466197E-4
72.72	9	2.42497903472343E-4
72.74	4	1.07776845987708E-4
72.76	-4	-1.07776845987708E-4
72.78	-4	-1.07776845987708E-4
72.8	7	1.88609480478489E-4
72.82	12	3.23330537963124E-4
72.84	4	1.07776845987708E-4
72.86	1	2.6944211496927E-5
72.88	9	2.42497903472343E-4
72.9	20	5.38884229938539E-4
72.92	12	3.23330537963124E-4
72.94	4	1.07776845987708E-4
72.96	2	5.38884229938539E-5
72.98	-4	-1.07776845987708E-4
73	-2	-5.38884229938539E-5
73.02	-1	-2.6944211496927E-5
73.04	-7	-1.88609480478489E-4
73.06	-11	-2.96386326466197E-4
73.08	1	2.6944211496927E-5
73.1	-3	-8.08326344907809E-5
73.12	-4	-1.07776845987708E-4
73.14	15	4.04163172453904E-4
73.16	14	3.77218960956977E-4
73.18	2	5.38884229938539E-5
73.2	4	1.07776845987708E-4
73.22	0	0
73.24	5	1.34721057484635E-4
73.26	4	1.07776845987708E-4
73.28	4	1.07776845987708E-4
73.3	15	4.04163172453904E-4
73.32	6	1.61665268981562E-4
73.34	4	1.07776845987708E-4
73.36	-1	-2.6944211496927E-5
73.38	4	1.07776845987708E-4
73.4	7	1.88609480478489E-4
73.42	-5	-1.34721057484635E-4
73.44	-9	-2.42497903472343E-4
73.46	4	1.07776845987708E-4
73.48	-4	-1.07776845987708E-4
73.5	-5	-1.34721057484635E-4
73.52	5	1.34721057484635E-4
73.54	11	2.96386326466197E-4
73.56	8	2.15553691975416E-4
73.58	8	2.15553691975416E-4
73.6	10	2.6944211496927E-4
73.62	3	8.08326344907809E-5
73.64	6	1.61665268981562E-4
73.66	11	2.96386326466197E-4
73.68	8	2.15553691975416E-4
73.7	16	4.31107383950831E-4
73.72	5	1.34721057484635E-4
73.74	-12	-3.23330537963124E-4
73.76	-3	-8.08326344907809E-5
73.78	2	5.38884229938539E-5
73.8	2	5.38884229938539E-5
73.82	3	8.08326344907809E-5
73.84	4	1.07776845987708E-4
73.86	12	3.23330537963124E-4
73.88	22	5.92772652932393E-4
73.9	8	2.15553691975416E-4
73.92	17	4.58051595447758E-4
73.94	11	2.96386326466197E-4
73.96	11	2.96386326466197E-4
73.98	-5	-1.34721057484635E-4
74	-6	-1.61665268981562E-4
74.02	9	2.42497903472343E-4
74.04	-8	-2.15553691975416E-4
74.06	-7	-1.88609480478489E-4
74.08	-2	-5.38884229938539E-5
74.1	4	1.07776845987708E-4
74.12	4	1.07776845987708E-4
74.14	2	5.38884229938539E-5
74.16	-3	-8.08326344907809E-5
74.18	8	2.15553691975416E-4
74.2	-2	-5.38884229938539E-5
74.22	1	2.6944211496927E-5
74.24	3	8.08326344907809E-5
74.26	-4	-1.07776845987708E-4
74.28	13	3.5027474946005E-4
74.3	1	2.6944211496927E-5
74.32	-7	-1.88609480478489E-4
74.34	10	2.6944211496927E-4
74.36	9	2.42497903472343E-4
74.38	-2	-5.38884229938539E-5
74.4	9	2.42497903472343E-4
74.42	-11	-2.96386326466197E-4
74.44	5	1.34721057484635E-4
74.46	-5	-1.34721057484635E-4
74.48	4	1.07776845987708E-4
74.5	13	3.5027474946005E-4
74.52	1	2.6944211496927E-5
74.54	4	1.07776845987708E-4
74.56	5	1.34721057484635E-4
74.58	-2	-5.38884229938539E-5
74.6	-2	-5.38884229938539E-5
74.62	4	1.07776845987708E-4
74.64	9	2.42497903472343E-4
74.66	5	1.34721057484635E-4
74.68	4	1.07776845987708E-4
74.7	9	2.42497903472343E-4
74.72	8	2.15553691975416E-4
74.74	-2	-5.38884229938539E-5
74.76	6	1.61665268981562E-4
74.78	5	1.34721057484635E-4
74.8	4	1.07776845987708E-4
74.82	11	2.96386326466197E-4
74.84	7	1.88609480478489E-4
74.86	3	8.08326344907809E-5
74.88	3	8.08326344907809E-5
74.9	-4	-1.07776845987708E-4
74.92	4	1.07776845987708E-4
74.94	-8	-2.15553691975416E-4
74.96	3	8.08326344907809E-5
74.98	8	2.15553691975416E-4
