Time [µs]	D2 v2J6	D2 v2J6	
	150k shots	150k shots	
Laser Power [mJ]		power corrected	
49.58	1	2.51512237696506E-5
49.6	-3	-7.54536713089519E-5
49.62	6	1.50907342617904E-4
49.64	5	1.25756118848253E-4
49.66	2	5.03024475393012E-5
49.68	-2	-5.03024475393012E-5
49.7	4	1.00604895078602E-4
49.72	-1	-2.51512237696506E-5
49.74	-1	-2.51512237696506E-5
49.76	6	1.50907342617904E-4
49.78	0	0
49.8	-5	-1.25756118848253E-4
49.82	1	2.51512237696506E-5
49.84	1	2.51512237696506E-5
49.86	3	7.54536713089519E-5
49.88	0	0
49.9	6	1.50907342617904E-4
49.92	6	1.50907342617904E-4
49.94	4	1.00604895078602E-4
49.96	0	0
49.98	-1	-2.51512237696506E-5
50	-2	-5.03024475393012E-5
50.02	0	0
50.04	-2	-5.03024475393012E-5
50.06	0	0
50.08	-2	-5.03024475393012E-5
50.1	6	1.50907342617904E-4
50.12	-3	-7.54536713089519E-5
50.14	-1	-2.51512237696506E-5
50.16	0	0
50.18	1	2.51512237696506E-5
50.2	3	7.54536713089519E-5
50.22	10	2.51512237696506E-4
50.24	7	1.76058566387554E-4
50.26	-7	-1.76058566387554E-4
50.28	-3	-7.54536713089519E-5
50.3	-6	-1.50907342617904E-4
50.32	-4	-1.00604895078602E-4
50.34	-1	-2.51512237696506E-5
50.36	2	5.03024475393012E-5
50.38	-14	-3.52117132775109E-4
50.4	-9	-2.26361013926856E-4
50.42	-8	-2.01209790157205E-4
50.44	-6	-1.50907342617904E-4
50.46	0	0
50.48	-1	-2.51512237696506E-5
50.5	6	1.50907342617904E-4
50.52	0	0
50.54	6	1.50907342617904E-4
50.56	4	1.00604895078602E-4
50.58	-2	-5.03024475393012E-5
50.6	2	5.03024475393012E-5
50.62	-4	-1.00604895078602E-4
50.64	-3	-7.54536713089519E-5
50.66	7	1.76058566387554E-4
50.68	13	3.26965909005458E-4
50.7	-1	-2.51512237696506E-5
50.72	1	2.51512237696506E-5
50.74	2	5.03024475393012E-5
50.76	1	2.51512237696506E-5
50.78	4	1.00604895078602E-4
50.8	-2	-5.03024475393012E-5
50.82	2	5.03024475393012E-5
50.84	1	2.51512237696506E-5
50.86	-3	-7.54536713089519E-5
50.88	-3	-7.54536713089519E-5
50.9	1	2.51512237696506E-5
50.92	0	0
50.94	2	5.03024475393012E-5
50.96	3	7.54536713089519E-5
50.98	-1	-2.51512237696506E-5
51	3	7.54536713089519E-5
51.02	4	1.00604895078602E-4
51.04	2	5.03024475393012E-5
51.06	0	0
51.08	0	0
51.1	0	0
51.12	-1	-2.51512237696506E-5
51.14	0	0
51.16	-3	-7.54536713089519E-5
51.18	3	7.54536713089519E-5
51.2	-1	-2.51512237696506E-5
51.22	-7	-1.76058566387554E-4
51.24	-3	-7.54536713089519E-5
51.26	13	3.26965909005458E-4
51.28	9	2.26361013926856E-4
51.3	3	7.54536713089519E-5
51.32	-1	-2.51512237696506E-5
51.34	0	0
51.36	1	2.51512237696506E-5
51.38	-2	-5.03024475393012E-5
51.4	13	3.26965909005458E-4
51.42	9	2.26361013926856E-4
51.44	3	7.54536713089519E-5
51.46	0	0
51.48	8	2.01209790157205E-4
51.5	-8	-2.01209790157205E-4
51.52	0	0
51.54	-2	-5.03024475393012E-5
51.56	3	7.54536713089519E-5
51.58	4	1.00604895078602E-4
51.6	-1	-2.51512237696506E-5
51.62	-1	-2.51512237696506E-5
51.64	-5	-1.25756118848253E-4
51.66	-2	-5.03024475393012E-5
51.68	1	2.51512237696506E-5
51.7	4	1.00604895078602E-4
51.72	-2	-5.03024475393012E-5
51.74	-2	-5.03024475393012E-5
51.76	-5	-1.25756118848253E-4
51.78	-9	-2.26361013926856E-4
51.8	-13	-3.26965909005458E-4
51.82	-13	-3.26965909005458E-4
51.84	10	2.51512237696506E-4
51.86	6	1.50907342617904E-4
51.88	7	1.76058566387554E-4
51.9	3	7.54536713089519E-5
51.92	-7	-1.76058566387554E-4
51.94	-8	-2.01209790157205E-4
51.96	0	0
51.98	2	5.03024475393012E-5
52	-3	-7.54536713089519E-5
52.02	-5	-1.25756118848253E-4
52.04	-6	-1.50907342617904E-4
52.06	-5	-1.25756118848253E-4
52.08	-4	-1.00604895078602E-4
52.1	0	0
52.12	1	2.51512237696506E-5
52.14	5	1.25756118848253E-4
52.16	9	2.26361013926856E-4
52.18	0	0
52.2	-3	-7.54536713089519E-5
52.22	-4	-1.00604895078602E-4
52.24	2	5.03024475393012E-5
52.26	2	5.03024475393012E-5
52.28	-1	-2.51512237696506E-5
52.3	-1	-2.51512237696506E-5
52.32	-2	-5.03024475393012E-5
52.34	2	5.03024475393012E-5
52.36	-4	-1.00604895078602E-4
52.38	4	1.00604895078602E-4
52.4	3	7.54536713089519E-5
52.42	2	5.03024475393012E-5
52.44	-5	-1.25756118848253E-4
52.46	-7	-1.76058566387554E-4
52.48	-5	-1.25756118848253E-4
52.5	1	2.51512237696506E-5
52.52	0	0
52.54	1	2.51512237696506E-5
52.56	-2	-5.03024475393012E-5
52.58	1	2.51512237696506E-5
52.6	7	1.76058566387554E-4
52.62	3	7.54536713089519E-5
52.64	-3	-7.54536713089519E-5
52.66	0	0
52.68	1	2.51512237696506E-5
52.7	7	1.76058566387554E-4
52.72	5	1.25756118848253E-4
52.74	3	7.54536713089519E-5
52.76	-1	-2.51512237696506E-5
52.78	2	5.03024475393012E-5
52.8	-3	-7.54536713089519E-5
52.82	7	1.76058566387554E-4
52.84	8	2.01209790157205E-4
52.86	2	5.03024475393012E-5
52.88	-1	-2.51512237696506E-5
52.9	-4	-1.00604895078602E-4
52.92	3	7.54536713089519E-5
52.94	-6	-1.50907342617904E-4
52.96	-1	-2.51512237696506E-5
52.98	6	1.50907342617904E-4
53	-9	-2.26361013926856E-4
53.02	-3	-7.54536713089519E-5
53.04	6	1.50907342617904E-4
53.06	7	1.76058566387554E-4
53.08	-5	-1.25756118848253E-4
53.1	-7	-1.76058566387554E-4
53.12	-11	-2.76663461466157E-4
53.14	-9	-2.26361013926856E-4
53.16	0	0
53.18	-3	-7.54536713089519E-5
53.2	1	2.51512237696506E-5
53.22	2	5.03024475393012E-5
53.24	6	1.50907342617904E-4
53.26	9	2.26361013926856E-4
53.28	0	0
53.3	-2	-5.03024475393012E-5
53.32	-6	-1.50907342617904E-4
53.34	-3	-7.54536713089519E-5
53.36	0	0
53.38	-10	-2.51512237696506E-4
53.4	-6	-1.50907342617904E-4
53.42	-2	-5.03024475393012E-5
53.44	0	0
53.46	2	5.03024475393012E-5
53.48	3	7.54536713089519E-5
53.5	-3	-7.54536713089519E-5
53.52	5	1.25756118848253E-4
53.54	0	0
53.56	-4	-1.00604895078602E-4
53.58	2	5.03024475393012E-5
53.6	3	7.54536713089519E-5
53.62	6	1.50907342617904E-4
53.64	-1	-2.51512237696506E-5
53.66	-1	-2.51512237696506E-5
53.68	-17	-4.27570804084061E-4
53.7	-10	-2.51512237696506E-4
53.72	-11	-2.76663461466157E-4
53.74	0	0
53.76	7	1.76058566387554E-4
53.78	1	2.51512237696506E-5
53.8	4	1.00604895078602E-4
53.82	2	5.03024475393012E-5
53.84	6	1.50907342617904E-4
53.86	-4	-1.00604895078602E-4
53.88	-4	-1.00604895078602E-4
53.9	-3	-7.54536713089519E-5
53.92	-3	-7.54536713089519E-5
53.94	-8	-2.01209790157205E-4
53.96	-2	-5.03024475393012E-5
53.98	-3	-7.54536713089519E-5
54	-11	-2.76663461466157E-4
54.02	-6	-1.50907342617904E-4
54.04	-4	-1.00604895078602E-4
54.06	-8	-2.01209790157205E-4
54.08	-7	-1.76058566387554E-4
54.1	-3	-7.54536713089519E-5
54.12	5	1.25756118848253E-4
54.14	-1	-2.51512237696506E-5
54.16	-4	-1.00604895078602E-4
54.18	-2	-5.03024475393012E-5
54.2	-2	-5.03024475393012E-5
54.22	6	1.50907342617904E-4
54.24	-3	-7.54536713089519E-5
54.26	-6	-1.50907342617904E-4
54.28	4	1.00604895078602E-4
54.3	1	2.51512237696506E-5
54.32	-10	-2.51512237696506E-4
54.34	-3	-7.54536713089519E-5
54.36	4	1.00604895078602E-4
54.38	-3	-7.54536713089519E-5
54.4	-4	-1.00604895078602E-4
54.42	-3	-7.54536713089519E-5
54.44	-3	-7.54536713089519E-5
54.46	-1	-2.51512237696506E-5
54.48	4	1.00604895078602E-4
54.5	-10	-2.51512237696506E-4
54.52	-3	-7.54536713089519E-5
54.54	-4	-1.00604895078602E-4
54.56	-3	-7.54536713089519E-5
54.58	0	0
54.6	-3	-7.54536713089519E-5
54.62	1	2.51512237696506E-5
54.64	1	2.51512237696506E-5
54.66	-8	-2.01209790157205E-4
54.68	-11	-2.76663461466157E-4
54.7	5	1.25756118848253E-4
54.72	0	0
54.74	-4	-1.00604895078602E-4
54.76	0	0
54.78	6	1.50907342617904E-4
54.8	-9	-2.26361013926856E-4
54.82	-2	-5.03024475393012E-5
54.84	0	0
54.86	5	1.25756118848253E-4
54.88	-2	-5.03024475393012E-5
54.9	6	1.50907342617904E-4
54.92	-1	-2.51512237696506E-5
54.94	2	5.03024475393012E-5
54.96	-1	-2.51512237696506E-5
54.98	-6	-1.50907342617904E-4
55	2	5.03024475393012E-5
55.02	-4	-1.00604895078602E-4
55.04	-6	-1.50907342617904E-4
55.06	0	0
55.08	0	0
55.1	0	0
55.12	-7	-1.76058566387554E-4
55.14	-11	-2.76663461466157E-4
55.16	-2	-5.03024475393012E-5
55.18	-7	-1.76058566387554E-4
55.2	3	7.54536713089519E-5
55.22	6	1.50907342617904E-4
55.24	-4	-1.00604895078602E-4
55.26	-3	-7.54536713089519E-5
55.28	5	1.25756118848253E-4
55.3	-2	-5.03024475393012E-5
55.32	6	1.50907342617904E-4
55.34	10	2.51512237696506E-4
55.36	1	2.51512237696506E-5
55.38	-7	-1.76058566387554E-4
55.4	-3	-7.54536713089519E-5
55.42	-4	-1.00604895078602E-4
55.44	2	5.03024475393012E-5
55.46	2	5.03024475393012E-5
55.48	5	1.25756118848253E-4
55.5	5	1.25756118848253E-4
55.52	3	7.54536713089519E-5
55.54	5	1.25756118848253E-4
55.56	-1	-2.51512237696506E-5
55.58	3	7.54536713089519E-5
55.6	1	2.51512237696506E-5
55.62	-3	-7.54536713089519E-5
55.64	9	2.26361013926856E-4
55.66	1	2.51512237696506E-5
55.68	-3	-7.54536713089519E-5
55.7	-4	-1.00604895078602E-4
55.72	4	1.00604895078602E-4
55.74	3	7.54536713089519E-5
55.76	-7	-1.76058566387554E-4
55.78	-13	-3.26965909005458E-4
55.8	-2	-5.03024475393012E-5
55.82	-1	-2.51512237696506E-5
55.84	7	1.76058566387554E-4
55.86	4	1.00604895078602E-4
55.88	2	5.03024475393012E-5
55.9	0	0
55.92	13	3.26965909005458E-4
55.94	5	1.25756118848253E-4
55.96	0	0
55.98	5	1.25756118848253E-4
56	-1	-2.51512237696506E-5
56.02	-4	-1.00604895078602E-4
56.04	-8	-2.01209790157205E-4
56.06	9	2.26361013926856E-4
56.08	-2	-5.03024475393012E-5
56.1	-3	-7.54536713089519E-5
56.12	1	2.51512237696506E-5
56.14	0	0
56.16	-5	-1.25756118848253E-4
56.18	0	0
56.2	-3	-7.54536713089519E-5
56.22	2	5.03024475393012E-5
56.24	-4	-1.00604895078602E-4
56.26	-1	-2.51512237696506E-5
56.28	-2	-5.03024475393012E-5
56.3	-7	-1.76058566387554E-4
56.32	-4	-1.00604895078602E-4
56.34	-1	-2.51512237696506E-5
56.36	1	2.51512237696506E-5
56.38	3	7.54536713089519E-5
56.4	1	2.51512237696506E-5
56.42	6	1.50907342617904E-4
56.44	3	7.54536713089519E-5
56.46	3	7.54536713089519E-5
56.48	0	0
56.5	-3	-7.54536713089519E-5
56.52	-1	-2.51512237696506E-5
56.54	2	5.03024475393012E-5
56.56	3	7.54536713089519E-5
56.58	-4	-1.00604895078602E-4
56.6	2	5.03024475393012E-5
56.62	2	5.03024475393012E-5
56.64	-6	-1.50907342617904E-4
56.66	-5	-1.25756118848253E-4
56.68	-5	-1.25756118848253E-4
56.7	-3	-7.54536713089519E-5
56.72	2	5.03024475393012E-5
56.74	6	1.50907342617904E-4
56.76	-1	-2.51512237696506E-5
56.78	2	5.03024475393012E-5
56.8	5	1.25756118848253E-4
56.82	-1	-2.51512237696506E-5
56.84	6	1.50907342617904E-4
56.86	0	0
56.88	-1	-2.51512237696506E-5
56.9	-2	-5.03024475393012E-5
56.92	-4	-1.00604895078602E-4
56.94	3	7.54536713089519E-5
56.96	-1	-2.51512237696506E-5
56.98	0	0
57	6	1.50907342617904E-4
57.02	2	5.03024475393012E-5
57.04	3	7.54536713089519E-5
57.06	2	5.03024475393012E-5
57.08	-5	-1.25756118848253E-4
57.1	1	2.51512237696506E-5
57.12	-1	-2.51512237696506E-5
57.14	5	1.25756118848253E-4
57.16	1	2.51512237696506E-5
57.18	4	1.00604895078602E-4
57.2	-8	-2.01209790157205E-4
57.22	1	2.51512237696506E-5
57.24	1	2.51512237696506E-5
57.26	6	1.50907342617904E-4
57.28	2	5.03024475393012E-5
57.3	-2	-5.03024475393012E-5
57.32	-2	-5.03024475393012E-5
57.34	-8	-2.01209790157205E-4
57.36	1	2.51512237696506E-5
57.38	0	0
57.4	-4	-1.00604895078602E-4
57.42	2	5.03024475393012E-5
57.44	2	5.03024475393012E-5
57.46	5	1.25756118848253E-4
57.48	-1	-2.51512237696506E-5
57.5	3	7.54536713089519E-5
57.52	1	2.51512237696506E-5
57.54	0	0
57.56	0	0
57.58	-1	-2.51512237696506E-5
57.6	0	0
57.62	1	2.51512237696506E-5
57.64	0	0
57.66	2	5.03024475393012E-5
57.68	-1	-2.51512237696506E-5
57.7	3	7.54536713089519E-5
57.72	12	3.01814685235808E-4
57.74	-2	-5.03024475393012E-5
57.76	-2	-5.03024475393012E-5
57.78	-4	-1.00604895078602E-4
57.8	0	0
57.82	4	1.00604895078602E-4
57.84	3	7.54536713089519E-5
57.86	-6	-1.50907342617904E-4
57.88	4	1.00604895078602E-4
57.9	0	0
57.92	4	1.00604895078602E-4
57.94	4	1.00604895078602E-4
57.96	-7	-1.76058566387554E-4
57.98	0	0
58	5	1.25756118848253E-4
58.02	-6	-1.50907342617904E-4
58.04	0	0
58.06	-6	-1.50907342617904E-4
58.08	-3	-7.54536713089519E-5
58.1	-2	-5.03024475393012E-5
58.12	5	1.25756118848253E-4
58.14	1	2.51512237696506E-5
58.16	-2	-5.03024475393012E-5
58.18	-2	-5.03024475393012E-5
58.2	1	2.51512237696506E-5
58.22	10	2.51512237696506E-4
58.24	-1	-2.51512237696506E-5
58.26	5	1.25756118848253E-4
58.28	-7	-1.76058566387554E-4
58.3	-3	-7.54536713089519E-5
58.32	-1	-2.51512237696506E-5
58.34	-3	-7.54536713089519E-5
58.36	0	0
58.38	-3	-7.54536713089519E-5
58.4	-8	-2.01209790157205E-4
58.42	3	7.54536713089519E-5
58.44	0	0
58.46	1	2.51512237696506E-5
58.48	-4	-1.00604895078602E-4
58.5	5	1.25756118848253E-4
58.52	5	1.25756118848253E-4
58.54	4	1.00604895078602E-4
58.56	3	7.54536713089519E-5
58.58	0	0
58.6	3	7.54536713089519E-5
58.62	0	0
58.64	0	0
58.66	3	7.54536713089519E-5
58.68	1	2.51512237696506E-5
58.7	0	0
58.72	2	5.03024475393012E-5
58.74	-3	-7.54536713089519E-5
58.76	-1	-2.51512237696506E-5
58.78	7	1.76058566387554E-4
58.8	4	1.00604895078602E-4
58.82	-1	-2.51512237696506E-5
58.84	0	0
58.86	6	1.50907342617904E-4
58.88	4	1.00604895078602E-4
58.9	2	5.03024475393012E-5
58.92	2	5.03024475393012E-5
58.94	6	1.50907342617904E-4
58.96	0	0
58.98	-5	-1.25756118848253E-4
59	-5	-1.25756118848253E-4
59.02	-3	-7.54536713089519E-5
59.04	-1	-2.51512237696506E-5
59.06	-5	-1.25756118848253E-4
59.08	-2	-5.03024475393012E-5
59.1	-4	-1.00604895078602E-4
59.12	-2	-5.03024475393012E-5
59.14	-4	-1.00604895078602E-4
59.16	0	0
59.18	6	1.50907342617904E-4
59.2	-2	-5.03024475393012E-5
59.22	-13	-3.26965909005458E-4
59.24	0	0
59.26	9	2.26361013926856E-4
59.28	4	1.00604895078602E-4
59.3	-4	-1.00604895078602E-4
59.32	-4	-1.00604895078602E-4
59.34	7	1.76058566387554E-4
59.36	8	2.01209790157205E-4
59.38	-5	-1.25756118848253E-4
59.4	-5	-1.25756118848253E-4
59.42	-4	-1.00604895078602E-4
59.44	-2	-5.03024475393012E-5
59.46	5	1.25756118848253E-4
59.48	5	1.25756118848253E-4
59.5	0	0
59.52	6	1.50907342617904E-4
59.54	-4	-1.00604895078602E-4
59.56	-1	-2.51512237696506E-5
59.58	5	1.25756118848253E-4
59.6	-3	-7.54536713089519E-5
59.62	-4	-1.00604895078602E-4
59.64	-5	-1.25756118848253E-4
59.66	3	7.54536713089519E-5
59.68	-4	-1.00604895078602E-4
59.7	5	1.25756118848253E-4
59.72	-13	-3.26965909005458E-4
59.74	-2	-5.03024475393012E-5
59.76	-8	-2.01209790157205E-4
59.78	-1	-2.51512237696506E-5
59.8	-7	-1.76058566387554E-4
59.82	-5	-1.25756118848253E-4
59.84	-4	-1.00604895078602E-4
59.86	-2	-5.03024475393012E-5
59.88	1	2.51512237696506E-5
59.9	3	7.54536713089519E-5
59.92	2	5.03024475393012E-5
59.94	6	1.50907342617904E-4
59.96	7	1.76058566387554E-4
59.98	-1	-2.51512237696506E-5
60	3	7.54536713089519E-5
60.02	0	0
60.04	1	2.51512237696506E-5
60.06	1	2.51512237696506E-5
60.08	6	1.50907342617904E-4
60.1	8	2.01209790157205E-4
60.12	0	0
60.14	-2	-5.03024475393012E-5
60.16	3	7.54536713089519E-5
60.18	1	2.51512237696506E-5
60.2	-4	-1.00604895078602E-4
60.22	1	2.51512237696506E-5
60.24	1	2.51512237696506E-5
60.26	-1	-2.51512237696506E-5
60.28	3	7.54536713089519E-5
60.3	3	7.54536713089519E-5
60.32	-2	-5.03024475393012E-5
60.34	-14	-3.52117132775109E-4
60.36	-14	-3.52117132775109E-4
60.38	-4	-1.00604895078602E-4
60.4	4	1.00604895078602E-4
60.42	-1	-2.51512237696506E-5
60.44	1	2.51512237696506E-5
60.46	-4	-1.00604895078602E-4
60.48	-4	-1.00604895078602E-4
60.5	-3	-7.54536713089519E-5
60.52	-2	-5.03024475393012E-5
60.54	1	2.51512237696506E-5
60.56	0	0
60.58	-3	-7.54536713089519E-5
60.6	-3	-7.54536713089519E-5
60.62	6	1.50907342617904E-4
60.64	6	1.50907342617904E-4
60.66	4	1.00604895078602E-4
60.68	-1	-2.51512237696506E-5
60.7	3	7.54536713089519E-5
60.72	-3	-7.54536713089519E-5
60.74	-3	-7.54536713089519E-5
60.76	-1	-2.51512237696506E-5
60.78	-3	-7.54536713089519E-5
60.8	-1	-2.51512237696506E-5
60.82	1	2.51512237696506E-5
60.84	-1	-2.51512237696506E-5
60.86	-1	-2.51512237696506E-5
60.88	3	7.54536713089519E-5
60.9	-8	-2.01209790157205E-4
60.92	0	0
60.94	6	1.50907342617904E-4
60.96	-5	-1.25756118848253E-4
60.98	-5	-1.25756118848253E-4
61	3	7.54536713089519E-5
61.02	-2	-5.03024475393012E-5
61.04	-6	-1.50907342617904E-4
61.06	-6	-1.50907342617904E-4
61.08	1	2.51512237696506E-5
61.1	2	5.03024475393012E-5
61.12	0	0
61.14	-1	-2.51512237696506E-5
61.16	1	2.51512237696506E-5
61.18	2	5.03024475393012E-5
61.2	-3	-7.54536713089519E-5
61.22	-12	-3.01814685235808E-4
61.24	-9	-2.26361013926856E-4
61.26	3	7.54536713089519E-5
61.28	-6	-1.50907342617904E-4
61.3	1	2.51512237696506E-5
61.32	8	2.01209790157205E-4
61.34	-2	-5.03024475393012E-5
61.36	1	2.51512237696506E-5
61.38	4	1.00604895078602E-4
61.4	12	3.01814685235808E-4
61.42	3	7.54536713089519E-5
61.44	1	2.51512237696506E-5
61.46	2	5.03024475393012E-5
61.48	2	5.03024475393012E-5
61.5	-8	-2.01209790157205E-4
61.52	-10	-2.51512237696506E-4
61.54	-3	-7.54536713089519E-5
61.56	2	5.03024475393012E-5
61.58	-3	-7.54536713089519E-5
61.6	-5	-1.25756118848253E-4
61.62	-2	-5.03024475393012E-5
61.64	8	2.01209790157205E-4
61.66	4	1.00604895078602E-4
61.68	3	7.54536713089519E-5
61.7	3	7.54536713089519E-5
61.72	5	1.25756118848253E-4
61.74	-2	-5.03024475393012E-5
61.76	1	2.51512237696506E-5
61.78	-8	-2.01209790157205E-4
61.8	1	2.51512237696506E-5
61.82	-2	-5.03024475393012E-5
61.84	1	2.51512237696506E-5
61.86	-1	-2.51512237696506E-5
61.88	1	2.51512237696506E-5
61.9	1	2.51512237696506E-5
61.92	-1	-2.51512237696506E-5
61.94	-2	-5.03024475393012E-5
61.96	-2	-5.03024475393012E-5
61.98	-4	-1.00604895078602E-4
62	-7	-1.76058566387554E-4
62.02	-11	-2.76663461466157E-4
62.04	-8	-2.01209790157205E-4
62.06	-3	-7.54536713089519E-5
62.08	-5	-1.25756118848253E-4
62.1	1	2.51512237696506E-5
62.12	3	7.54536713089519E-5
62.14	4	1.00604895078602E-4
62.16	0	0
62.18	2	5.03024475393012E-5
62.2	-4	-1.00604895078602E-4
62.22	-8	-2.01209790157205E-4
62.24	0	0
62.26	-7	-1.76058566387554E-4
62.28	-5	-1.25756118848253E-4
62.3	-1	-2.51512237696506E-5
62.32	-2	-5.03024475393012E-5
62.34	-4	-1.00604895078602E-4
62.36	3	7.54536713089519E-5
62.38	2	5.03024475393012E-5
62.4	-2	-5.03024475393012E-5
62.42	-1	-2.51512237696506E-5
62.44	-1	-2.51512237696506E-5
62.46	1	2.51512237696506E-5
62.48	-1	-2.51512237696506E-5
62.5	-1	-2.51512237696506E-5
62.52	3	7.54536713089519E-5
62.54	0	0
62.56	-2	-5.03024475393012E-5
62.58	-3	-7.54536713089519E-5
62.6	-6	-1.50907342617904E-4
62.62	7	1.76058566387554E-4
62.64	1	2.51512237696506E-5
62.66	1	2.51512237696506E-5
62.68	1	2.51512237696506E-5
62.7	-6	-1.50907342617904E-4
62.72	-4	-1.00604895078602E-4
62.74	0	0
62.76	3	7.54536713089519E-5
62.78	3	7.54536713089519E-5
62.8	-1	-2.51512237696506E-5
62.82	2	5.03024475393012E-5
62.84	-2	-5.03024475393012E-5
62.86	-1	-2.51512237696506E-5
62.88	-3	-7.54536713089519E-5
62.9	2	5.03024475393012E-5
62.92	-1	-2.51512237696506E-5
62.94	3	7.54536713089519E-5
62.96	5	1.25756118848253E-4
62.98	-1	-2.51512237696506E-5
63	2	5.03024475393012E-5
63.02	1	2.51512237696506E-5
63.04	1	2.51512237696506E-5
63.06	-1	-2.51512237696506E-5
63.08	3	7.54536713089519E-5
63.1	5	1.25756118848253E-4
63.12	2	5.03024475393012E-5
63.14	-4	-1.00604895078602E-4
63.16	-4	-1.00604895078602E-4
63.18	-1	-2.51512237696506E-5
63.2	-5	-1.25756118848253E-4
63.22	-2	-5.03024475393012E-5
63.24	0	0
63.26	0	0
63.28	4	1.00604895078602E-4
63.3	1	2.51512237696506E-5
63.32	3	7.54536713089519E-5
63.34	-2	-5.03024475393012E-5
63.36	6	1.50907342617904E-4
63.38	-3	-7.54536713089519E-5
63.4	-7	-1.76058566387554E-4
63.42	-3	-7.54536713089519E-5
63.44	-9	-2.26361013926856E-4
63.46	-4	-1.00604895078602E-4
63.48	-5	-1.25756118848253E-4
63.5	2	5.03024475393012E-5
63.52	2	5.03024475393012E-5
63.54	3	7.54536713089519E-5
63.56	1	2.51512237696506E-5
63.58	-3	-7.54536713089519E-5
63.6	1	2.51512237696506E-5
63.62	-8	-2.01209790157205E-4
63.64	-10	-2.51512237696506E-4
63.66	-1	-2.51512237696506E-5
63.68	-4	-1.00604895078602E-4
63.7	-3	-7.54536713089519E-5
63.72	9	2.26361013926856E-4
63.74	0	0
63.76	3	7.54536713089519E-5
63.78	-6	-1.50907342617904E-4
63.8	-5	-1.25756118848253E-4
63.82	-2	-5.03024475393012E-5
63.84	-1	-2.51512237696506E-5
63.86	4	1.00604895078602E-4
63.88	7	1.76058566387554E-4
63.9	-7	-1.76058566387554E-4
63.92	0	0
63.94	5	1.25756118848253E-4
63.96	1	2.51512237696506E-5
63.98	1	2.51512237696506E-5
64	2	5.03024475393012E-5
64.02	3	7.54536713089519E-5
64.04	3	7.54536713089519E-5
64.06	3	7.54536713089519E-5
64.08	1	2.51512237696506E-5
64.1	0	0
64.12	2	5.03024475393012E-5
64.14	-5	-1.25756118848253E-4
64.16	2	5.03024475393012E-5
64.18	3	7.54536713089519E-5
64.2	2	5.03024475393012E-5
64.22	3	7.54536713089519E-5
64.24	-1	-2.51512237696506E-5
64.26	-1	-2.51512237696506E-5
64.28	3	7.54536713089519E-5
64.3	5	1.25756118848253E-4
64.32	1	2.51512237696506E-5
64.34	-7	-1.76058566387554E-4
64.36	-1	-2.51512237696506E-5
64.38	0	0
64.4	-7	-1.76058566387554E-4
64.42	-3	-7.54536713089519E-5
64.44	2	5.03024475393012E-5
64.46	-7	-1.76058566387554E-4
64.48	-5	-1.25756118848253E-4
64.5	-11	-2.76663461466157E-4
64.52	-2	-5.03024475393012E-5
64.54	-3	-7.54536713089519E-5
64.56	-6	-1.50907342617904E-4
64.58	-2	-5.03024475393012E-5
64.6	-3	-7.54536713089519E-5
64.62	0	0
64.64	5	1.25756118848253E-4
64.66	7	1.76058566387554E-4
64.68	-1	-2.51512237696506E-5
64.7	2	5.03024475393012E-5
64.72	6	1.50907342617904E-4
64.74	2	5.03024475393012E-5
64.76	-6	-1.50907342617904E-4
64.78	4	1.00604895078602E-4
64.8	9	2.26361013926856E-4
64.82	6	1.50907342617904E-4
64.84	-5	-1.25756118848253E-4
64.86	-8	-2.01209790157205E-4
64.88	7	1.76058566387554E-4
64.9	1	2.51512237696506E-5
64.92	-5	-1.25756118848253E-4
64.94	-12	-3.01814685235808E-4
64.96	-4	-1.00604895078602E-4
64.98	-4	-1.00604895078602E-4
65	-6	-1.50907342617904E-4
65.02	-1	-2.51512237696506E-5
65.04	-3	-7.54536713089519E-5
65.06	-4	-1.00604895078602E-4
65.08	-3	-7.54536713089519E-5
65.1	2	5.03024475393012E-5
65.12	-1	-2.51512237696506E-5
65.14	0	0
65.16	8	2.01209790157205E-4
65.18	-1	-2.51512237696506E-5
65.2	-6	-1.50907342617904E-4
65.22	0	0
65.24	-1	-2.51512237696506E-5
65.26	-4	-1.00604895078602E-4
65.28	4	1.00604895078602E-4
65.3	-4	-1.00604895078602E-4
65.32	3	7.54536713089519E-5
65.34	-2	-5.03024475393012E-5
65.36	-5	-1.25756118848253E-4
65.38	-1	-2.51512237696506E-5
65.4	-2	-5.03024475393012E-5
65.42	0	0
65.44	0	0
65.46	3	7.54536713089519E-5
65.48	0	0
65.5	-4	-1.00604895078602E-4
65.52	-4	-1.00604895078602E-4
65.54	-4	-1.00604895078602E-4
65.56	0	0
65.58	-7	-1.76058566387554E-4
65.6	1	2.51512237696506E-5
65.62	3	7.54536713089519E-5
65.64	6	1.50907342617904E-4
65.66	3	7.54536713089519E-5
65.68	-1	-2.51512237696506E-5
65.7	-4	-1.00604895078602E-4
65.72	-6	-1.50907342617904E-4
65.74	1	2.51512237696506E-5
65.76	0	0
65.78	1	2.51512237696506E-5
65.8	1	2.51512237696506E-5
65.82	-7	-1.76058566387554E-4
65.84	-6	-1.50907342617904E-4
65.86	2	5.03024475393012E-5
65.88	-2	-5.03024475393012E-5
65.9	-1	-2.51512237696506E-5
65.92	0	0
65.94	0	0
65.96	-6	-1.50907342617904E-4
65.98	-3	-7.54536713089519E-5
