Time [µs]	v0J3	v0J3
50.22	5	4.01099335538752E-4
50.24	13	0.00104285827240075
50.26	-2	-1.60439734215501E-4
50.28	-2	-1.60439734215501E-4
50.3	0	0
50.32	-9	-7.21978803969753E-4
50.34	-4	-3.20879468431001E-4
50.36	4	3.20879468431001E-4
50.38	-4	-3.20879468431001E-4
50.4	-6	-4.81319202646502E-4
50.42	4	3.20879468431001E-4
50.44	4	3.20879468431001E-4
50.46	2	1.60439734215501E-4
50.48	2	1.60439734215501E-4
50.5	1	8.02198671077504E-5
50.52	-4	-3.20879468431001E-4
50.54	-7	-5.61539069754253E-4
50.56	0	0
50.58	-5	-4.01099335538752E-4
50.6	-2	-1.60439734215501E-4
50.62	-3	-2.40659601323251E-4
50.64	-3	-2.40659601323251E-4
50.66	1	8.02198671077504E-5
50.68	1	8.02198671077504E-5
50.7	0	0
50.72	0	0
50.74	1	8.02198671077504E-5
50.76	0	0
50.78	-8	-6.41758936862003E-4
50.8	-2	-1.60439734215501E-4
50.82	4	3.20879468431001E-4
50.84	0	0
50.86	3	2.40659601323251E-4
50.88	-1	-8.02198671077504E-5
50.9	-2	-1.60439734215501E-4
50.92	-7	-5.61539069754253E-4
50.94	-1	-8.02198671077504E-5
50.96	-3	-2.40659601323251E-4
50.98	3	2.40659601323251E-4
51	-3	-2.40659601323251E-4
51.02	2	1.60439734215501E-4
51.04	0	0
51.06	3	2.40659601323251E-4
51.08	1	8.02198671077504E-5
51.1	0	0
51.12	5	4.01099335538752E-4
51.14	13	0.00104285827240075
51.16	1	8.02198671077504E-5
51.18	-6	-4.81319202646502E-4
51.2	-3	-2.40659601323251E-4
51.22	6	4.81319202646502E-4
51.24	-2	-1.60439734215501E-4
51.26	-4	-3.20879468431001E-4
51.28	0	0
51.3	-3	-2.40659601323251E-4
51.32	-3	-2.40659601323251E-4
51.34	-2	-1.60439734215501E-4
51.36	5	4.01099335538752E-4
51.38	1	8.02198671077504E-5
51.4	-4	-3.20879468431001E-4
51.42	3	2.40659601323251E-4
51.44	-3	-2.40659601323251E-4
51.46	-5	-4.01099335538752E-4
51.48	-1	-8.02198671077504E-5
51.5	5	4.01099335538752E-4
51.52	-2	-1.60439734215501E-4
51.54	1	8.02198671077504E-5
51.56	0	0
51.58	0	0
51.6	1	8.02198671077504E-5
51.62	0	0
51.64	-3	-2.40659601323251E-4
51.66	4	3.20879468431001E-4
51.68	2	1.60439734215501E-4
51.7	6	4.81319202646502E-4
51.72	4	3.20879468431001E-4
51.74	6	4.81319202646502E-4
51.76	2	1.60439734215501E-4
51.78	2	1.60439734215501E-4
51.8	-3	-2.40659601323251E-4
51.82	-7	-5.61539069754253E-4
51.84	1	8.02198671077504E-5
51.86	-1	-8.02198671077504E-5
51.88	-9	-7.21978803969753E-4
51.9	-1	-8.02198671077504E-5
51.92	0	0
51.94	-2	-1.60439734215501E-4
51.96	4	3.20879468431001E-4
51.98	5	4.01099335538752E-4
52	0	0
52.02	6	4.81319202646502E-4
52.04	-1	-8.02198671077504E-5
52.06	1	8.02198671077504E-5
52.08	-4	-3.20879468431001E-4
52.1	3	2.40659601323251E-4
52.12	4	3.20879468431001E-4
52.14	4	3.20879468431001E-4
52.16	1	8.02198671077504E-5
52.18	-1	-8.02198671077504E-5
52.2	1	8.02198671077504E-5
52.22	-8	-6.41758936862003E-4
52.24	-2	-1.60439734215501E-4
52.26	-3	-2.40659601323251E-4
52.28	5	4.01099335538752E-4
52.3	-3	-2.40659601323251E-4
52.32	-3	-2.40659601323251E-4
52.34	-4	-3.20879468431001E-4
52.36	-5	-4.01099335538752E-4
52.38	-7	-5.61539069754253E-4
52.4	3	2.40659601323251E-4
52.42	-2	-1.60439734215501E-4
52.44	1	8.02198671077504E-5
52.46	9	7.21978803969753E-4
52.48	-1	-8.02198671077504E-5
52.5	-5	-4.01099335538752E-4
52.52	-9	-7.21978803969753E-4
52.54	-1	-8.02198671077504E-5
52.56	-3	-2.40659601323251E-4
52.58	-16	-0.00128351787372401
52.6	-3	-2.40659601323251E-4
52.62	-8	-6.41758936862003E-4
52.64	5	4.01099335538752E-4
52.66	9	7.21978803969753E-4
52.68	-1	-8.02198671077504E-5
52.7	-5	-4.01099335538752E-4
52.72	-2	-1.60439734215501E-4
52.74	8	6.41758936862003E-4
52.76	3	2.40659601323251E-4
52.78	7	5.61539069754253E-4
52.8	0	0
52.82	-2	-1.60439734215501E-4
52.84	7	5.61539069754253E-4
52.86	9	7.21978803969753E-4
52.88	-5	-4.01099335538752E-4
52.9	-7	-5.61539069754253E-4
52.92	1	8.02198671077504E-5
52.94	1	8.02198671077504E-5
52.96	-4	-3.20879468431001E-4
52.98	-3	-2.40659601323251E-4
53	-3	-2.40659601323251E-4
53.02	-2	-1.60439734215501E-4
53.04	4	3.20879468431001E-4
53.06	-1	-8.02198671077504E-5
53.08	7	5.61539069754253E-4
53.1	2	1.60439734215501E-4
53.12	1	8.02198671077504E-5
53.14	-12	-9.62638405293004E-4
53.16	-2	-1.60439734215501E-4
53.18	-5	-4.01099335538752E-4
53.2	-3	-2.40659601323251E-4
53.22	-1	-8.02198671077504E-5
53.24	3	2.40659601323251E-4
53.26	-9	-7.21978803969753E-4
53.28	-3	-2.40659601323251E-4
53.3	7	5.61539069754253E-4
53.32	6	4.81319202646502E-4
53.34	4	3.20879468431001E-4
53.36	1	8.02198671077504E-5
53.38	-1	-8.02198671077504E-5
53.4	0	0
53.42	8	6.41758936862003E-4
53.44	1	8.02198671077504E-5
53.46	3	2.40659601323251E-4
53.48	-9	-7.21978803969753E-4
53.5	5	4.01099335538752E-4
53.52	3	2.40659601323251E-4
53.54	0	0
53.56	-6	-4.81319202646502E-4
53.58	3	2.40659601323251E-4
53.6	-6	-4.81319202646502E-4
53.62	-14	-0.00112307813950851
53.64	-4	-3.20879468431001E-4
53.66	-8	-6.41758936862003E-4
53.68	-3	-2.40659601323251E-4
53.7	0	0
53.72	0	0
53.74	-6	-4.81319202646502E-4
53.76	2	1.60439734215501E-4
53.78	3	2.40659601323251E-4
53.8	6	4.81319202646502E-4
53.82	8	6.41758936862003E-4
53.84	16	0.00128351787372401
53.86	0	0
53.88	-3	-2.40659601323251E-4
53.9	3	2.40659601323251E-4
53.92	9	7.21978803969753E-4
53.94	3	2.40659601323251E-4
53.96	3	2.40659601323251E-4
53.98	1	8.02198671077504E-5
54	2	1.60439734215501E-4
54.02	5	4.01099335538752E-4
54.04	0	0
54.06	-6	-4.81319202646502E-4
54.08	1	8.02198671077504E-5
54.1	2	1.60439734215501E-4
54.12	-4	-3.20879468431001E-4
54.14	5	4.01099335538752E-4
54.16	2	1.60439734215501E-4
54.18	2	1.60439734215501E-4
54.2	8	6.41758936862003E-4
54.22	12	9.62638405293004E-4
54.24	-1	-8.02198671077504E-5
54.26	-5	-4.01099335538752E-4
54.28	-3	-2.40659601323251E-4
54.3	-1	-8.02198671077504E-5
54.32	0	0
54.34	2	1.60439734215501E-4
54.36	11	8.82418538185254E-4
54.38	10	8.02198671077504E-4
54.4	6	4.81319202646502E-4
54.42	-3	-2.40659601323251E-4
54.44	-7	-5.61539069754253E-4
54.46	-1	-8.02198671077504E-5
54.48	-3	-2.40659601323251E-4
54.5	2	1.60439734215501E-4
54.52	2	1.60439734215501E-4
54.54	0	0
54.56	2	1.60439734215501E-4
54.58	-1	-8.02198671077504E-5
54.6	-7	-5.61539069754253E-4
54.62	-1	-8.02198671077504E-5
54.64	-1	-8.02198671077504E-5
54.66	-2	-1.60439734215501E-4
54.68	-5	-4.01099335538752E-4
54.7	-7	-5.61539069754253E-4
54.72	-1	-8.02198671077504E-5
54.74	3	2.40659601323251E-4
54.76	-1	-8.02198671077504E-5
54.78	-7	-5.61539069754253E-4
54.8	1	8.02198671077504E-5
54.82	2	1.60439734215501E-4
54.84	-8	-6.41758936862003E-4
54.86	-8	-6.41758936862003E-4
54.88	3	2.40659601323251E-4
54.9	8	6.41758936862003E-4
54.92	1	8.02198671077504E-5
54.94	6	4.81319202646502E-4
54.96	-3	-2.40659601323251E-4
54.98	-4	-3.20879468431001E-4
55	-6	-4.81319202646502E-4
55.02	-7	-5.61539069754253E-4
55.04	-6	-4.81319202646502E-4
55.06	-5	-4.01099335538752E-4
55.08	-1	-8.02198671077504E-5
55.1	1	8.02198671077504E-5
55.12	-3	-2.40659601323251E-4
55.14	-4	-3.20879468431001E-4
55.16	2	1.60439734215501E-4
55.18	-6	-4.81319202646502E-4
55.2	3	2.40659601323251E-4
55.22	7	5.61539069754253E-4
55.24	-3	-2.40659601323251E-4
55.26	-4	-3.20879468431001E-4
55.28	0	0
55.3	1	8.02198671077504E-5
55.32	2	1.60439734215501E-4
55.34	1	8.02198671077504E-5
55.36	2	1.60439734215501E-4
55.38	-3	-2.40659601323251E-4
55.4	3	2.40659601323251E-4
55.42	8	6.41758936862003E-4
55.44	-9	-7.21978803969753E-4
55.46	-3	-2.40659601323251E-4
55.48	-1	-8.02198671077504E-5
55.5	-5	-4.01099335538752E-4
55.52	3	2.40659601323251E-4
55.54	5	4.01099335538752E-4
55.56	12	9.62638405293004E-4
55.58	2	1.60439734215501E-4
55.6	-9	-7.21978803969753E-4
55.62	1	8.02198671077504E-5
55.64	5	4.01099335538752E-4
55.66	-2	-1.60439734215501E-4
55.68	4	3.20879468431001E-4
55.7	4	3.20879468431001E-4
55.72	2	1.60439734215501E-4
55.74	1	8.02198671077504E-5
55.76	-1	-8.02198671077504E-5
55.78	3	2.40659601323251E-4
55.8	-4	-3.20879468431001E-4
55.82	-3	-2.40659601323251E-4
55.84	-10	-8.02198671077504E-4
55.86	0	0
55.88	1	8.02198671077504E-5
55.9	0	0
55.92	-7	-5.61539069754253E-4
55.94	-7	-5.61539069754253E-4
55.96	2	1.60439734215501E-4
55.98	1	8.02198671077504E-5
56	-3	-2.40659601323251E-4
56.02	-4	-3.20879468431001E-4
56.04	4	3.20879468431001E-4
56.06	5	4.01099335538752E-4
56.08	3	2.40659601323251E-4
56.1	-1	-8.02198671077504E-5
56.12	-7	-5.61539069754253E-4
56.14	-2	-1.60439734215501E-4
56.16	0	0
56.18	-2	-1.60439734215501E-4
56.2	0	0
56.22	1	8.02198671077504E-5
56.24	-1	-8.02198671077504E-5
56.26	-2	-1.60439734215501E-4
56.28	8	6.41758936862003E-4
56.3	5	4.01099335538752E-4
56.32	0	0
56.34	-1	-8.02198671077504E-5
56.36	-3	-2.40659601323251E-4
56.38	-2	-1.60439734215501E-4
56.4	1	8.02198671077504E-5
56.42	-2	-1.60439734215501E-4
56.44	0	0
56.46	0	0
56.48	-9	-7.21978803969753E-4
56.5	0	0
56.52	-1	-8.02198671077504E-5
56.54	-3	-2.40659601323251E-4
56.56	7	5.61539069754253E-4
56.58	7	5.61539069754253E-4
56.6	7	5.61539069754253E-4
56.62	4	3.20879468431001E-4
56.64	5	4.01099335538752E-4
56.66	1	8.02198671077504E-5
56.68	-7	-5.61539069754253E-4
56.7	3	2.40659601323251E-4
56.72	4	3.20879468431001E-4
56.74	4	3.20879468431001E-4
56.76	1	8.02198671077504E-5
56.78	-4	-3.20879468431001E-4
56.8	4	3.20879468431001E-4
56.82	0	0
56.84	-4	-3.20879468431001E-4
56.86	-1	-8.02198671077504E-5
56.88	-1	-8.02198671077504E-5
56.9	-7	-5.61539069754253E-4
56.92	-3	-2.40659601323251E-4
56.94	-2	-1.60439734215501E-4
56.96	-6	-4.81319202646502E-4
56.98	2	1.60439734215501E-4
57	-1	-8.02198671077504E-5
57.02	4	3.20879468431001E-4
57.04	-2	-1.60439734215501E-4
57.06	3	2.40659601323251E-4
57.08	-4	-3.20879468431001E-4
57.1	-6	-4.81319202646502E-4
57.12	-1	-8.02198671077504E-5
57.14	-2	-1.60439734215501E-4
57.16	3	2.40659601323251E-4
57.18	1	8.02198671077504E-5
57.2	-4	-3.20879468431001E-4
57.22	4	3.20879468431001E-4
57.24	3	2.40659601323251E-4
57.26	4	3.20879468431001E-4
57.28	-3	-2.40659601323251E-4
57.3	-5	-4.01099335538752E-4
57.32	5	4.01099335538752E-4
57.34	2	1.60439734215501E-4
57.36	7	5.61539069754253E-4
57.38	-2	-1.60439734215501E-4
57.4	2	1.60439734215501E-4
57.42	-1	-8.02198671077504E-5
57.44	3	2.40659601323251E-4
57.46	6	4.81319202646502E-4
57.48	0	0
57.5	4	3.20879468431001E-4
57.52	8	6.41758936862003E-4
57.54	1	8.02198671077504E-5
57.56	1	8.02198671077504E-5
57.58	3	2.40659601323251E-4
57.6	4	3.20879468431001E-4
57.62	0	0
57.64	1	8.02198671077504E-5
57.66	0	0
57.68	-2	-1.60439734215501E-4
57.7	-4	-3.20879468431001E-4
57.72	4	3.20879468431001E-4
57.74	-3	-2.40659601323251E-4
57.76	0	0
57.78	-3	-2.40659601323251E-4
57.8	-5	-4.01099335538752E-4
57.82	-5	-4.01099335538752E-4
57.84	-4	-3.20879468431001E-4
57.86	1	8.02198671077504E-5
57.88	0	0
57.9	-1	-8.02198671077504E-5
57.92	-3	-2.40659601323251E-4
57.94	1	8.02198671077504E-5
57.96	7	5.61539069754253E-4
57.98	4	3.20879468431001E-4
58	-4	-3.20879468431001E-4
58.02	-4	-3.20879468431001E-4
58.04	-4	-3.20879468431001E-4
58.06	0	0
58.08	2	1.60439734215501E-4
58.1	-7	-5.61539069754253E-4
58.12	6	4.81319202646502E-4
58.14	0	0
58.16	-3	-2.40659601323251E-4
58.18	-3	-2.40659601323251E-4
58.2	-2	-1.60439734215501E-4
58.22	-1	-8.02198671077504E-5
58.24	3	2.40659601323251E-4
58.26	4	3.20879468431001E-4
58.28	1	8.02198671077504E-5
58.3	6	4.81319202646502E-4
58.32	2	1.60439734215501E-4
58.34	1	8.02198671077504E-5
58.36	3	2.40659601323251E-4
58.38	11	8.82418538185254E-4
58.4	0	0
58.42	-9	-7.21978803969753E-4
58.44	2	1.60439734215501E-4
58.46	4	3.20879468431001E-4
58.48	5	4.01099335538752E-4
58.5	-6	-4.81319202646502E-4
58.52	0	0
58.54	-1	-8.02198671077504E-5
58.56	-6	-4.81319202646502E-4
58.58	2	1.60439734215501E-4
58.6	4	3.20879468431001E-4
58.62	5	4.01099335538752E-4
58.64	5	4.01099335538752E-4
58.66	4	3.20879468431001E-4
58.68	0	0
58.7	-1	-8.02198671077504E-5
58.72	5	4.01099335538752E-4
58.74	-6	-4.81319202646502E-4
58.76	-8	-6.41758936862003E-4
58.78	3	2.40659601323251E-4
58.8	5	4.01099335538752E-4
58.82	9	7.21978803969753E-4
58.84	1	8.02198671077504E-5
58.86	0	0
58.88	-2	-1.60439734215501E-4
58.9	-4	-3.20879468431001E-4
58.92	-5	-4.01099335538752E-4
58.94	1	8.02198671077504E-5
58.96	-1	-8.02198671077504E-5
58.98	-6	-4.81319202646502E-4
59	-2	-1.60439734215501E-4
59.02	-2	-1.60439734215501E-4
59.04	0	0
59.06	3	2.40659601323251E-4
59.08	3	2.40659601323251E-4
59.1	-3	-2.40659601323251E-4
59.12	-1	-8.02198671077504E-5
59.14	-5	-4.01099335538752E-4
59.16	-2	-1.60439734215501E-4
59.18	-4	-3.20879468431001E-4
59.2	-3	-2.40659601323251E-4
59.22	6	4.81319202646502E-4
59.24	-1	-8.02198671077504E-5
59.26	4	3.20879468431001E-4
59.28	8	6.41758936862003E-4
59.3	3	2.40659601323251E-4
59.32	-5	-4.01099335538752E-4
59.34	-6	-4.81319202646502E-4
59.36	0	0
59.38	7	5.61539069754253E-4
59.4	5	4.01099335538752E-4
59.42	1	8.02198671077504E-5
59.44	7	5.61539069754253E-4
59.46	6	4.81319202646502E-4
59.48	5	4.01099335538752E-4
59.5	-7	-5.61539069754253E-4
59.52	-2	-1.60439734215501E-4
59.54	4	3.20879468431001E-4
59.56	4	3.20879468431001E-4
59.58	-2	-1.60439734215501E-4
59.6	3	2.40659601323251E-4
59.62	1	8.02198671077504E-5
59.64	7	5.61539069754253E-4
59.66	5	4.01099335538752E-4
59.68	0	0
59.7	3	2.40659601323251E-4
59.72	-1	-8.02198671077504E-5
59.74	-3	-2.40659601323251E-4
59.76	-2	-1.60439734215501E-4
59.78	4	3.20879468431001E-4
59.8	1	8.02198671077504E-5
59.82	-4	-3.20879468431001E-4
59.84	-6	-4.81319202646502E-4
59.86	-3	-2.40659601323251E-4
59.88	-1	-8.02198671077504E-5
59.9	-5	-4.01099335538752E-4
59.92	-2	-1.60439734215501E-4
59.94	-2	-1.60439734215501E-4
59.96	2	1.60439734215501E-4
59.98	-3	-2.40659601323251E-4
60	-4	-3.20879468431001E-4
60.02	1	8.02198671077504E-5
60.04	4	3.20879468431001E-4
60.06	-5	-4.01099335538752E-4
60.08	1	8.02198671077504E-5
60.1	3	2.40659601323251E-4
60.12	2	1.60439734215501E-4
60.14	4	3.20879468431001E-4
60.16	-3	-2.40659601323251E-4
60.18	5	4.01099335538752E-4
60.2	1	8.02198671077504E-5
60.22	1	8.02198671077504E-5
60.24	7	5.61539069754253E-4
60.26	-1	-8.02198671077504E-5
60.28	-5	-4.01099335538752E-4
60.3	-3	-2.40659601323251E-4
60.32	-10	-8.02198671077504E-4
60.34	6	4.81319202646502E-4
60.36	-4	-3.20879468431001E-4
60.38	-7	-5.61539069754253E-4
60.4	-5	-4.01099335538752E-4
60.42	-11	-8.82418538185254E-4
60.44	-3	-2.40659601323251E-4
60.46	-2	-1.60439734215501E-4
60.48	-4	-3.20879468431001E-4
60.5	-2	-1.60439734215501E-4
60.52	0	0
60.54	1	8.02198671077504E-5
60.56	2	1.60439734215501E-4
60.58	5	4.01099335538752E-4
60.6	-5	-4.01099335538752E-4
60.62	-5	-4.01099335538752E-4
60.64	3	2.40659601323251E-4
60.66	-3	-2.40659601323251E-4
60.68	0	0
60.7	3	2.40659601323251E-4
60.72	-9	-7.21978803969753E-4
60.74	1	8.02198671077504E-5
60.76	2	1.60439734215501E-4
60.78	1	8.02198671077504E-5
60.8	3	2.40659601323251E-4
60.82	2	1.60439734215501E-4
60.84	2	1.60439734215501E-4
60.86	-1	-8.02198671077504E-5
60.88	-3	-2.40659601323251E-4
60.9	-5	-4.01099335538752E-4
60.92	-13	-0.00104285827240075
60.94	-10	-8.02198671077504E-4
60.96	2	1.60439734215501E-4
60.98	-3	-2.40659601323251E-4
61	-2	-1.60439734215501E-4
61.02	5	4.01099335538752E-4
61.04	-6	-4.81319202646502E-4
61.06	0	0
61.08	0	0
61.1	8	6.41758936862003E-4
61.12	6	4.81319202646502E-4
61.14	1	8.02198671077504E-5
61.16	-2	-1.60439734215501E-4
61.18	-2	-1.60439734215501E-4
61.2	-4	-3.20879468431001E-4
61.22	-1	-8.02198671077504E-5
61.24	-3	-2.40659601323251E-4
61.26	4	3.20879468431001E-4
61.28	0	0
61.3	3	2.40659601323251E-4
61.32	-3	-2.40659601323251E-4
61.34	-6	-4.81319202646502E-4
61.36	-6	-4.81319202646502E-4
61.38	6	4.81319202646502E-4
61.4	3	2.40659601323251E-4
61.42	-1	-8.02198671077504E-5
61.44	-2	-1.60439734215501E-4
61.46	-6	-4.81319202646502E-4
61.48	5	4.01099335538752E-4
61.5	-2	-1.60439734215501E-4
61.52	-1	-8.02198671077504E-5
61.54	0	0
61.56	3	2.40659601323251E-4
61.58	0	0
61.6	-4	-3.20879468431001E-4
61.62	2	1.60439734215501E-4
61.64	-5	-4.01099335538752E-4
61.66	-5	-4.01099335538752E-4
61.68	1	8.02198671077504E-5
61.7	3	2.40659601323251E-4
61.72	-3	-2.40659601323251E-4
61.74	-5	-4.01099335538752E-4
61.76	0	0
61.78	2	1.60439734215501E-4
61.8	-4	-3.20879468431001E-4
61.82	0	0
61.84	-7	-5.61539069754253E-4
61.86	1	8.02198671077504E-5
61.88	2	1.60439734215501E-4
61.9	-6	-4.81319202646502E-4
61.92	-7	-5.61539069754253E-4
61.94	-4	-3.20879468431001E-4
61.96	-3	-2.40659601323251E-4
61.98	-4	-3.20879468431001E-4
62	1	8.02198671077504E-5
62.02	4	3.20879468431001E-4
62.04	2	1.60439734215501E-4
62.06	3	2.40659601323251E-4
62.08	5	4.01099335538752E-4
62.1	0	0
62.12	0	0
62.14	-5	-4.01099335538752E-4
62.16	-2	-1.60439734215501E-4
62.18	-3	-2.40659601323251E-4
62.2	-6	-4.81319202646502E-4
62.22	-1	-8.02198671077504E-5
62.24	0	0
62.26	1	8.02198671077504E-5
62.28	-1	-8.02198671077504E-5
62.3	-1	-8.02198671077504E-5
62.32	5	4.01099335538752E-4
62.34	1	8.02198671077504E-5
62.36	-3	-2.40659601323251E-4
62.38	1	8.02198671077504E-5
62.4	0	0
62.42	1	8.02198671077504E-5
62.44	5	4.01099335538752E-4
62.46	-2	-1.60439734215501E-4
62.48	-3	-2.40659601323251E-4
62.5	2	1.60439734215501E-4
62.52	-3	-2.40659601323251E-4
62.54	0	0
62.56	4	3.20879468431001E-4
62.58	-5	-4.01099335538752E-4
62.6	-8	-6.41758936862003E-4
62.62	-2	-1.60439734215501E-4
62.64	1	8.02198671077504E-5
62.66	1	8.02198671077504E-5
62.68	5	4.01099335538752E-4
62.7	2	1.60439734215501E-4
62.72	7	5.61539069754253E-4
62.74	3	2.40659601323251E-4
62.76	0	0
62.78	-3	-2.40659601323251E-4
62.8	3	2.40659601323251E-4
62.82	1	8.02198671077504E-5
62.84	1	8.02198671077504E-5
62.86	2	1.60439734215501E-4
62.88	3	2.40659601323251E-4
62.9	6	4.81319202646502E-4
62.92	-3	-2.40659601323251E-4
62.94	-4	-3.20879468431001E-4
62.96	-2	-1.60439734215501E-4
62.98	0	0
63	-2	-1.60439734215501E-4
63.02	3	2.40659601323251E-4
63.04	4	3.20879468431001E-4
63.06	2	1.60439734215501E-4
63.08	0	0
63.1	-4	-3.20879468431001E-4
63.12	3	2.40659601323251E-4
63.14	1	8.02198671077504E-5
63.16	1	8.02198671077504E-5
63.18	1	8.02198671077504E-5
63.2	-12	-9.62638405293004E-4
63.22	-7	-5.61539069754253E-4
63.24	-5	-4.01099335538752E-4
63.26	0	0
63.28	-3	-2.40659601323251E-4
63.3	0	0
63.32	1	8.02198671077504E-5
63.34	1	8.02198671077504E-5
63.36	3	2.40659601323251E-4
63.38	-4	-3.20879468431001E-4
63.4	2	1.60439734215501E-4
63.42	-6	-4.81319202646502E-4
63.44	-2	-1.60439734215501E-4
63.46	3	2.40659601323251E-4
63.48	4	3.20879468431001E-4
63.5	7	5.61539069754253E-4
63.52	1	8.02198671077504E-5
63.54	-3	-2.40659601323251E-4
63.56	-7	-5.61539069754253E-4
63.58	-9	-7.21978803969753E-4
63.6	0	0
63.62	5	4.01099335538752E-4
63.64	4	3.20879468431001E-4
63.66	10	8.02198671077504E-4
63.68	1	8.02198671077504E-5
63.7	-4	-3.20879468431001E-4
63.72	-4	-3.20879468431001E-4
63.74	4	3.20879468431001E-4
63.76	8	6.41758936862003E-4
63.78	-3	-2.40659601323251E-4
63.8	3	2.40659601323251E-4
63.82	0	0
63.84	1	8.02198671077504E-5
63.86	2	1.60439734215501E-4
63.88	1	8.02198671077504E-5
63.9	-3	-2.40659601323251E-4
63.92	-5	-4.01099335538752E-4
63.94	0	0
63.96	3	2.40659601323251E-4
63.98	5	4.01099335538752E-4
64	3	2.40659601323251E-4
64.02	2	1.60439734215501E-4
64.04	2	1.60439734215501E-4
64.06	1	8.02198671077504E-5
64.08	-4	-3.20879468431001E-4
64.1	-11	-8.82418538185254E-4
64.12	5	4.01099335538752E-4
64.14	5	4.01099335538752E-4
64.16	0	0
64.18	2	1.60439734215501E-4
64.2	4	3.20879468431001E-4
64.22	-1	-8.02198671077504E-5
64.24	1	8.02198671077504E-5
64.26	-1	-8.02198671077504E-5
64.28	-3	-2.40659601323251E-4
64.3	-13	-0.00104285827240075
64.32	-2	-1.60439734215501E-4
64.34	0	0
64.36	1	8.02198671077504E-5
64.38	2	1.60439734215501E-4
64.4	1	8.02198671077504E-5
64.42	0	0
64.44	-4	-3.20879468431001E-4
64.46	-8	-6.41758936862003E-4
64.48	-7	-5.61539069754253E-4
64.5	-5	-4.01099335538752E-4
64.52	-5	-4.01099335538752E-4
64.54	-1	-8.02198671077504E-5
64.56	-5	-4.01099335538752E-4
64.58	3	2.40659601323251E-4
64.6	1	8.02198671077504E-5
64.62	1	8.02198671077504E-5
64.64	1	8.02198671077504E-5
64.66	5	4.01099335538752E-4
64.68	-4	-3.20879468431001E-4
64.7	-2	-1.60439734215501E-4
64.72	1	8.02198671077504E-5
64.74	1	8.02198671077504E-5
64.76	-3	-2.40659601323251E-4
64.78	-8	-6.41758936862003E-4
64.8	0	0
64.82	-1	-8.02198671077504E-5
64.84	-3	-2.40659601323251E-4
64.86	-3	-2.40659601323251E-4
64.88	0	0
64.9	0	0
64.92	-4	-3.20879468431001E-4
64.94	1	8.02198671077504E-5
64.96	-1	-8.02198671077504E-5
64.98	-2	-1.60439734215501E-4
65	-3	-2.40659601323251E-4
65.02	1	8.02198671077504E-5
65.04	-1	-8.02198671077504E-5
65.06	-3	-2.40659601323251E-4
65.08	2	1.60439734215501E-4
65.1	1	8.02198671077504E-5
65.12	1	8.02198671077504E-5
65.14	2	1.60439734215501E-4
65.16	1	8.02198671077504E-5
65.18	-1	-8.02198671077504E-5
65.2	3	2.40659601323251E-4
65.22	4	3.20879468431001E-4
65.24	4	3.20879468431001E-4
65.26	1	8.02198671077504E-5
65.28	-2	-1.60439734215501E-4
65.3	-3	-2.40659601323251E-4
65.32	0	0
65.34	-2	-1.60439734215501E-4
65.36	-2	-1.60439734215501E-4
65.38	3	2.40659601323251E-4
65.4	2	1.60439734215501E-4
65.42	2	1.60439734215501E-4
65.44	4	3.20879468431001E-4
65.46	-2	-1.60439734215501E-4
65.48	-6	-4.81319202646502E-4
65.5	7	5.61539069754253E-4
65.52	2	1.60439734215501E-4
65.54	-1	-8.02198671077504E-5
65.56	-2	-1.60439734215501E-4
65.58	4	3.20879468431001E-4
65.6	5	4.01099335538752E-4
65.62	3	2.40659601323251E-4
65.64	-1	-8.02198671077504E-5
65.66	-7	-5.61539069754253E-4
65.68	-2	-1.60439734215501E-4
65.7	1	8.02198671077504E-5
65.72	-2	-1.60439734215501E-4
65.74	-7	-5.61539069754253E-4
65.76	-6	-4.81319202646502E-4
65.78	-1	-8.02198671077504E-5
65.8	0	0
65.82	4	3.20879468431001E-4
65.84	-1	-8.02198671077504E-5
65.86	1	8.02198671077504E-5
65.88	-1	-8.02198671077504E-5
65.9	-3	-2.40659601323251E-4
65.92	-3	-2.40659601323251E-4
65.94	-5	-4.01099335538752E-4
65.96	6	4.81319202646502E-4
65.98	7	5.61539069754253E-4
66	0	0
66.02	0	0
66.04	0	0
66.06	-2	-1.60439734215501E-4
66.08	0	0
66.1	3	2.40659601323251E-4
66.12	1	8.02198671077504E-5
66.14	-7	-5.61539069754253E-4
66.16	-4	-3.20879468431001E-4
66.18	-1	-8.02198671077504E-5
66.2	1	8.02198671077504E-5
66.22	2	1.60439734215501E-4
66.24	2	1.60439734215501E-4
66.26	0	0
66.28	-1	-8.02198671077504E-5
66.3	5	4.01099335538752E-4
66.32	-11	-8.82418538185254E-4
66.34	-3	-2.40659601323251E-4
66.36	-3	-2.40659601323251E-4
66.38	7	5.61539069754253E-4
66.4	5	4.01099335538752E-4
66.42	1	8.02198671077504E-5
66.44	3	2.40659601323251E-4
66.46	0	0
66.48	5	4.01099335538752E-4
66.5	1	8.02198671077504E-5
66.52	3	2.40659601323251E-4
66.54	1	8.02198671077504E-5
66.56	1	8.02198671077504E-5
66.58	10	8.02198671077504E-4
66.6	2	1.60439734215501E-4
66.62	0	0
66.64	-3	-2.40659601323251E-4
66.66	4	3.20879468431001E-4
66.68	-1	-8.02198671077504E-5
66.7	5	4.01099335538752E-4
66.72	10	8.02198671077504E-4
