Time [µs]	v1J2	v1J2	
	75k shots	75k shots	
Laser Power [mJ]		power corrected	
50.12	21	3.38740381897093E-4
50.14	20	3.22609887521041E-4
50.16	14	2.25826921264729E-4
50.18	-2	-3.22609887521041E-5
50.2	1	1.61304943760521E-5
50.22	0	0
50.24	1	1.61304943760521E-5
50.26	34	5.4843680878577E-4
50.28	11	1.77435438136573E-4
50.3	-1	-1.61304943760521E-5
50.32	5	8.06524718802603E-5
50.34	6	9.67829662563124E-5
50.36	1	1.61304943760521E-5
50.38	3	4.83914831281562E-5
50.4	20	3.22609887521041E-4
50.42	14	2.25826921264729E-4
50.44	3	4.83914831281562E-5
50.46	8	1.29043955008417E-4
50.48	28	4.51653842529458E-4
50.5	19	3.06479393144989E-4
50.52	17	2.74218404392885E-4
50.54	22	3.54870876273145E-4
50.56	12	1.93565932512625E-4
50.58	10	1.61304943760521E-4
50.6	28	4.51653842529458E-4
50.62	9	1.45174449384469E-4
50.64	9	1.45174449384469E-4
50.66	16	2.58087910016833E-4
50.68	8	1.29043955008417E-4
50.7	17	2.74218404392885E-4
50.72	22	3.54870876273145E-4
50.74	11	1.77435438136573E-4
50.76	7	1.12913460632364E-4
50.78	2	3.22609887521041E-5
50.8	13	2.09696426888677E-4
50.82	-4	-6.45219775042083E-5
50.84	-1	-1.61304943760521E-5
50.86	23	3.71001370649198E-4
50.88	9	1.45174449384469E-4
50.9	0	0
50.92	5	8.06524718802603E-5
50.94	-7	-1.12913460632364E-4
50.96	5	8.06524718802603E-5
50.98	3	4.83914831281562E-5
51	11	1.77435438136573E-4
51.02	5	8.06524718802603E-5
51.04	17	2.74218404392885E-4
51.06	7	1.12913460632364E-4
51.08	12	1.93565932512625E-4
51.1	10	1.61304943760521E-4
51.12	18	2.90348898768937E-4
51.14	8	1.29043955008417E-4
51.16	2	3.22609887521041E-5
51.18	13	2.09696426888677E-4
51.2	3	4.83914831281562E-5
51.22	9	1.45174449384469E-4
51.24	14	2.25826921264729E-4
51.26	4	6.45219775042083E-5
51.28	7	1.12913460632364E-4
51.3	11	1.77435438136573E-4
51.32	2	3.22609887521041E-5
51.34	-5	-8.06524718802603E-5
51.36	4	6.45219775042083E-5
51.38	9	1.45174449384469E-4
51.4	7	1.12913460632364E-4
51.42	21	3.38740381897093E-4
51.44	18	2.90348898768937E-4
51.46	7	1.12913460632364E-4
51.48	0	0
51.5	7	1.12913460632364E-4
51.52	1	1.61304943760521E-5
51.54	5	8.06524718802603E-5
51.56	13	2.09696426888677E-4
51.58	16	2.58087910016833E-4
51.6	-1	-1.61304943760521E-5
51.62	9	1.45174449384469E-4
51.64	9	1.45174449384469E-4
51.66	9	1.45174449384469E-4
51.68	0	0
51.7	14	2.25826921264729E-4
51.72	-1	-1.61304943760521E-5
51.74	10	1.61304943760521E-4
51.76	16	2.58087910016833E-4
51.78	9	1.45174449384469E-4
51.8	17	2.74218404392885E-4
51.82	12	1.93565932512625E-4
51.84	8	1.29043955008417E-4
51.86	10	1.61304943760521E-4
51.88	8	1.29043955008417E-4
51.9	2	3.22609887521041E-5
51.92	19	3.06479393144989E-4
51.94	7	1.12913460632364E-4
51.96	9	1.45174449384469E-4
51.98	17	2.74218404392885E-4
52	17	2.74218404392885E-4
52.02	9	1.45174449384469E-4
52.04	-1	-1.61304943760521E-5
52.06	5	8.06524718802603E-5
52.08	19	3.06479393144989E-4
52.1	13	2.09696426888677E-4
52.12	-11	-1.77435438136573E-4
52.14	7	1.12913460632364E-4
52.16	6	9.67829662563124E-5
52.18	-17	-2.74218404392885E-4
52.2	-7	-1.12913460632364E-4
52.22	10	1.61304943760521E-4
52.24	11	1.77435438136573E-4
52.26	8	1.29043955008417E-4
52.28	20	3.22609887521041E-4
52.3	0	0
52.32	9	1.45174449384469E-4
52.34	15	2.41957415640781E-4
52.36	3	4.83914831281562E-5
52.38	13	2.09696426888677E-4
52.4	23	3.71001370649198E-4
52.42	13	2.09696426888677E-4
52.44	18	2.90348898768937E-4
52.46	14	2.25826921264729E-4
52.48	0	0
52.5	-4	-6.45219775042083E-5
52.52	6	9.67829662563124E-5
52.54	-4	-6.45219775042083E-5
52.56	8	1.29043955008417E-4
52.58	5	8.06524718802603E-5
52.6	26	4.19392853777354E-4
52.62	9	1.45174449384469E-4
52.64	13	2.09696426888677E-4
52.66	8	1.29043955008417E-4
52.68	6	9.67829662563124E-5
52.7	-1	-1.61304943760521E-5
52.72	-11	-1.77435438136573E-4
52.74	12	1.93565932512625E-4
52.76	18	2.90348898768937E-4
52.78	1	1.61304943760521E-5
52.8	1	1.61304943760521E-5
52.82	10	1.61304943760521E-4
52.84	19	3.06479393144989E-4
52.86	9	1.45174449384469E-4
52.88	13	2.09696426888677E-4
52.9	14	2.25826921264729E-4
52.92	24	3.8713186502525E-4
52.94	7	1.12913460632364E-4
52.96	-1	-1.61304943760521E-5
52.98	-3	-4.83914831281562E-5
53	-1	-1.61304943760521E-5
53.02	12	1.93565932512625E-4
53.04	30	4.83914831281562E-4
53.06	25	4.03262359401302E-4
53.08	8	1.29043955008417E-4
53.1	16	2.58087910016833E-4
53.12	13	2.09696426888677E-4
53.14	6	9.67829662563124E-5
53.16	10	1.61304943760521E-4
53.18	14	2.25826921264729E-4
53.2	-21	-3.38740381897093E-4
53.22	-5	-8.06524718802603E-5
53.24	8	1.29043955008417E-4
53.26	11	1.77435438136573E-4
53.28	7	1.12913460632364E-4
53.3	10	1.61304943760521E-4
53.32	29	4.6778433690551E-4
53.34	9	1.45174449384469E-4
53.36	-3	-4.83914831281562E-5
53.38	23	3.71001370649198E-4
53.4	18	2.90348898768937E-4
53.42	2	3.22609887521041E-5
53.44	10	1.61304943760521E-4
53.46	8	1.29043955008417E-4
53.48	5	8.06524718802603E-5
53.5	2	3.22609887521041E-5
53.52	9	1.45174449384469E-4
53.54	12	1.93565932512625E-4
53.56	10	1.61304943760521E-4
53.58	11	1.77435438136573E-4
53.6	13	2.09696426888677E-4
53.62	14	2.25826921264729E-4
53.64	3	4.83914831281562E-5
53.66	-6	-9.67829662563124E-5
53.68	14	2.25826921264729E-4
53.7	11	1.77435438136573E-4
53.72	1	1.61304943760521E-5
53.74	1	1.61304943760521E-5
53.76	5	8.06524718802603E-5
53.78	11	1.77435438136573E-4
53.8	15	2.41957415640781E-4
53.82	10	1.61304943760521E-4
53.84	6	9.67829662563124E-5
53.86	6	9.67829662563124E-5
53.88	11	1.77435438136573E-4
53.9	4	6.45219775042083E-5
53.92	17	2.74218404392885E-4
53.94	14	2.25826921264729E-4
53.96	12	1.93565932512625E-4
53.98	-2	-3.22609887521041E-5
54	6	9.67829662563124E-5
54.02	6	9.67829662563124E-5
54.04	0	0
54.06	10	1.61304943760521E-4
54.08	17	2.74218404392885E-4
54.1	20	3.22609887521041E-4
54.12	-4	-6.45219775042083E-5
54.14	3	4.83914831281562E-5
54.16	12	1.93565932512625E-4
54.18	4	6.45219775042083E-5
54.2	13	2.09696426888677E-4
54.22	9	1.45174449384469E-4
54.24	12	1.93565932512625E-4
54.26	9	1.45174449384469E-4
54.28	13	2.09696426888677E-4
54.3	21	3.38740381897093E-4
54.32	22	3.54870876273145E-4
54.34	10	1.61304943760521E-4
54.36	5	8.06524718802603E-5
54.38	6	9.67829662563124E-5
54.4	19	3.06479393144989E-4
54.42	11	1.77435438136573E-4
54.44	-1	-1.61304943760521E-5
54.46	0	0
54.48	7	1.12913460632364E-4
54.5	-5	-8.06524718802603E-5
54.52	7	1.12913460632364E-4
54.54	17	2.74218404392885E-4
54.56	22	3.54870876273145E-4
54.58	-1	-1.61304943760521E-5
54.6	-1	-1.61304943760521E-5
54.62	-9	-1.45174449384469E-4
54.64	18	2.90348898768937E-4
54.66	27	4.35523348153406E-4
54.68	9	1.45174449384469E-4
54.7	-2	-3.22609887521041E-5
54.72	-3	-4.83914831281562E-5
54.74	0	0
54.76	-19	-3.06479393144989E-4
54.78	10	1.61304943760521E-4
54.8	31	5.00045325657614E-4
54.82	10	1.61304943760521E-4
54.84	20	3.22609887521041E-4
54.86	4	6.45219775042083E-5
54.88	2	3.22609887521041E-5
54.9	4	6.45219775042083E-5
54.92	9	1.45174449384469E-4
54.94	3	4.83914831281562E-5
54.96	-6	-9.67829662563124E-5
54.98	15	2.41957415640781E-4
55	1	1.61304943760521E-5
55.02	-3	-4.83914831281562E-5
55.04	1	1.61304943760521E-5
55.06	21	3.38740381897093E-4
55.08	13	2.09696426888677E-4
55.1	14	2.25826921264729E-4
55.12	3	4.83914831281562E-5
55.14	-9	-1.45174449384469E-4
55.16	1	1.61304943760521E-5
55.18	3	4.83914831281562E-5
55.2	13	2.09696426888677E-4
55.22	-5	-8.06524718802603E-5
55.24	-1	-1.61304943760521E-5
55.26	3	4.83914831281562E-5
55.28	-1	-1.61304943760521E-5
55.3	2	3.22609887521041E-5
55.32	12	1.93565932512625E-4
55.34	11	1.77435438136573E-4
55.36	6	9.67829662563124E-5
55.38	13	2.09696426888677E-4
55.4	10	1.61304943760521E-4
55.42	24	3.8713186502525E-4
55.44	13	2.09696426888677E-4
55.46	-1	-1.61304943760521E-5
55.48	15	2.41957415640781E-4
55.5	8	1.29043955008417E-4
55.52	4	6.45219775042083E-5
55.54	11	1.77435438136573E-4
55.56	12	1.93565932512625E-4
55.58	13	2.09696426888677E-4
55.6	15	2.41957415640781E-4
55.62	7	1.12913460632364E-4
55.64	19	3.06479393144989E-4
55.66	18	2.90348898768937E-4
55.68	18	2.90348898768937E-4
55.7	12	1.93565932512625E-4
55.72	10	1.61304943760521E-4
55.74	-2	-3.22609887521041E-5
55.76	10	1.61304943760521E-4
55.78	7	1.12913460632364E-4
55.8	19	3.06479393144989E-4
55.82	21	3.38740381897093E-4
55.84	-1	-1.61304943760521E-5
55.86	-7	-1.12913460632364E-4
55.88	1	1.61304943760521E-5
55.9	5	8.06524718802603E-5
55.92	5	8.06524718802603E-5
55.94	9	1.45174449384469E-4
55.96	11	1.77435438136573E-4
55.98	4	6.45219775042083E-5
56	-5	-8.06524718802603E-5
56.02	-24	-3.8713186502525E-4
56.04	5	8.06524718802603E-5
56.06	1	1.61304943760521E-5
56.08	3	4.83914831281562E-5
56.1	19	3.06479393144989E-4
56.12	10	1.61304943760521E-4
56.14	8	1.29043955008417E-4
56.16	-1	-1.61304943760521E-5
56.18	16	2.58087910016833E-4
56.2	8	1.29043955008417E-4
56.22	2	3.22609887521041E-5
56.24	0	0
56.26	16	2.58087910016833E-4
56.28	7	1.12913460632364E-4
56.3	-5	-8.06524718802603E-5
56.32	8	1.29043955008417E-4
56.34	17	2.74218404392885E-4
56.36	5	8.06524718802603E-5
56.38	2	3.22609887521041E-5
56.4	-2	-3.22609887521041E-5
56.42	13	2.09696426888677E-4
56.44	21	3.38740381897093E-4
56.46	8	1.29043955008417E-4
56.48	18	2.90348898768937E-4
56.5	13	2.09696426888677E-4
56.52	7	1.12913460632364E-4
56.54	8	1.29043955008417E-4
56.56	5	8.06524718802603E-5
56.58	24	3.8713186502525E-4
56.6	12	1.93565932512625E-4
56.62	-9	-1.45174449384469E-4
56.64	-2	-3.22609887521041E-5
56.66	8	1.29043955008417E-4
56.68	2	3.22609887521041E-5
56.7	10	1.61304943760521E-4
56.72	9	1.45174449384469E-4
56.74	2	3.22609887521041E-5
56.76	9	1.45174449384469E-4
56.78	-11	-1.77435438136573E-4
56.8	13	2.09696426888677E-4
56.82	7	1.12913460632364E-4
56.84	16	2.58087910016833E-4
56.86	19	3.06479393144989E-4
56.88	12	1.93565932512625E-4
56.9	6	9.67829662563124E-5
56.92	5	8.06524718802603E-5
56.94	3	4.83914831281562E-5
56.96	0	0
56.98	3	4.83914831281562E-5
57	14	2.25826921264729E-4
57.02	9	1.45174449384469E-4
57.04	16	2.58087910016833E-4
57.06	14	2.25826921264729E-4
57.08	23	3.71001370649198E-4
57.1	-6	-9.67829662563124E-5
57.12	5	8.06524718802603E-5
57.14	14	2.25826921264729E-4
57.16	13	2.09696426888677E-4
57.18	25	4.03262359401302E-4
57.2	21	3.38740381897093E-4
57.22	7	1.12913460632364E-4
57.24	2	3.22609887521041E-5
57.26	0	0
57.28	-1	-1.61304943760521E-5
57.3	13	2.09696426888677E-4
57.32	19	3.06479393144989E-4
57.34	18	2.90348898768937E-4
57.36	5	8.06524718802603E-5
57.38	14	2.25826921264729E-4
57.4	16	2.58087910016833E-4
57.42	21	3.38740381897093E-4
57.44	12	1.93565932512625E-4
57.46	9	1.45174449384469E-4
57.48	0	0
57.5	4	6.45219775042083E-5
57.52	8	1.29043955008417E-4
57.54	7	1.12913460632364E-4
57.56	14	2.25826921264729E-4
57.58	4	6.45219775042083E-5
57.6	21	3.38740381897093E-4
57.62	10	1.61304943760521E-4
57.64	13	2.09696426888677E-4
57.66	8	1.29043955008417E-4
57.68	3	4.83914831281562E-5
57.7	7	1.12913460632364E-4
57.72	20	3.22609887521041E-4
57.74	23	3.71001370649198E-4
57.76	-10	-1.61304943760521E-4
57.78	2	3.22609887521041E-5
57.8	4	6.45219775042083E-5
57.82	7	1.12913460632364E-4
57.84	12	1.93565932512625E-4
57.86	16	2.58087910016833E-4
57.88	11	1.77435438136573E-4
57.9	13	2.09696426888677E-4
57.92	10	1.61304943760521E-4
57.94	21	3.38740381897093E-4
57.96	7	1.12913460632364E-4
57.98	11	1.77435438136573E-4
58	24	3.8713186502525E-4
58.02	13	2.09696426888677E-4
58.04	-3	-4.83914831281562E-5
58.06	6	9.67829662563124E-5
58.08	9	1.45174449384469E-4
58.1	7	1.12913460632364E-4
58.12	10	1.61304943760521E-4
58.14	7	1.12913460632364E-4
58.16	16	2.58087910016833E-4
58.18	2	3.22609887521041E-5
58.2	3	4.83914831281562E-5
58.22	17	2.74218404392885E-4
58.24	28	4.51653842529458E-4
58.26	23	3.71001370649198E-4
58.28	14	2.25826921264729E-4
58.3	24	3.8713186502525E-4
58.32	18	2.90348898768937E-4
58.34	10	1.61304943760521E-4
58.36	9	1.45174449384469E-4
58.38	5	8.06524718802603E-5
58.4	7	1.12913460632364E-4
58.42	5	8.06524718802603E-5
58.44	13	2.09696426888677E-4
58.46	8	1.29043955008417E-4
58.48	9	1.45174449384469E-4
58.5	4	6.45219775042083E-5
58.52	27	4.35523348153406E-4
58.54	27	4.35523348153406E-4
58.56	14	2.25826921264729E-4
58.58	12	1.93565932512625E-4
58.6	13	2.09696426888677E-4
58.62	6	9.67829662563124E-5
58.64	8	1.29043955008417E-4
58.66	5	8.06524718802603E-5
58.68	0	0
58.7	11	1.77435438136573E-4
58.72	8	1.29043955008417E-4
58.74	-14	-2.25826921264729E-4
58.76	-6	-9.67829662563124E-5
58.78	2	3.22609887521041E-5
58.8	14	2.25826921264729E-4
58.82	-2	-3.22609887521041E-5
58.84	4	6.45219775042083E-5
58.86	-4	-6.45219775042083E-5
58.88	3	4.83914831281562E-5
58.9	10	1.61304943760521E-4
58.92	3	4.83914831281562E-5
58.94	8	1.29043955008417E-4
58.96	-7	-1.12913460632364E-4
58.98	17	2.74218404392885E-4
59	11	1.77435438136573E-4
59.02	23	3.71001370649198E-4
59.04	20	3.22609887521041E-4
59.06	14	2.25826921264729E-4
59.08	31	5.00045325657614E-4
59.1	9	1.45174449384469E-4
59.12	20	3.22609887521041E-4
59.14	13	2.09696426888677E-4
59.16	3	4.83914831281562E-5
59.18	0	0
59.2	9	1.45174449384469E-4
59.22	0	0
59.24	0	0
59.26	12	1.93565932512625E-4
59.28	10	1.61304943760521E-4
59.3	8	1.29043955008417E-4
59.32	-3	-4.83914831281562E-5
59.34	15	2.41957415640781E-4
59.36	10	1.61304943760521E-4
59.38	2	3.22609887521041E-5
59.4	16	2.58087910016833E-4
59.42	19	3.06479393144989E-4
59.44	7	1.12913460632364E-4
59.46	12	1.93565932512625E-4
59.48	3	4.83914831281562E-5
59.5	8	1.29043955008417E-4
59.52	17	2.74218404392885E-4
59.54	14	2.25826921264729E-4
59.56	-1	-1.61304943760521E-5
59.58	8	1.29043955008417E-4
59.6	9	1.45174449384469E-4
59.62	11	1.77435438136573E-4
59.64	5	8.06524718802603E-5
59.66	1	1.61304943760521E-5
59.68	-5	-8.06524718802603E-5
59.7	7	1.12913460632364E-4
59.72	15	2.41957415640781E-4
59.74	18	2.90348898768937E-4
59.76	8	1.29043955008417E-4
59.78	-3	-4.83914831281562E-5
59.8	0	0
59.82	11	1.77435438136573E-4
59.84	14	2.25826921264729E-4
59.86	-3	-4.83914831281562E-5
59.88	16	2.58087910016833E-4
59.9	5	8.06524718802603E-5
59.92	9	1.45174449384469E-4
59.94	8	1.29043955008417E-4
59.96	8	1.29043955008417E-4
59.98	-2	-3.22609887521041E-5
60	6	9.67829662563124E-5
60.02	13	2.09696426888677E-4
60.04	18	2.90348898768937E-4
60.06	16	2.58087910016833E-4
60.08	5	8.06524718802603E-5
60.1	9	1.45174449384469E-4
60.12	13	2.09696426888677E-4
60.14	8	1.29043955008417E-4
60.16	7	1.12913460632364E-4
60.18	7	1.12913460632364E-4
60.2	1	1.61304943760521E-5
60.22	8	1.29043955008417E-4
60.24	12	1.93565932512625E-4
60.26	7	1.12913460632364E-4
60.28	-2	-3.22609887521041E-5
60.3	3	4.83914831281562E-5
60.32	5	8.06524718802603E-5
60.34	23	3.71001370649198E-4
60.36	3	4.83914831281562E-5
60.38	17	2.74218404392885E-4
60.4	6	9.67829662563124E-5
60.42	12	1.93565932512625E-4
60.44	12	1.93565932512625E-4
60.46	14	2.25826921264729E-4
60.48	16	2.58087910016833E-4
60.5	10	1.61304943760521E-4
60.52	5	8.06524718802603E-5
60.54	11	1.77435438136573E-4
60.56	8	1.29043955008417E-4
60.58	10	1.61304943760521E-4
60.6	11	1.77435438136573E-4
60.62	11	1.77435438136573E-4
60.64	6	9.67829662563124E-5
60.66	15	2.41957415640781E-4
60.68	5	8.06524718802603E-5
60.7	14	2.25826921264729E-4
60.72	21	3.38740381897093E-4
60.74	13	2.09696426888677E-4
60.76	-10	-1.61304943760521E-4
60.78	2	3.22609887521041E-5
60.8	8	1.29043955008417E-4
60.82	3	4.83914831281562E-5
60.84	-1	-1.61304943760521E-5
60.86	18	2.90348898768937E-4
60.88	0	0
60.9	11	1.77435438136573E-4
60.92	12	1.93565932512625E-4
60.94	12	1.93565932512625E-4
60.96	8	1.29043955008417E-4
60.98	9	1.45174449384469E-4
61	-5	-8.06524718802603E-5
61.02	18	2.90348898768937E-4
61.04	5	8.06524718802603E-5
61.06	4	6.45219775042083E-5
61.08	15	2.41957415640781E-4
61.1	11	1.77435438136573E-4
61.12	-3	-4.83914831281562E-5
61.14	7	1.12913460632364E-4
61.16	14	2.25826921264729E-4
61.18	15	2.41957415640781E-4
61.2	0	0
61.22	11	1.77435438136573E-4
61.24	-14	-2.25826921264729E-4
61.26	-2	-3.22609887521041E-5
61.28	12	1.93565932512625E-4
61.3	15	2.41957415640781E-4
61.32	2	3.22609887521041E-5
61.34	-7	-1.12913460632364E-4
61.36	2	3.22609887521041E-5
61.38	18	2.90348898768937E-4
61.4	3	4.83914831281562E-5
61.42	15	2.41957415640781E-4
61.44	13	2.09696426888677E-4
61.46	4	6.45219775042083E-5
61.48	22	3.54870876273145E-4
61.5	12	1.93565932512625E-4
61.52	13	2.09696426888677E-4
61.54	3	4.83914831281562E-5
61.56	13	2.09696426888677E-4
61.58	11	1.77435438136573E-4
61.6	7	1.12913460632364E-4
61.62	13	2.09696426888677E-4
61.64	4	6.45219775042083E-5
61.66	7	1.12913460632364E-4
61.68	10	1.61304943760521E-4
61.7	7	1.12913460632364E-4
61.72	18	2.90348898768937E-4
61.74	16	2.58087910016833E-4
61.76	14	2.25826921264729E-4
61.78	-1	-1.61304943760521E-5
61.8	10	1.61304943760521E-4
61.82	9	1.45174449384469E-4
61.84	8	1.29043955008417E-4
61.86	4	6.45219775042083E-5
61.88	10	1.61304943760521E-4
61.9	7	1.12913460632364E-4
61.92	5	8.06524718802603E-5
61.94	12	1.93565932512625E-4
61.96	14	2.25826921264729E-4
61.98	15	2.41957415640781E-4
62	-1	-1.61304943760521E-5
62.02	-5	-8.06524718802603E-5
62.04	10	1.61304943760521E-4
62.06	18	2.90348898768937E-4
62.08	6	9.67829662563124E-5
62.1	7	1.12913460632364E-4
62.12	-2	-3.22609887521041E-5
62.14	3	4.83914831281562E-5
62.16	4	6.45219775042083E-5
62.18	15	2.41957415640781E-4
62.2	4	6.45219775042083E-5
62.22	15	2.41957415640781E-4
62.24	12	1.93565932512625E-4
62.26	4	6.45219775042083E-5
62.28	0	0
62.3	6	9.67829662563124E-5
62.32	18	2.90348898768937E-4
62.34	11	1.77435438136573E-4
62.36	14	2.25826921264729E-4
62.38	16	2.58087910016833E-4
62.4	10	1.61304943760521E-4
62.42	6	9.67829662563124E-5
62.44	-1	-1.61304943760521E-5
62.46	4	6.45219775042083E-5
62.48	2	3.22609887521041E-5
62.5	0	0
62.52	8	1.29043955008417E-4
62.54	8	1.29043955008417E-4
62.56	-2	-3.22609887521041E-5
62.58	9	1.45174449384469E-4
62.6	7	1.12913460632364E-4
62.62	1	1.61304943760521E-5
62.64	-2	-3.22609887521041E-5
62.66	-2	-3.22609887521041E-5
62.68	23	3.71001370649198E-4
62.7	12	1.93565932512625E-4
62.72	12	1.93565932512625E-4
62.74	17	2.74218404392885E-4
62.76	5	8.06524718802603E-5
62.78	2	3.22609887521041E-5
62.8	12	1.93565932512625E-4
62.82	6	9.67829662563124E-5
62.84	3	4.83914831281562E-5
62.86	-1	-1.61304943760521E-5
62.88	6	9.67829662563124E-5
62.9	7	1.12913460632364E-4
62.92	17	2.74218404392885E-4
62.94	6	9.67829662563124E-5
62.96	18	2.90348898768937E-4
62.98	20	3.22609887521041E-4
63	-4	-6.45219775042083E-5
63.02	-5	-8.06524718802603E-5
63.04	4	6.45219775042083E-5
63.06	17	2.74218404392885E-4
63.08	18	2.90348898768937E-4
63.1	15	2.41957415640781E-4
63.12	13	2.09696426888677E-4
63.14	10	1.61304943760521E-4
63.16	9	1.45174449384469E-4
63.18	6	9.67829662563124E-5
63.2	-24	-3.8713186502525E-4
63.22	5	8.06524718802603E-5
63.24	13	2.09696426888677E-4
63.26	24	3.8713186502525E-4
63.28	14	2.25826921264729E-4
63.3	19	3.06479393144989E-4
63.32	10	1.61304943760521E-4
63.34	11	1.77435438136573E-4
63.36	20	3.22609887521041E-4
63.38	12	1.93565932512625E-4
63.4	9	1.45174449384469E-4
63.42	3	4.83914831281562E-5
63.44	-2	-3.22609887521041E-5
63.46	1	1.61304943760521E-5
63.48	7	1.12913460632364E-4
63.5	6	9.67829662563124E-5
63.52	-2	-3.22609887521041E-5
63.54	9	1.45174449384469E-4
63.56	8	1.29043955008417E-4
63.58	14	2.25826921264729E-4
63.6	9	1.45174449384469E-4
63.62	6	9.67829662563124E-5
63.64	9	1.45174449384469E-4
63.66	19	3.06479393144989E-4
63.68	8	1.29043955008417E-4
63.7	17	2.74218404392885E-4
63.72	13	2.09696426888677E-4
63.74	5	8.06524718802603E-5
63.76	2	3.22609887521041E-5
63.78	6	9.67829662563124E-5
63.8	6	9.67829662563124E-5
63.82	9	1.45174449384469E-4
63.84	18	2.90348898768937E-4
63.86	14	2.25826921264729E-4
63.88	1	1.61304943760521E-5
63.9	10	1.61304943760521E-4
63.92	5	8.06524718802603E-5
63.94	9	1.45174449384469E-4
63.96	6	9.67829662563124E-5
63.98	2	3.22609887521041E-5
64	9	1.45174449384469E-4
64.02	16	2.58087910016833E-4
64.04	6	9.67829662563124E-5
64.06	-5	-8.06524718802603E-5
64.08	4	6.45219775042083E-5
64.1	5	8.06524718802603E-5
64.12	18	2.90348898768937E-4
64.14	13	2.09696426888677E-4
64.16	3	4.83914831281562E-5
64.18	15	2.41957415640781E-4
64.2	18	2.90348898768937E-4
64.22	1	1.61304943760521E-5
64.24	10	1.61304943760521E-4
64.26	-4	-6.45219775042083E-5
64.28	6	9.67829662563124E-5
64.3	14	2.25826921264729E-4
64.32	13	2.09696426888677E-4
64.34	14	2.25826921264729E-4
64.36	9	1.45174449384469E-4
64.38	5	8.06524718802603E-5
64.4	13	2.09696426888677E-4
64.42	0	0
64.44	-5	-8.06524718802603E-5
64.46	-15	-2.41957415640781E-4
64.48	-3	-4.83914831281562E-5
64.5	14	2.25826921264729E-4
64.52	21	3.38740381897093E-4
64.54	5	8.06524718802603E-5
64.56	-3	-4.83914831281562E-5
64.58	-3	-4.83914831281562E-5
64.6	-1	-1.61304943760521E-5
64.62	3	4.83914831281562E-5
64.64	1	1.61304943760521E-5
64.66	10	1.61304943760521E-4
64.68	15	2.41957415640781E-4
64.7	4	6.45219775042083E-5
64.72	13	2.09696426888677E-4
64.74	0	0
64.76	8	1.29043955008417E-4
64.78	1	1.61304943760521E-5
64.8	13	2.09696426888677E-4
64.82	6	9.67829662563124E-5
64.84	7	1.12913460632364E-4
64.86	0	0
64.88	7	1.12913460632364E-4
64.9	-1	-1.61304943760521E-5
64.92	4	6.45219775042083E-5
64.94	9	1.45174449384469E-4
64.96	-2	-3.22609887521041E-5
64.98	1	1.61304943760521E-5
65	4	6.45219775042083E-5
65.02	6	9.67829662563124E-5
65.04	16	2.58087910016833E-4
65.06	-2	-3.22609887521041E-5
65.08	11	1.77435438136573E-4
65.1	15	2.41957415640781E-4
65.12	-1	-1.61304943760521E-5
65.14	1	1.61304943760521E-5
65.16	15	2.41957415640781E-4
65.18	13	2.09696426888677E-4
65.2	13	2.09696426888677E-4
65.22	12	1.93565932512625E-4
65.24	12	1.93565932512625E-4
65.26	15	2.41957415640781E-4
65.28	8	1.29043955008417E-4
65.3	21	3.38740381897093E-4
65.32	11	1.77435438136573E-4
65.34	9	1.45174449384469E-4
65.36	21	3.38740381897093E-4
65.38	3	4.83914831281562E-5
65.4	3	4.83914831281562E-5
65.42	9	1.45174449384469E-4
65.44	7	1.12913460632364E-4
65.46	13	2.09696426888677E-4
65.48	4	6.45219775042083E-5
65.5	9	1.45174449384469E-4
65.52	-10	-1.61304943760521E-4
65.54	8	1.29043955008417E-4
65.56	6	9.67829662563124E-5
65.58	7	1.12913460632364E-4
65.6	17	2.74218404392885E-4
65.62	24	3.8713186502525E-4
65.64	18	2.90348898768937E-4
65.66	18	2.90348898768937E-4
65.68	9	1.45174449384469E-4
65.7	8	1.29043955008417E-4
65.72	22	3.54870876273145E-4
65.74	17	2.74218404392885E-4
65.76	5	8.06524718802603E-5
65.78	12	1.93565932512625E-4
65.8	11	1.77435438136573E-4
65.82	0	0
65.84	20	3.22609887521041E-4
65.86	17	2.74218404392885E-4
65.88	12	1.93565932512625E-4
65.9	14	2.25826921264729E-4
65.92	2	3.22609887521041E-5
65.94	7	1.12913460632364E-4
65.96	-2	-3.22609887521041E-5
65.98	16	2.58087910016833E-4
66	20	3.22609887521041E-4
66.02	10	1.61304943760521E-4
66.04	16	2.58087910016833E-4
66.06	21	3.38740381897093E-4
66.08	2	3.22609887521041E-5
66.1	1	1.61304943760521E-5
66.12	-7	-1.12913460632364E-4
66.14	8	1.29043955008417E-4
66.16	-2	-3.22609887521041E-5
66.18	7	1.12913460632364E-4
66.2	5	8.06524718802603E-5
66.22	11	1.77435438136573E-4
66.24	0	0
66.26	6	9.67829662563124E-5
66.28	15	2.41957415640781E-4
66.3	21	3.38740381897093E-4
66.32	3	4.83914831281562E-5
66.34	-1	-1.61304943760521E-5
66.36	9	1.45174449384469E-4
66.38	7	1.12913460632364E-4
66.4	-2	-3.22609887521041E-5
66.42	6	9.67829662563124E-5
66.44	3	4.83914831281562E-5
66.46	20	3.22609887521041E-4
66.48	15	2.41957415640781E-4
66.5	7	1.12913460632364E-4
66.52	16	2.58087910016833E-4
66.54	12	1.93565932512625E-4
66.56	0	0
66.58	0	0
66.6	26	4.19392853777354E-4
