Time [µs]	v0J7	v0J7
	50k shots	50k shots
Laser Power [mJ]		power corrected
50.14	-6	-1.89003304320178E-4
50.16	-5	-1.57502753600148E-4
50.18	0	0
50.2	2	6.30011014400594E-5
50.22	-6	-1.89003304320178E-4
50.24	1	3.15005507200297E-5
50.26	5	1.57502753600148E-4
50.28	-1	-3.15005507200297E-5
50.3	-3	-9.4501652160089E-5
50.32	-6	-1.89003304320178E-4
50.34	5	1.57502753600148E-4
50.36	1	3.15005507200297E-5
50.38	3	9.4501652160089E-5
50.4	8	2.52004405760237E-4
50.42	-2	-6.30011014400594E-5
50.44	7	2.20503855040208E-4
50.46	4	1.26002202880119E-4
50.48	-4	-1.26002202880119E-4
50.5	-8	-2.52004405760237E-4
50.52	-15	-4.72508260800445E-4
50.54	-4	-1.26002202880119E-4
50.56	-1	-3.15005507200297E-5
50.58	-7	-2.20503855040208E-4
50.6	-1	-3.15005507200297E-5
50.62	6	1.89003304320178E-4
50.64	-5	-1.57502753600148E-4
50.66	4	1.26002202880119E-4
50.68	-7	-2.20503855040208E-4
50.7	7	2.20503855040208E-4
50.72	5	1.57502753600148E-4
50.74	-5	-1.57502753600148E-4
50.76	-8	-2.52004405760237E-4
50.78	-8	-2.52004405760237E-4
50.8	2	6.30011014400594E-5
50.82	3	9.4501652160089E-5
50.84	-3	-9.4501652160089E-5
50.86	2	6.30011014400594E-5
50.88	15	4.72508260800445E-4
50.9	3	9.4501652160089E-5
50.92	4	1.26002202880119E-4
50.94	6	1.89003304320178E-4
50.96	10	3.15005507200297E-4
50.98	-2	-6.30011014400594E-5
51	1	3.15005507200297E-5
51.02	8	2.52004405760237E-4
51.04	-3	-9.4501652160089E-5
51.06	-4	-1.26002202880119E-4
51.08	-2	-6.30011014400594E-5
51.1	-5	-1.57502753600148E-4
51.12	-1	-3.15005507200297E-5
51.14	-1	-3.15005507200297E-5
51.16	-3	-9.4501652160089E-5
51.18	1	3.15005507200297E-5
51.2	5	1.57502753600148E-4
51.22	2	6.30011014400594E-5
51.24	2	6.30011014400594E-5
51.26	8	2.52004405760237E-4
51.28	1	3.15005507200297E-5
51.3	3	9.4501652160089E-5
51.32	-2	-6.30011014400594E-5
51.34	-6	-1.89003304320178E-4
51.36	-7	-2.20503855040208E-4
51.38	5	1.57502753600148E-4
51.4	2	6.30011014400594E-5
51.42	0	0
51.44	0	0
51.46	4	1.26002202880119E-4
51.48	4	1.26002202880119E-4
51.5	-7	-2.20503855040208E-4
51.52	-4	-1.26002202880119E-4
51.54	1	3.15005507200297E-5
51.56	-4	-1.26002202880119E-4
51.58	-6	-1.89003304320178E-4
51.6	-3	-9.4501652160089E-5
51.62	-6	-1.89003304320178E-4
51.64	0	0
51.66	9	2.83504956480267E-4
51.68	4	1.26002202880119E-4
51.7	4	1.26002202880119E-4
51.72	8	2.52004405760237E-4
51.74	4	1.26002202880119E-4
51.76	2	6.30011014400594E-5
51.78	-1	-3.15005507200297E-5
51.8	1	3.15005507200297E-5
51.82	-2	-6.30011014400594E-5
51.84	-3	-9.4501652160089E-5
51.86	2	6.30011014400594E-5
51.88	1	3.15005507200297E-5
51.9	4	1.26002202880119E-4
51.92	1	3.15005507200297E-5
51.94	-1	-3.15005507200297E-5
51.96	-2	-6.30011014400594E-5
51.98	4	1.26002202880119E-4
52	3	9.4501652160089E-5
52.02	2	6.30011014400594E-5
52.04	-3	-9.4501652160089E-5
52.06	-4	-1.26002202880119E-4
52.08	4	1.26002202880119E-4
52.1	-3	-9.4501652160089E-5
52.12	0	0
52.14	2	6.30011014400594E-5
52.16	-13	-4.09507159360386E-4
52.18	5	1.57502753600148E-4
52.2	2	6.30011014400594E-5
52.22	-4	-1.26002202880119E-4
52.24	1	3.15005507200297E-5
52.26	4	1.26002202880119E-4
52.28	-1	-3.15005507200297E-5
52.3	-1	-3.15005507200297E-5
52.32	0	0
52.34	0	0
52.36	-1	-3.15005507200297E-5
52.38	-4	-1.26002202880119E-4
52.4	5	1.57502753600148E-4
52.42	3	9.4501652160089E-5
52.44	-2	-6.30011014400594E-5
52.46	-6	-1.89003304320178E-4
52.48	-5	-1.57502753600148E-4
52.5	-7	-2.20503855040208E-4
52.52	-1	-3.15005507200297E-5
52.54	-3	-9.4501652160089E-5
52.56	-6	-1.89003304320178E-4
52.58	1	3.15005507200297E-5
52.6	-4	-1.26002202880119E-4
52.62	2	6.30011014400594E-5
52.64	10	3.15005507200297E-4
52.66	-6	-1.89003304320178E-4
52.68	-3	-9.4501652160089E-5
52.7	5	1.57502753600148E-4
52.72	8	2.52004405760237E-4
52.74	-3	-9.4501652160089E-5
52.76	1	3.15005507200297E-5
52.78	3	9.4501652160089E-5
52.8	1	3.15005507200297E-5
52.82	-5	-1.57502753600148E-4
52.84	-5	-1.57502753600148E-4
52.86	-2	-6.30011014400594E-5
52.88	-5	-1.57502753600148E-4
52.9	-1	-3.15005507200297E-5
52.92	2	6.30011014400594E-5
52.94	-2	-6.30011014400594E-5
52.96	-5	-1.57502753600148E-4
52.98	-7	-2.20503855040208E-4
53	-4	-1.26002202880119E-4
53.02	-4	-1.26002202880119E-4
53.04	-2	-6.30011014400594E-5
53.06	4	1.26002202880119E-4
53.08	-3	-9.4501652160089E-5
53.1	-1	-3.15005507200297E-5
53.12	-2	-6.30011014400594E-5
53.14	-4	-1.26002202880119E-4
53.16	1	3.15005507200297E-5
53.18	-2	-6.30011014400594E-5
53.2	0	0
53.22	1	3.15005507200297E-5
53.24	1	3.15005507200297E-5
53.26	5	1.57502753600148E-4
53.28	3	9.4501652160089E-5
53.3	-2	-6.30011014400594E-5
53.32	1	3.15005507200297E-5
53.34	3	9.4501652160089E-5
53.36	2	6.30011014400594E-5
53.38	3	9.4501652160089E-5
53.4	4	1.26002202880119E-4
53.42	4	1.26002202880119E-4
53.44	1	3.15005507200297E-5
53.46	-2	-6.30011014400594E-5
53.48	-2	-6.30011014400594E-5
53.5	2	6.30011014400594E-5
53.52	0	0
53.54	7	2.20503855040208E-4
53.56	2	6.30011014400594E-5
53.58	5	1.57502753600148E-4
53.6	-5	-1.57502753600148E-4
53.62	-1	-3.15005507200297E-5
53.64	2	6.30011014400594E-5
53.66	6	1.89003304320178E-4
53.68	17	5.35509362240505E-4
53.7	-10	-3.15005507200297E-4
53.72	-1	-3.15005507200297E-5
53.74	6	1.89003304320178E-4
53.76	0	0
53.78	-4	-1.26002202880119E-4
53.8	2	6.30011014400594E-5
53.82	-4	-1.26002202880119E-4
53.84	0	0
53.86	-6	-1.89003304320178E-4
53.88	3	9.4501652160089E-5
53.9	3	9.4501652160089E-5
53.92	1	3.15005507200297E-5
53.94	-3	-9.4501652160089E-5
53.96	-4	-1.26002202880119E-4
53.98	-5	-1.57502753600148E-4
54	6	1.89003304320178E-4
54.02	-1	-3.15005507200297E-5
54.04	3	9.4501652160089E-5
54.06	0	0
54.08	-6	-1.89003304320178E-4
54.1	-4	-1.26002202880119E-4
54.12	-5	-1.57502753600148E-4
54.14	-3	-9.4501652160089E-5
54.16	-3	-9.4501652160089E-5
54.18	-6	-1.89003304320178E-4
54.2	-3	-9.4501652160089E-5
54.22	7	2.20503855040208E-4
54.24	5	1.57502753600148E-4
54.26	0	0
54.28	-1	-3.15005507200297E-5
54.3	-7	-2.20503855040208E-4
54.32	-5	-1.57502753600148E-4
54.34	-10	-3.15005507200297E-4
54.36	-1	-3.15005507200297E-5
54.38	1	3.15005507200297E-5
54.4	0	0
54.42	2	6.30011014400594E-5
54.44	-4	-1.26002202880119E-4
54.46	0	0
54.48	-1	-3.15005507200297E-5
54.5	-5	-1.57502753600148E-4
54.52	-2	-6.30011014400594E-5
54.54	-2	-6.30011014400594E-5
54.56	-2	-6.30011014400594E-5
54.58	3	9.4501652160089E-5
54.6	-3	-9.4501652160089E-5
54.62	-7	-2.20503855040208E-4
54.64	2	6.30011014400594E-5
54.66	7	2.20503855040208E-4
54.68	4	1.26002202880119E-4
54.7	-2	-6.30011014400594E-5
54.72	-4	-1.26002202880119E-4
54.74	-6	-1.89003304320178E-4
54.76	-1	-3.15005507200297E-5
54.78	12	3.78006608640356E-4
54.8	11	3.46506057920326E-4
54.82	7	2.20503855040208E-4
54.84	15	4.72508260800445E-4
54.86	1	3.15005507200297E-5
54.88	-2	-6.30011014400594E-5
54.9	-1	-3.15005507200297E-5
54.92	7	2.20503855040208E-4
54.94	-1	-3.15005507200297E-5
54.96	1	3.15005507200297E-5
54.98	3	9.4501652160089E-5
55	-2	-6.30011014400594E-5
55.02	1	3.15005507200297E-5
55.04	-1	-3.15005507200297E-5
55.06	-4	-1.26002202880119E-4
55.08	4	1.26002202880119E-4
55.1	0	0
55.12	3	9.4501652160089E-5
55.14	3	9.4501652160089E-5
55.16	-3	-9.4501652160089E-5
55.18	0	0
55.2	5	1.57502753600148E-4
55.22	6	1.89003304320178E-4
55.24	-1	-3.15005507200297E-5
55.26	-1	-3.15005507200297E-5
55.28	0	0
55.3	-3	-9.4501652160089E-5
55.32	-1	-3.15005507200297E-5
55.34	6	1.89003304320178E-4
55.36	-2	-6.30011014400594E-5
55.38	2	6.30011014400594E-5
55.4	-1	-3.15005507200297E-5
55.42	0	0
55.44	-1	-3.15005507200297E-5
55.46	6	1.89003304320178E-4
55.48	-5	-1.57502753600148E-4
55.5	-2	-6.30011014400594E-5
55.52	0	0
55.54	-4	-1.26002202880119E-4
55.56	-2	-6.30011014400594E-5
55.58	-1	-3.15005507200297E-5
55.6	1	3.15005507200297E-5
55.62	-1	-3.15005507200297E-5
55.64	-1	-3.15005507200297E-5
55.66	-6	-1.89003304320178E-4
55.68	-1	-3.15005507200297E-5
55.7	2	6.30011014400594E-5
55.72	-2	-6.30011014400594E-5
55.74	-14	-4.41007710080415E-4
55.76	3	9.4501652160089E-5
55.78	6	1.89003304320178E-4
55.8	2	6.30011014400594E-5
55.82	5	1.57502753600148E-4
55.84	-1	-3.15005507200297E-5
55.86	6	1.89003304320178E-4
55.88	0	0
55.9	1	3.15005507200297E-5
55.92	-1	-3.15005507200297E-5
55.94	-1	-3.15005507200297E-5
55.96	1	3.15005507200297E-5
55.98	1	3.15005507200297E-5
56	2	6.30011014400594E-5
56.02	4	1.26002202880119E-4
56.04	-1	-3.15005507200297E-5
56.06	-4	-1.26002202880119E-4
56.08	-4	-1.26002202880119E-4
56.1	6	1.89003304320178E-4
56.12	-6	-1.89003304320178E-4
56.14	1	3.15005507200297E-5
56.16	0	0
56.18	-1	-3.15005507200297E-5
56.2	0	0
56.22	-1	-3.15005507200297E-5
56.24	1	3.15005507200297E-5
56.26	-4	-1.26002202880119E-4
56.28	-3	-9.4501652160089E-5
56.3	6	1.89003304320178E-4
56.32	-3	-9.4501652160089E-5
56.34	-3	-9.4501652160089E-5
56.36	-1	-3.15005507200297E-5
56.38	-4	-1.26002202880119E-4
56.4	-4	-1.26002202880119E-4
56.42	-6	-1.89003304320178E-4
56.44	0	0
56.46	9	2.83504956480267E-4
56.48	0	0
56.5	1	3.15005507200297E-5
56.52	-9	-2.83504956480267E-4
56.54	-5	-1.57502753600148E-4
56.56	-8	-2.52004405760237E-4
56.58	-3	-9.4501652160089E-5
56.6	1	3.15005507200297E-5
56.62	-6	-1.89003304320178E-4
56.64	-4	-1.26002202880119E-4
56.66	5	1.57502753600148E-4
56.68	7	2.20503855040208E-4
56.7	-2	-6.30011014400594E-5
56.72	-6	-1.89003304320178E-4
56.74	0	0
56.76	6	1.89003304320178E-4
56.78	6	1.89003304320178E-4
56.8	2	6.30011014400594E-5
56.82	-7	-2.20503855040208E-4
56.84	-4	-1.26002202880119E-4
56.86	3	9.4501652160089E-5
56.88	-3	-9.4501652160089E-5
56.9	-4	-1.26002202880119E-4
56.92	-4	-1.26002202880119E-4
56.94	1	3.15005507200297E-5
56.96	2	6.30011014400594E-5
56.98	-3	-9.4501652160089E-5
57	-2	-6.30011014400594E-5
57.02	-2	-6.30011014400594E-5
57.04	-9	-2.83504956480267E-4
57.06	5	1.57502753600148E-4
57.08	0	0
57.1	9	2.83504956480267E-4
57.12	7	2.20503855040208E-4
57.14	-2	-6.30011014400594E-5
57.16	0	0
57.18	-4	-1.26002202880119E-4
57.2	1	3.15005507200297E-5
57.22	-5	-1.57502753600148E-4
57.24	3	9.4501652160089E-5
57.26	10	3.15005507200297E-4
57.28	-3	-9.4501652160089E-5
57.3	-8	-2.52004405760237E-4
57.32	-5	-1.57502753600148E-4
57.34	1	3.15005507200297E-5
57.36	6	1.89003304320178E-4
57.38	-1	-3.15005507200297E-5
57.4	-3	-9.4501652160089E-5
57.42	1	3.15005507200297E-5
57.44	6	1.89003304320178E-4
57.46	1	3.15005507200297E-5
57.48	2	6.30011014400594E-5
57.5	1	3.15005507200297E-5
57.52	-2	-6.30011014400594E-5
57.54	0	0
57.56	6	1.89003304320178E-4
57.58	7	2.20503855040208E-4
57.6	0	0
57.62	-8	-2.52004405760237E-4
57.64	-1	-3.15005507200297E-5
57.66	2	6.30011014400594E-5
57.68	0	0
57.7	9	2.83504956480267E-4
57.72	-1	-3.15005507200297E-5
57.74	1	3.15005507200297E-5
57.76	3	9.4501652160089E-5
57.78	7	2.20503855040208E-4
57.8	-2	-6.30011014400594E-5
57.82	-1	-3.15005507200297E-5
57.84	-7	-2.20503855040208E-4
57.86	2	6.30011014400594E-5
57.88	1	3.15005507200297E-5
57.9	-1	-3.15005507200297E-5
57.92	8	2.52004405760237E-4
57.94	-1	-3.15005507200297E-5
57.96	1	3.15005507200297E-5
57.98	2	6.30011014400594E-5
58	-1	-3.15005507200297E-5
58.02	-5	-1.57502753600148E-4
58.04	3	9.4501652160089E-5
58.06	3	9.4501652160089E-5
58.08	4	1.26002202880119E-4
58.1	6	1.89003304320178E-4
58.12	0	0
58.14	6	1.89003304320178E-4
58.16	3	9.4501652160089E-5
58.18	0	0
58.2	6	1.89003304320178E-4
58.22	-1	-3.15005507200297E-5
58.24	13	4.09507159360386E-4
58.26	2	6.30011014400594E-5
58.28	0	0
58.3	-8	-2.52004405760237E-4
58.32	0	0
58.34	4	1.26002202880119E-4
58.36	2	6.30011014400594E-5
58.38	-3	-9.4501652160089E-5
58.4	-8	-2.52004405760237E-4
58.42	-3	-9.4501652160089E-5
58.44	7	2.20503855040208E-4
58.46	10	3.15005507200297E-4
58.48	-3	-9.4501652160089E-5
58.5	0	0
58.52	5	1.57502753600148E-4
58.54	-3	-9.4501652160089E-5
58.56	-3	-9.4501652160089E-5
58.58	-7	-2.20503855040208E-4
58.6	0	0
58.62	1	3.15005507200297E-5
58.64	2	6.30011014400594E-5
58.66	8	2.52004405760237E-4
58.68	1	3.15005507200297E-5
58.7	5	1.57502753600148E-4
58.72	5	1.57502753600148E-4
58.74	-3	-9.4501652160089E-5
58.76	-10	-3.15005507200297E-4
58.78	-1	-3.15005507200297E-5
58.8	1	3.15005507200297E-5
58.82	-1	-3.15005507200297E-5
58.84	-3	-9.4501652160089E-5
58.86	4	1.26002202880119E-4
58.88	2	6.30011014400594E-5
58.9	2	6.30011014400594E-5
58.92	-7	-2.20503855040208E-4
58.94	-1	-3.15005507200297E-5
58.96	2	6.30011014400594E-5
58.98	5	1.57502753600148E-4
59	7	2.20503855040208E-4
59.02	-1	-3.15005507200297E-5
59.04	-3	-9.4501652160089E-5
59.06	2	6.30011014400594E-5
59.08	-3	-9.4501652160089E-5
59.1	-9	-2.83504956480267E-4
59.12	-5	-1.57502753600148E-4
59.14	-1	-3.15005507200297E-5
59.16	-1	-3.15005507200297E-5
59.18	4	1.26002202880119E-4
59.2	7	2.20503855040208E-4
59.22	6	1.89003304320178E-4
59.24	-3	-9.4501652160089E-5
59.26	-7	-2.20503855040208E-4
59.28	2	6.30011014400594E-5
59.3	6	1.89003304320178E-4
59.32	8	2.52004405760237E-4
59.34	3	9.4501652160089E-5
59.36	2	6.30011014400594E-5
59.38	-2	-6.30011014400594E-5
59.4	1	3.15005507200297E-5
59.42	3	9.4501652160089E-5
59.44	0	0
59.46	7	2.20503855040208E-4
59.48	-4	-1.26002202880119E-4
59.5	1	3.15005507200297E-5
59.52	1	3.15005507200297E-5
59.54	1	3.15005507200297E-5
59.56	-1	-3.15005507200297E-5
59.58	7	2.20503855040208E-4
59.6	2	6.30011014400594E-5
59.62	-1	-3.15005507200297E-5
59.64	-3	-9.4501652160089E-5
59.66	8	2.52004405760237E-4
59.68	3	9.4501652160089E-5
59.7	3	9.4501652160089E-5
59.72	2	6.30011014400594E-5
59.74	-4	-1.26002202880119E-4
59.76	-2	-6.30011014400594E-5
59.78	2	6.30011014400594E-5
59.8	-4	-1.26002202880119E-4
59.82	-2	-6.30011014400594E-5
59.84	-1	-3.15005507200297E-5
59.86	-7	-2.20503855040208E-4
59.88	-5	-1.57502753600148E-4
59.9	-1	-3.15005507200297E-5
59.92	4	1.26002202880119E-4
59.94	6	1.89003304320178E-4
59.96	3	9.4501652160089E-5
59.98	1	3.15005507200297E-5
60	2	6.30011014400594E-5
60.02	-3	-9.4501652160089E-5
60.04	-1	-3.15005507200297E-5
60.06	-2	-6.30011014400594E-5
60.08	5	1.57502753600148E-4
60.1	3	9.4501652160089E-5
60.12	-2	-6.30011014400594E-5
60.14	8	2.52004405760237E-4
60.16	0	0
60.18	3	9.4501652160089E-5
60.2	2	6.30011014400594E-5
60.22	7	2.20503855040208E-4
60.24	2	6.30011014400594E-5
60.26	2	6.30011014400594E-5
60.28	1	3.15005507200297E-5
60.3	0	0
60.32	5	1.57502753600148E-4
60.34	4	1.26002202880119E-4
60.36	-1	-3.15005507200297E-5
60.38	-3	-9.4501652160089E-5
60.4	-1	-3.15005507200297E-5
60.42	2	6.30011014400594E-5
60.44	3	9.4501652160089E-5
60.46	2	6.30011014400594E-5
60.48	2	6.30011014400594E-5
60.5	-5	-1.57502753600148E-4
60.52	-4	-1.26002202880119E-4
60.54	0	0
60.56	3	9.4501652160089E-5
60.58	6	1.89003304320178E-4
60.6	1	3.15005507200297E-5
60.62	-5	-1.57502753600148E-4
60.64	-4	-1.26002202880119E-4
60.66	3	9.4501652160089E-5
60.68	7	2.20503855040208E-4
60.7	2	6.30011014400594E-5
60.72	-1	-3.15005507200297E-5
60.74	7	2.20503855040208E-4
60.76	2	6.30011014400594E-5
60.78	1	3.15005507200297E-5
60.8	4	1.26002202880119E-4
60.82	3	9.4501652160089E-5
60.84	6	1.89003304320178E-4
60.86	4	1.26002202880119E-4
60.88	1	3.15005507200297E-5
60.9	6	1.89003304320178E-4
60.92	-3	-9.4501652160089E-5
60.94	7	2.20503855040208E-4
60.96	5	1.57502753600148E-4
60.98	-3	-9.4501652160089E-5
61	2	6.30011014400594E-5
61.02	1	3.15005507200297E-5
61.04	7	2.20503855040208E-4
61.06	3	9.4501652160089E-5
61.08	-2	-6.30011014400594E-5
61.1	-1	-3.15005507200297E-5
61.12	-5	-1.57502753600148E-4
61.14	-4	-1.26002202880119E-4
61.16	5	1.57502753600148E-4
61.18	2	6.30011014400594E-5
61.2	8	2.52004405760237E-4
61.22	5	1.57502753600148E-4
61.24	-1	-3.15005507200297E-5
61.26	2	6.30011014400594E-5
61.28	-1	-3.15005507200297E-5
61.3	10	3.15005507200297E-4
61.32	-2	-6.30011014400594E-5
61.34	-3	-9.4501652160089E-5
61.36	0	0
61.38	-5	-1.57502753600148E-4
61.4	4	1.26002202880119E-4
61.42	2	6.30011014400594E-5
61.44	6	1.89003304320178E-4
61.46	2	6.30011014400594E-5
61.48	2	6.30011014400594E-5
61.5	-3	-9.4501652160089E-5
61.52	-2	-6.30011014400594E-5
61.54	-9	-2.83504956480267E-4
61.56	-7	-2.20503855040208E-4
61.58	0	0
61.6	-5	-1.57502753600148E-4
61.62	4	1.26002202880119E-4
61.64	7	2.20503855040208E-4
61.66	1	3.15005507200297E-5
61.68	2	6.30011014400594E-5
61.7	0	0
61.72	-3	-9.4501652160089E-5
61.74	-3	-9.4501652160089E-5
61.76	9	2.83504956480267E-4
61.78	5	1.57502753600148E-4
61.8	2	6.30011014400594E-5
61.82	4	1.26002202880119E-4
61.84	2	6.30011014400594E-5
61.86	0	0
61.88	1	3.15005507200297E-5
61.9	4	1.26002202880119E-4
61.92	-1	-3.15005507200297E-5
61.94	-3	-9.4501652160089E-5
61.96	4	1.26002202880119E-4
61.98	2	6.30011014400594E-5
62	-2	-6.30011014400594E-5
62.02	1	3.15005507200297E-5
62.04	4	1.26002202880119E-4
62.06	3	9.4501652160089E-5
62.08	2	6.30011014400594E-5
62.1	3	9.4501652160089E-5
62.12	6	1.89003304320178E-4
62.14	-2	-6.30011014400594E-5
62.16	-3	-9.4501652160089E-5
62.18	-2	-6.30011014400594E-5
62.2	2	6.30011014400594E-5
62.22	3	9.4501652160089E-5
62.24	1	3.15005507200297E-5
62.26	9	2.83504956480267E-4
62.28	1	3.15005507200297E-5
62.3	-1	-3.15005507200297E-5
62.32	-1	-3.15005507200297E-5
62.34	0	0
62.36	3	9.4501652160089E-5
62.38	-1	-3.15005507200297E-5
62.4	2	6.30011014400594E-5
62.42	-4	-1.26002202880119E-4
62.44	-1	-3.15005507200297E-5
62.46	-4	-1.26002202880119E-4
62.48	3	9.4501652160089E-5
62.5	0	0
62.52	0	0
62.54	-2	-6.30011014400594E-5
62.56	-1	-3.15005507200297E-5
62.58	-4	-1.26002202880119E-4
62.6	1	3.15005507200297E-5
62.62	0	0
62.64	-8	-2.52004405760237E-4
62.66	-5	-1.57502753600148E-4
62.68	2	6.30011014400594E-5
62.7	-1	-3.15005507200297E-5
62.72	3	9.4501652160089E-5
62.74	1	3.15005507200297E-5
62.76	-9	-2.83504956480267E-4
62.78	-6	-1.89003304320178E-4
62.8	6	1.89003304320178E-4
62.82	3	9.4501652160089E-5
62.84	-10	-3.15005507200297E-4
62.86	-1	-3.15005507200297E-5
62.88	6	1.89003304320178E-4
62.9	8	2.52004405760237E-4
62.92	14	4.41007710080415E-4
62.94	5	1.57502753600148E-4
62.96	-2	-6.30011014400594E-5
62.98	2	6.30011014400594E-5
63	-8	-2.52004405760237E-4
63.02	2	6.30011014400594E-5
63.04	3	9.4501652160089E-5
63.06	0	0
63.08	-2	-6.30011014400594E-5
63.1	2	6.30011014400594E-5
63.12	1	3.15005507200297E-5
63.14	4	1.26002202880119E-4
63.16	-1	-3.15005507200297E-5
63.18	-3	-9.4501652160089E-5
63.2	1	3.15005507200297E-5
63.22	7	2.20503855040208E-4
63.24	3	9.4501652160089E-5
63.26	-1	-3.15005507200297E-5
63.28	0	0
63.3	1	3.15005507200297E-5
63.32	-5	-1.57502753600148E-4
63.34	-1	-3.15005507200297E-5
63.36	-5	-1.57502753600148E-4
63.38	-2	-6.30011014400594E-5
63.4	-7	-2.20503855040208E-4
63.42	-6	-1.89003304320178E-4
63.44	4	1.26002202880119E-4
63.46	5	1.57502753600148E-4
63.48	-2	-6.30011014400594E-5
63.5	2	6.30011014400594E-5
63.52	4	1.26002202880119E-4
63.54	0	0
63.56	2	6.30011014400594E-5
63.58	-2	-6.30011014400594E-5
63.6	0	0
63.62	-2	-6.30011014400594E-5
63.64	7	2.20503855040208E-4
63.66	2	6.30011014400594E-5
63.68	3	9.4501652160089E-5
63.7	4	1.26002202880119E-4
63.72	-3	-9.4501652160089E-5
63.74	-1	-3.15005507200297E-5
63.76	-5	-1.57502753600148E-4
63.78	-3	-9.4501652160089E-5
63.8	0	0
63.82	0	0
63.84	-2	-6.30011014400594E-5
63.86	2	6.30011014400594E-5
63.88	-6	-1.89003304320178E-4
63.9	-3	-9.4501652160089E-5
63.92	5	1.57502753600148E-4
63.94	-2	-6.30011014400594E-5
63.96	-4	-1.26002202880119E-4
63.98	1	3.15005507200297E-5
64	7	2.20503855040208E-4
64.02	7	2.20503855040208E-4
64.04	9	2.83504956480267E-4
64.06	5	1.57502753600148E-4
64.08	-1	-3.15005507200297E-5
64.1	-1	-3.15005507200297E-5
64.12	3	9.4501652160089E-5
64.14	1	3.15005507200297E-5
64.16	2	6.30011014400594E-5
64.18	1	3.15005507200297E-5
64.2	-3	-9.4501652160089E-5
64.22	-3	-9.4501652160089E-5
64.24	-4	-1.26002202880119E-4
64.26	5	1.57502753600148E-4
64.28	7	2.20503855040208E-4
64.3	6	1.89003304320178E-4
64.32	7	2.20503855040208E-4
64.34	-3	-9.4501652160089E-5
64.36	-2	-6.30011014400594E-5
64.38	2	6.30011014400594E-5
64.4	0	0
64.42	-4	-1.26002202880119E-4
64.44	0	0
64.46	-5	-1.57502753600148E-4
64.48	1	3.15005507200297E-5
64.5	6	1.89003304320178E-4
64.52	-1	-3.15005507200297E-5
64.54	1	3.15005507200297E-5
64.56	2	6.30011014400594E-5
64.58	6	1.89003304320178E-4
64.6	3	9.4501652160089E-5
64.62	4	1.26002202880119E-4
64.64	4	1.26002202880119E-4
64.66	1	3.15005507200297E-5
64.68	3	9.4501652160089E-5
64.7	-5	-1.57502753600148E-4
64.72	6	1.89003304320178E-4
64.74	1	3.15005507200297E-5
64.76	0	0
64.78	-3	-9.4501652160089E-5
64.8	-6	-1.89003304320178E-4
64.82	-6	-1.89003304320178E-4
64.84	-6	-1.89003304320178E-4
64.86	-5	-1.57502753600148E-4
64.88	5	1.57502753600148E-4
64.9	4	1.26002202880119E-4
64.92	2	6.30011014400594E-5
64.94	-1	-3.15005507200297E-5
64.96	-4	-1.26002202880119E-4
64.98	0	0
65	-1	-3.15005507200297E-5
65.02	-3	-9.4501652160089E-5
65.04	9	2.83504956480267E-4
65.06	10	3.15005507200297E-4
65.08	4	1.26002202880119E-4
65.1	-3	-9.4501652160089E-5
65.12	1	3.15005507200297E-5
65.14	-2	-6.30011014400594E-5
65.16	2	6.30011014400594E-5
65.18	2	6.30011014400594E-5
65.2	-1	-3.15005507200297E-5
65.22	7	2.20503855040208E-4
65.24	-1	-3.15005507200297E-5
65.26	-1	-3.15005507200297E-5
65.28	-4	-1.26002202880119E-4
65.3	1	3.15005507200297E-5
65.32	3	9.4501652160089E-5
65.34	-6	-1.89003304320178E-4
65.36	0	0
65.38	-8	-2.52004405760237E-4
65.4	-5	-1.57502753600148E-4
65.42	0	0
65.44	-1	-3.15005507200297E-5
65.46	-4	-1.26002202880119E-4
65.48	4	1.26002202880119E-4
65.5	-3	-9.4501652160089E-5
65.52	-1	-3.15005507200297E-5
65.54	0	0
65.56	2	6.30011014400594E-5
65.58	-4	-1.26002202880119E-4
65.6	1	3.15005507200297E-5
65.62	-2	-6.30011014400594E-5
65.64	-10	-3.15005507200297E-4
65.66	-14	-4.41007710080415E-4
65.68	3	9.4501652160089E-5
65.7	5	1.57502753600148E-4
65.72	3	9.4501652160089E-5
65.74	-4	-1.26002202880119E-4
65.76	-1	-3.15005507200297E-5
65.78	7	2.20503855040208E-4
65.8	-3	-9.4501652160089E-5
65.82	-1	-3.15005507200297E-5
65.84	1	3.15005507200297E-5
65.86	-8	-2.52004405760237E-4
65.88	2	6.30011014400594E-5
65.9	5	1.57502753600148E-4
65.92	0	0
65.94	1	3.15005507200297E-5
65.96	2	6.30011014400594E-5
65.98	-5	-1.57502753600148E-4
66	1	3.15005507200297E-5
66.02	2	6.30011014400594E-5
66.04	1	3.15005507200297E-5
66.06	-2	-6.30011014400594E-5
66.08	-5	-1.57502753600148E-4
66.1	5	1.57502753600148E-4
66.12	-2	-6.30011014400594E-5
66.14	-4	-1.26002202880119E-4
66.16	-2	-6.30011014400594E-5
66.18	-2	-6.30011014400594E-5
66.2	-4	-1.26002202880119E-4
66.22	-4	-1.26002202880119E-4
66.24	-1	-3.15005507200297E-5
66.26	-2	-6.30011014400594E-5
66.28	5	1.57502753600148E-4
66.3	2	6.30011014400594E-5
66.32	5	1.57502753600148E-4
66.34	4	1.26002202880119E-4
66.36	-2	-6.30011014400594E-5
66.38	4	1.26002202880119E-4
