Time [µs]	H2 v1J7	H2 v1J7	
	100k shots	100k shots	
Laser Power [mJ]		power corrected	
50.1	-1	-4.09880916677494E-5
50.12	0	0
50.14	0	0
50.16	-2	-8.19761833354989E-5
50.18	-3	-1.22964275003248E-4
50.2	-2	-8.19761833354989E-5
50.22	-1	-4.09880916677494E-5
50.24	-4	-1.63952366670998E-4
50.26	-3	-1.22964275003248E-4
50.28	7	2.86916641674246E-4
50.3	6	2.45928550006497E-4
50.32	1	4.09880916677494E-5
50.34	-3	-1.22964275003248E-4
50.36	-3	-1.22964275003248E-4
50.38	1	4.09880916677494E-5
50.4	4	1.63952366670998E-4
50.42	1	4.09880916677494E-5
50.44	-3	-1.22964275003248E-4
50.46	0	0
50.48	-5	-2.04940458338747E-4
50.5	-5	-2.04940458338747E-4
50.52	-1	-4.09880916677494E-5
50.54	4	1.63952366670998E-4
50.56	6	2.45928550006497E-4
50.58	-2	-8.19761833354989E-5
50.6	-8	-3.27904733341996E-4
50.62	-4	-1.63952366670998E-4
50.64	-4	-1.63952366670998E-4
50.66	-1	-4.09880916677494E-5
50.68	-2	-8.19761833354989E-5
50.7	-7	-2.86916641674246E-4
50.72	-6	-2.45928550006497E-4
50.74	-4	-1.63952366670998E-4
50.76	-11	-4.50869008345244E-4
50.78	2	8.19761833354989E-5
50.8	-5	-2.04940458338747E-4
50.82	2	8.19761833354989E-5
50.84	-1	-4.09880916677494E-5
50.86	2	8.19761833354989E-5
50.88	4	1.63952366670998E-4
50.9	-9	-3.68892825009745E-4
50.92	-13	-5.32845191680743E-4
50.94	-6	-2.45928550006497E-4
50.96	-6	-2.45928550006497E-4
50.98	-8	-3.27904733341996E-4
51	-7	-2.86916641674246E-4
51.02	-2	-8.19761833354989E-5
51.04	-6	-2.45928550006497E-4
51.06	2	8.19761833354989E-5
51.08	5	2.04940458338747E-4
51.1	4	1.63952366670998E-4
51.12	3	1.22964275003248E-4
51.14	8	3.27904733341996E-4
51.16	-3	-1.22964275003248E-4
51.18	-1	-4.09880916677494E-5
51.2	4	1.63952366670998E-4
51.22	4	1.63952366670998E-4
51.24	1	4.09880916677494E-5
51.26	2	8.19761833354989E-5
51.28	5	2.04940458338747E-4
51.3	8	3.27904733341996E-4
51.32	2	8.19761833354989E-5
51.34	2	8.19761833354989E-5
51.36	5	2.04940458338747E-4
51.38	8	3.27904733341996E-4
51.4	8	3.27904733341996E-4
51.42	2	8.19761833354989E-5
51.44	1	4.09880916677494E-5
51.46	-3	-1.22964275003248E-4
51.48	2	8.19761833354989E-5
51.5	-4	-1.63952366670998E-4
51.52	4	1.63952366670998E-4
51.54	-5	-2.04940458338747E-4
51.56	-7	-2.86916641674246E-4
51.58	-1	-4.09880916677494E-5
51.6	0	0
51.62	-5	-2.04940458338747E-4
51.64	1	4.09880916677494E-5
51.66	5	2.04940458338747E-4
51.68	-2	-8.19761833354989E-5
51.7	-3	-1.22964275003248E-4
51.72	-1	-4.09880916677494E-5
51.74	-4	-1.63952366670998E-4
51.76	6	2.45928550006497E-4
51.78	1	4.09880916677494E-5
51.8	-3	-1.22964275003248E-4
51.82	-2	-8.19761833354989E-5
51.84	-4	-1.63952366670998E-4
51.86	-6	-2.45928550006497E-4
51.88	-3	-1.22964275003248E-4
51.9	9	3.68892825009745E-4
51.92	10	4.09880916677494E-4
51.94	3	1.22964275003248E-4
51.96	4	1.63952366670998E-4
51.98	-3	-1.22964275003248E-4
52	-4	-1.63952366670998E-4
52.02	-2	-8.19761833354989E-5
52.04	0	0
52.06	-6	-2.45928550006497E-4
52.08	-10	-4.09880916677494E-4
52.1	-11	-4.50869008345244E-4
52.12	-6	-2.45928550006497E-4
52.14	-2	-8.19761833354989E-5
52.16	-3	-1.22964275003248E-4
52.18	-8	-3.27904733341996E-4
52.2	-7	-2.86916641674246E-4
52.22	-4	-1.63952366670998E-4
52.24	4	1.63952366670998E-4
52.26	0	0
52.28	-5	-2.04940458338747E-4
52.3	-5	-2.04940458338747E-4
52.32	1	4.09880916677494E-5
52.34	2	8.19761833354989E-5
52.36	7	2.86916641674246E-4
52.38	3	1.22964275003248E-4
52.4	7	2.86916641674246E-4
52.42	4	1.63952366670998E-4
52.44	-1	-4.09880916677494E-5
52.46	-5	-2.04940458338747E-4
52.48	-7	-2.86916641674246E-4
52.5	-3	-1.22964275003248E-4
52.52	-6	-2.45928550006497E-4
52.54	5	2.04940458338747E-4
52.56	3	1.22964275003248E-4
52.58	2	8.19761833354989E-5
52.6	0	0
52.62	3	1.22964275003248E-4
52.64	1	4.09880916677494E-5
52.66	-3	-1.22964275003248E-4
52.68	-4	-1.63952366670998E-4
52.7	-3	-1.22964275003248E-4
52.72	-2	-8.19761833354989E-5
52.74	0	0
52.76	4	1.63952366670998E-4
52.78	2	8.19761833354989E-5
52.8	-11	-4.50869008345244E-4
52.82	-8	-3.27904733341996E-4
52.84	-2	-8.19761833354989E-5
52.86	4	1.63952366670998E-4
52.88	-2	-8.19761833354989E-5
52.9	-5	-2.04940458338747E-4
52.92	-11	-4.50869008345244E-4
52.94	-8	-3.27904733341996E-4
52.96	-4	-1.63952366670998E-4
52.98	-3	-1.22964275003248E-4
53	-4	-1.63952366670998E-4
53.02	1	4.09880916677494E-5
53.04	-6	-2.45928550006497E-4
53.06	3	1.22964275003248E-4
53.08	-3	-1.22964275003248E-4
53.1	-3	-1.22964275003248E-4
53.12	-3	-1.22964275003248E-4
53.14	0	0
53.16	3	1.22964275003248E-4
53.18	-5	-2.04940458338747E-4
53.2	-4	-1.63952366670998E-4
53.22	-2	-8.19761833354989E-5
53.24	-4	-1.63952366670998E-4
53.26	-10	-4.09880916677494E-4
53.28	-4	-1.63952366670998E-4
53.3	5	2.04940458338747E-4
53.32	-3	-1.22964275003248E-4
53.34	-6	-2.45928550006497E-4
53.36	-7	-2.86916641674246E-4
53.38	-3	-1.22964275003248E-4
53.4	2	8.19761833354989E-5
53.42	-1	-4.09880916677494E-5
53.44	-4	-1.63952366670998E-4
53.46	4	1.63952366670998E-4
53.48	3	1.22964275003248E-4
53.5	-1	-4.09880916677494E-5
53.52	-2	-8.19761833354989E-5
53.54	2	8.19761833354989E-5
53.56	-1	-4.09880916677494E-5
53.58	2	8.19761833354989E-5
53.6	-4	-1.63952366670998E-4
53.62	0	0
53.64	-4	-1.63952366670998E-4
53.66	3	1.22964275003248E-4
53.68	-6	-2.45928550006497E-4
53.7	-4	-1.63952366670998E-4
53.72	-3	-1.22964275003248E-4
53.74	5	2.04940458338747E-4
53.76	-1	-4.09880916677494E-5
53.78	-7	-2.86916641674246E-4
53.8	6	2.45928550006497E-4
53.82	6	2.45928550006497E-4
53.84	6	2.45928550006497E-4
53.86	1	4.09880916677494E-5
53.88	2	8.19761833354989E-5
53.9	2	8.19761833354989E-5
53.92	4	1.63952366670998E-4
53.94	-3	-1.22964275003248E-4
53.96	6	2.45928550006497E-4
53.98	3	1.22964275003248E-4
54	0	0
54.02	3	1.22964275003248E-4
54.04	1	4.09880916677494E-5
54.06	-2	-8.19761833354989E-5
54.08	-2	-8.19761833354989E-5
54.1	-2	-8.19761833354989E-5
54.12	1	4.09880916677494E-5
54.14	-7	-2.86916641674246E-4
54.16	-1	-4.09880916677494E-5
54.18	-2	-8.19761833354989E-5
54.2	-3	-1.22964275003248E-4
54.22	-2	-8.19761833354989E-5
54.24	3	1.22964275003248E-4
54.26	-10	-4.09880916677494E-4
54.28	-1	-4.09880916677494E-5
54.3	5	2.04940458338747E-4
54.32	-6	-2.45928550006497E-4
54.34	5	2.04940458338747E-4
54.36	1	4.09880916677494E-5
54.38	-9	-3.68892825009745E-4
54.4	-10	-4.09880916677494E-4
54.42	-6	-2.45928550006497E-4
54.44	1	4.09880916677494E-5
54.46	3	1.22964275003248E-4
54.48	7	2.86916641674246E-4
54.5	4	1.63952366670998E-4
54.52	4	1.63952366670998E-4
54.54	-11	-4.50869008345244E-4
54.56	-2	-8.19761833354989E-5
54.58	-9	-3.68892825009745E-4
54.6	-11	-4.50869008345244E-4
54.62	3	1.22964275003248E-4
54.64	7	2.86916641674246E-4
54.66	3	1.22964275003248E-4
54.68	-4	-1.63952366670998E-4
54.7	-2	-8.19761833354989E-5
54.72	4	1.63952366670998E-4
54.74	-5	-2.04940458338747E-4
54.76	-2	-8.19761833354989E-5
54.78	-7	-2.86916641674246E-4
54.8	1	4.09880916677494E-5
54.82	0	0
54.84	-1	-4.09880916677494E-5
54.86	-10	-4.09880916677494E-4
54.88	4	1.63952366670998E-4
54.9	3	1.22964275003248E-4
54.92	6	2.45928550006497E-4
54.94	5	2.04940458338747E-4
54.96	-5	-2.04940458338747E-4
54.98	-1	-4.09880916677494E-5
55	-3	-1.22964275003248E-4
55.02	0	0
55.04	9	3.68892825009745E-4
55.06	11	4.50869008345244E-4
55.08	8	3.27904733341996E-4
55.1	-4	-1.63952366670998E-4
55.12	-2	-8.19761833354989E-5
55.14	0	0
55.16	5	2.04940458338747E-4
55.18	1	4.09880916677494E-5
55.2	1	4.09880916677494E-5
55.22	3	1.22964275003248E-4
55.24	4	1.63952366670998E-4
55.26	5	2.04940458338747E-4
55.28	-1	-4.09880916677494E-5
55.3	-3	-1.22964275003248E-4
55.32	0	0
55.34	-3	-1.22964275003248E-4
55.36	-4	-1.63952366670998E-4
55.38	-2	-8.19761833354989E-5
55.4	-2	-8.19761833354989E-5
55.42	-6	-2.45928550006497E-4
55.44	-7	-2.86916641674246E-4
55.46	-1	-4.09880916677494E-5
55.48	1	4.09880916677494E-5
55.5	-1	-4.09880916677494E-5
55.52	0	0
55.54	-5	-2.04940458338747E-4
55.56	-2	-8.19761833354989E-5
55.58	2	8.19761833354989E-5
55.6	9	3.68892825009745E-4
55.62	5	2.04940458338747E-4
55.64	2	8.19761833354989E-5
55.66	2	8.19761833354989E-5
55.68	5	2.04940458338747E-4
55.7	1	4.09880916677494E-5
55.72	-5	-2.04940458338747E-4
55.74	5	2.04940458338747E-4
55.76	2	8.19761833354989E-5
55.78	0	0
55.8	-5	-2.04940458338747E-4
55.82	-4	-1.63952366670998E-4
55.84	9	3.68892825009745E-4
55.86	5	2.04940458338747E-4
55.88	-3	-1.22964275003248E-4
55.9	0	0
55.92	3	1.22964275003248E-4
55.94	10	4.09880916677494E-4
55.96	2	8.19761833354989E-5
55.98	2	8.19761833354989E-5
56	-3	-1.22964275003248E-4
56.02	1	4.09880916677494E-5
56.04	6	2.45928550006497E-4
56.06	1	4.09880916677494E-5
56.08	-6	-2.45928550006497E-4
56.1	3	1.22964275003248E-4
56.12	2	8.19761833354989E-5
56.14	-1	-4.09880916677494E-5
56.16	-1	-4.09880916677494E-5
56.18	-5	-2.04940458338747E-4
56.2	-4	-1.63952366670998E-4
56.22	0	0
56.24	-1	-4.09880916677494E-5
56.26	-4	-1.63952366670998E-4
56.28	-1	-4.09880916677494E-5
56.3	8	3.27904733341996E-4
56.32	7	2.86916641674246E-4
56.34	4	1.63952366670998E-4
56.36	-2	-8.19761833354989E-5
56.38	0	0
56.4	1	4.09880916677494E-5
56.42	3	1.22964275003248E-4
56.44	5	2.04940458338747E-4
56.46	4	1.63952366670998E-4
56.48	4	1.63952366670998E-4
56.5	-1	-4.09880916677494E-5
56.52	0	0
56.54	4	1.63952366670998E-4
56.56	-3	-1.22964275003248E-4
56.58	-6	-2.45928550006497E-4
56.6	-8	-3.27904733341996E-4
56.62	9	3.68892825009745E-4
56.64	3	1.22964275003248E-4
56.66	-3	-1.22964275003248E-4
56.68	-8	-3.27904733341996E-4
56.7	-3	-1.22964275003248E-4
56.72	-1	-4.09880916677494E-5
56.74	2	8.19761833354989E-5
56.76	2	8.19761833354989E-5
56.78	10	4.09880916677494E-4
56.8	6	2.45928550006497E-4
56.82	3	1.22964275003248E-4
56.84	6	2.45928550006497E-4
56.86	4	1.63952366670998E-4
56.88	7	2.86916641674246E-4
56.9	-3	-1.22964275003248E-4
56.92	-2	-8.19761833354989E-5
56.94	2	8.19761833354989E-5
56.96	-2	-8.19761833354989E-5
56.98	2	8.19761833354989E-5
57	7	2.86916641674246E-4
57.02	4	1.63952366670998E-4
57.04	5	2.04940458338747E-4
57.06	1	4.09880916677494E-5
57.08	2	8.19761833354989E-5
57.1	-5	-2.04940458338747E-4
57.12	-5	-2.04940458338747E-4
57.14	2	8.19761833354989E-5
57.16	2	8.19761833354989E-5
57.18	-2	-8.19761833354989E-5
57.2	0	0
57.22	1	4.09880916677494E-5
57.24	-2	-8.19761833354989E-5
57.26	1	4.09880916677494E-5
57.28	8	3.27904733341996E-4
57.3	-4	-1.63952366670998E-4
57.32	-1	-4.09880916677494E-5
57.34	9	3.68892825009745E-4
57.36	2	8.19761833354989E-5
57.38	7	2.86916641674246E-4
57.4	-2	-8.19761833354989E-5
57.42	0	0
57.44	2	8.19761833354989E-5
57.46	-8	-3.27904733341996E-4
57.48	-8	-3.27904733341996E-4
57.5	-5	-2.04940458338747E-4
57.52	-4	-1.63952366670998E-4
57.54	-4	-1.63952366670998E-4
57.56	-3	-1.22964275003248E-4
57.58	-5	-2.04940458338747E-4
57.6	-6	-2.45928550006497E-4
57.62	-2	-8.19761833354989E-5
57.64	8	3.27904733341996E-4
57.66	9	3.68892825009745E-4
57.68	7	2.86916641674246E-4
57.7	2	8.19761833354989E-5
57.72	2	8.19761833354989E-5
57.74	5	2.04940458338747E-4
57.76	-1	-4.09880916677494E-5
57.78	4	1.63952366670998E-4
57.8	13	5.32845191680743E-4
57.82	3	1.22964275003248E-4
57.84	-3	-1.22964275003248E-4
57.86	-8	-3.27904733341996E-4
57.88	9	3.68892825009745E-4
57.9	4	1.63952366670998E-4
57.92	-5	-2.04940458338747E-4
57.94	-3	-1.22964275003248E-4
57.96	-3	-1.22964275003248E-4
57.98	-4	-1.63952366670998E-4
58	-6	-2.45928550006497E-4
58.02	3	1.22964275003248E-4
58.04	0	0
58.06	-2	-8.19761833354989E-5
58.08	1	4.09880916677494E-5
58.1	-2	-8.19761833354989E-5
58.12	3	1.22964275003248E-4
58.14	11	4.50869008345244E-4
58.16	7	2.86916641674246E-4
58.18	6	2.45928550006497E-4
58.2	-1	-4.09880916677494E-5
58.22	4	1.63952366670998E-4
58.24	4	1.63952366670998E-4
58.26	3	1.22964275003248E-4
58.28	2	8.19761833354989E-5
58.3	-3	-1.22964275003248E-4
58.32	0	0
58.34	2	8.19761833354989E-5
58.36	4	1.63952366670998E-4
58.38	-2	-8.19761833354989E-5
58.4	-5	-2.04940458338747E-4
58.42	6	2.45928550006497E-4
58.44	11	4.50869008345244E-4
58.46	3	1.22964275003248E-4
58.48	7	2.86916641674246E-4
58.5	7	2.86916641674246E-4
58.52	-1	-4.09880916677494E-5
58.54	-3	-1.22964275003248E-4
58.56	5	2.04940458338747E-4
58.58	9	3.68892825009745E-4
58.6	-1	-4.09880916677494E-5
58.62	4	1.63952366670998E-4
58.64	6	2.45928550006497E-4
58.66	6	2.45928550006497E-4
58.68	-3	-1.22964275003248E-4
58.7	2	8.19761833354989E-5
58.72	9	3.68892825009745E-4
58.74	0	0
58.76	-1	-4.09880916677494E-5
58.78	-4	-1.63952366670998E-4
58.8	-5	-2.04940458338747E-4
58.82	5	2.04940458338747E-4
58.84	5	2.04940458338747E-4
58.86	1	4.09880916677494E-5
58.88	1	4.09880916677494E-5
58.9	-9	-3.68892825009745E-4
58.92	-7	-2.86916641674246E-4
58.94	0	0
58.96	8	3.27904733341996E-4
58.98	-1	-4.09880916677494E-5
59	1	4.09880916677494E-5
59.02	-3	-1.22964275003248E-4
59.04	-4	-1.63952366670998E-4
59.06	4	1.63952366670998E-4
59.08	0	0
59.1	3	1.22964275003248E-4
59.12	1	4.09880916677494E-5
59.14	-2	-8.19761833354989E-5
59.16	3	1.22964275003248E-4
59.18	3	1.22964275003248E-4
59.2	7	2.86916641674246E-4
59.22	8	3.27904733341996E-4
59.24	8	3.27904733341996E-4
59.26	-1	-4.09880916677494E-5
59.28	-3	-1.22964275003248E-4
59.3	-4	-1.63952366670998E-4
59.32	-1	-4.09880916677494E-5
59.34	-3	-1.22964275003248E-4
59.36	1	4.09880916677494E-5
59.38	1	4.09880916677494E-5
59.4	2	8.19761833354989E-5
59.42	0	0
59.44	-1	-4.09880916677494E-5
59.46	-7	-2.86916641674246E-4
59.48	-4	-1.63952366670998E-4
59.5	3	1.22964275003248E-4
59.52	3	1.22964275003248E-4
59.54	-3	-1.22964275003248E-4
59.56	2	8.19761833354989E-5
59.58	5	2.04940458338747E-4
59.6	2	8.19761833354989E-5
59.62	4	1.63952366670998E-4
59.64	6	2.45928550006497E-4
59.66	5	2.04940458338747E-4
59.68	3	1.22964275003248E-4
59.7	7	2.86916641674246E-4
59.72	6	2.45928550006497E-4
59.74	2	8.19761833354989E-5
59.76	3	1.22964275003248E-4
59.78	5	2.04940458338747E-4
59.8	11	4.50869008345244E-4
59.82	-2	-8.19761833354989E-5
59.84	0	0
59.86	-2	-8.19761833354989E-5
59.88	0	0
59.9	2	8.19761833354989E-5
59.92	-3	-1.22964275003248E-4
59.94	-7	-2.86916641674246E-4
59.96	-2	-8.19761833354989E-5
59.98	-6	-2.45928550006497E-4
60	-5	-2.04940458338747E-4
60.02	-3	-1.22964275003248E-4
60.04	-2	-8.19761833354989E-5
60.06	2	8.19761833354989E-5
60.08	-1	-4.09880916677494E-5
60.1	1	4.09880916677494E-5
60.12	-1	-4.09880916677494E-5
60.14	5	2.04940458338747E-4
60.16	1	4.09880916677494E-5
60.18	3	1.22964275003248E-4
60.2	1	4.09880916677494E-5
60.22	1	4.09880916677494E-5
60.24	1	4.09880916677494E-5
60.26	-7	-2.86916641674246E-4
60.28	0	0
60.3	-2	-8.19761833354989E-5
60.32	6	2.45928550006497E-4
60.34	6	2.45928550006497E-4
60.36	2	8.19761833354989E-5
60.38	-5	-2.04940458338747E-4
60.4	-1	-4.09880916677494E-5
60.42	-4	-1.63952366670998E-4
60.44	1	4.09880916677494E-5
60.46	2	8.19761833354989E-5
60.48	8	3.27904733341996E-4
60.5	3	1.22964275003248E-4
60.52	0	0
60.54	0	0
60.56	5	2.04940458338747E-4
60.58	-1	-4.09880916677494E-5
60.6	-2	-8.19761833354989E-5
60.62	-2	-8.19761833354989E-5
60.64	2	8.19761833354989E-5
60.66	-2	-8.19761833354989E-5
60.68	3	1.22964275003248E-4
60.7	13	5.32845191680743E-4
60.72	-4	-1.63952366670998E-4
60.74	-2	-8.19761833354989E-5
60.76	3	1.22964275003248E-4
60.78	-5	-2.04940458338747E-4
60.8	-3	-1.22964275003248E-4
60.82	-3	-1.22964275003248E-4
60.84	2	8.19761833354989E-5
60.86	1	4.09880916677494E-5
60.88	-1	-4.09880916677494E-5
60.9	-2	-8.19761833354989E-5
60.92	0	0
60.94	3	1.22964275003248E-4
60.96	3	1.22964275003248E-4
60.98	1	4.09880916677494E-5
61	-3	-1.22964275003248E-4
61.02	-5	-2.04940458338747E-4
61.04	-5	-2.04940458338747E-4
61.06	-3	-1.22964275003248E-4
61.08	-4	-1.63952366670998E-4
61.1	-5	-2.04940458338747E-4
61.12	-3	-1.22964275003248E-4
61.14	1	4.09880916677494E-5
61.16	0	0
61.18	-1	-4.09880916677494E-5
61.2	-1	-4.09880916677494E-5
61.22	-2	-8.19761833354989E-5
61.24	3	1.22964275003248E-4
61.26	0	0
61.28	1	4.09880916677494E-5
61.3	-7	-2.86916641674246E-4
61.32	-2	-8.19761833354989E-5
61.34	1	4.09880916677494E-5
61.36	-2	-8.19761833354989E-5
61.38	5	2.04940458338747E-4
61.4	0	0
61.42	3	1.22964275003248E-4
61.44	5	2.04940458338747E-4
61.46	4	1.63952366670998E-4
61.48	-3	-1.22964275003248E-4
61.5	0	0
61.52	-8	-3.27904733341996E-4
61.54	-5	-2.04940458338747E-4
61.56	6	2.45928550006497E-4
61.58	7	2.86916641674246E-4
61.6	1	4.09880916677494E-5
61.62	-7	-2.86916641674246E-4
61.64	-3	-1.22964275003248E-4
61.66	-4	-1.63952366670998E-4
61.68	-2	-8.19761833354989E-5
61.7	-4	-1.63952366670998E-4
61.72	-4	-1.63952366670998E-4
61.74	6	2.45928550006497E-4
61.76	3	1.22964275003248E-4
61.78	0	0
61.8	-4	-1.63952366670998E-4
61.82	0	0
61.84	-9	-3.68892825009745E-4
61.86	1	4.09880916677494E-5
61.88	2	8.19761833354989E-5
61.9	2	8.19761833354989E-5
61.92	-7	-2.86916641674246E-4
61.94	-6	-2.45928550006497E-4
61.96	-4	-1.63952366670998E-4
61.98	-4	-1.63952366670998E-4
62	3	1.22964275003248E-4
62.02	-8	-3.27904733341996E-4
62.04	-5	-2.04940458338747E-4
62.06	-2	-8.19761833354989E-5
62.08	-3	-1.22964275003248E-4
62.1	-2	-8.19761833354989E-5
62.12	1	4.09880916677494E-5
62.14	7	2.86916641674246E-4
62.16	3	1.22964275003248E-4
62.18	3	1.22964275003248E-4
62.2	6	2.45928550006497E-4
62.22	3	1.22964275003248E-4
62.24	-3	-1.22964275003248E-4
62.26	3	1.22964275003248E-4
62.28	0	0
62.3	9	3.68892825009745E-4
62.32	-9	-3.68892825009745E-4
62.34	0	0
62.36	4	1.63952366670998E-4
62.38	9	3.68892825009745E-4
62.4	-1	-4.09880916677494E-5
62.42	-3	-1.22964275003248E-4
62.44	-4	-1.63952366670998E-4
62.46	2	8.19761833354989E-5
62.48	3	1.22964275003248E-4
62.5	7	2.86916641674246E-4
62.52	5	2.04940458338747E-4
62.54	5	2.04940458338747E-4
62.56	3	1.22964275003248E-4
62.58	-5	-2.04940458338747E-4
62.6	-5	-2.04940458338747E-4
62.62	1	4.09880916677494E-5
62.64	-1	-4.09880916677494E-5
62.66	0	0
62.68	5	2.04940458338747E-4
62.7	-2	-8.19761833354989E-5
62.72	-5	-2.04940458338747E-4
62.74	-3	-1.22964275003248E-4
62.76	-1	-4.09880916677494E-5
62.78	-3	-1.22964275003248E-4
62.8	-1	-4.09880916677494E-5
62.82	-8	-3.27904733341996E-4
62.84	-9	-3.68892825009745E-4
62.86	-1	-4.09880916677494E-5
62.88	-1	-4.09880916677494E-5
62.9	0	0
62.92	0	0
62.94	-2	-8.19761833354989E-5
62.96	2	8.19761833354989E-5
62.98	0	0
63	-3	-1.22964275003248E-4
63.02	2	8.19761833354989E-5
63.04	3	1.22964275003248E-4
63.06	1	4.09880916677494E-5
63.08	-2	-8.19761833354989E-5
63.1	-5	-2.04940458338747E-4
63.12	-3	-1.22964275003248E-4
63.14	2	8.19761833354989E-5
63.16	-6	-2.45928550006497E-4
63.18	-4	-1.63952366670998E-4
63.2	-1	-4.09880916677494E-5
63.22	-4	-1.63952366670998E-4
63.24	1	4.09880916677494E-5
63.26	1	4.09880916677494E-5
63.28	2	8.19761833354989E-5
63.3	3	1.22964275003248E-4
63.32	-4	-1.63952366670998E-4
63.34	-1	-4.09880916677494E-5
63.36	-1	-4.09880916677494E-5
63.38	-2	-8.19761833354989E-5
63.4	2	8.19761833354989E-5
63.42	3	1.22964275003248E-4
63.44	1	4.09880916677494E-5
63.46	-9	-3.68892825009745E-4
63.48	-7	-2.86916641674246E-4
63.5	-3	-1.22964275003248E-4
63.52	6	2.45928550006497E-4
63.54	3	1.22964275003248E-4
63.56	4	1.63952366670998E-4
63.58	9	3.68892825009745E-4
63.6	5	2.04940458338747E-4
63.62	4	1.63952366670998E-4
63.64	-1	-4.09880916677494E-5
63.66	-6	-2.45928550006497E-4
63.68	-6	-2.45928550006497E-4
63.7	-4	-1.63952366670998E-4
63.72	-2	-8.19761833354989E-5
63.74	0	0
63.76	3	1.22964275003248E-4
63.78	2	8.19761833354989E-5
63.8	0	0
63.82	0	0
63.84	4	1.63952366670998E-4
63.86	2	8.19761833354989E-5
63.88	5	2.04940458338747E-4
63.9	4	1.63952366670998E-4
63.92	-6	-2.45928550006497E-4
63.94	-9	-3.68892825009745E-4
63.96	-4	-1.63952366670998E-4
63.98	-3	-1.22964275003248E-4
64	0	0
64.02	13	5.32845191680743E-4
64.04	0	0
64.06	6	2.45928550006497E-4
64.08	6	2.45928550006497E-4
64.1	3	1.22964275003248E-4
64.12	-5	-2.04940458338747E-4
64.14	0	0
64.16	1	4.09880916677494E-5
64.18	3	1.22964275003248E-4
64.2	1	4.09880916677494E-5
64.22	4	1.63952366670998E-4
64.24	-3	-1.22964275003248E-4
64.26	-2	-8.19761833354989E-5
64.28	-3	-1.22964275003248E-4
64.3	6	2.45928550006497E-4
64.32	1	4.09880916677494E-5
64.34	0	0
64.36	4	1.63952366670998E-4
64.38	2	8.19761833354989E-5
64.4	2	8.19761833354989E-5
64.42	0	0
64.44	5	2.04940458338747E-4
64.46	3	1.22964275003248E-4
64.48	1	4.09880916677494E-5
64.5	1	4.09880916677494E-5
64.52	-4	-1.63952366670998E-4
64.54	3	1.22964275003248E-4
64.56	-1	-4.09880916677494E-5
64.58	1	4.09880916677494E-5
64.6	-1	-4.09880916677494E-5
64.62	-5	-2.04940458338747E-4
64.64	4	1.63952366670998E-4
64.66	4	1.63952366670998E-4
64.68	2	8.19761833354989E-5
64.7	-3	-1.22964275003248E-4
64.72	-1	-4.09880916677494E-5
64.74	5	2.04940458338747E-4
64.76	0	0
64.78	-4	-1.63952366670998E-4
64.8	-1	-4.09880916677494E-5
64.82	-1	-4.09880916677494E-5
64.84	-3	-1.22964275003248E-4
64.86	3	1.22964275003248E-4
64.88	-2	-8.19761833354989E-5
64.9	-6	-2.45928550006497E-4
64.92	1	4.09880916677494E-5
64.94	3	1.22964275003248E-4
64.96	-1	-4.09880916677494E-5
64.98	2	8.19761833354989E-5
65	5	2.04940458338747E-4
65.02	-2	-8.19761833354989E-5
65.04	7	2.86916641674246E-4
65.06	2	8.19761833354989E-5
65.08	0	0
65.1	9	3.68892825009745E-4
65.12	8	3.27904733341996E-4
65.14	1	4.09880916677494E-5
65.16	-1	-4.09880916677494E-5
65.18	-1	-4.09880916677494E-5
65.2	-3	-1.22964275003248E-4
65.22	1	4.09880916677494E-5
65.24	0	0
65.26	-3	-1.22964275003248E-4
65.28	-4	-1.63952366670998E-4
65.3	-4	-1.63952366670998E-4
65.32	2	8.19761833354989E-5
65.34	3	1.22964275003248E-4
65.36	-1	-4.09880916677494E-5
65.38	3	1.22964275003248E-4
65.4	6	2.45928550006497E-4
65.42	1	4.09880916677494E-5
65.44	1	4.09880916677494E-5
65.46	2	8.19761833354989E-5
65.48	-1	-4.09880916677494E-5
65.5	-2	-8.19761833354989E-5
65.52	0	0
65.54	6	2.45928550006497E-4
65.56	4	1.63952366670998E-4
65.58	-6	-2.45928550006497E-4
65.6	3	1.22964275003248E-4
65.62	6	2.45928550006497E-4
65.64	-1	-4.09880916677494E-5
65.66	-5	-2.04940458338747E-4
65.68	2	8.19761833354989E-5
65.7	3	1.22964275003248E-4
65.72	5	2.04940458338747E-4
65.74	3	1.22964275003248E-4
65.76	2	8.19761833354989E-5
65.78	4	1.63952366670998E-4
65.8	-5	-2.04940458338747E-4
65.82	0	0
65.84	3	1.22964275003248E-4
65.86	-7	-2.86916641674246E-4
65.88	-4	-1.63952366670998E-4
65.9	5	2.04940458338747E-4
65.92	3	1.22964275003248E-4
65.94	4	1.63952366670998E-4
65.96	-1	-4.09880916677494E-5
65.98	-6	-2.45928550006497E-4
66	-2	-8.19761833354989E-5
66.02	-6	-2.45928550006497E-4
66.04	1	4.09880916677494E-5
66.06	0	0
66.08	1	4.09880916677494E-5
66.1	1	4.09880916677494E-5
66.12	3	1.22964275003248E-4
66.14	-3	-1.22964275003248E-4
66.16	-3	-1.22964275003248E-4
66.18	-4	-1.63952366670998E-4
66.2	-5	-2.04940458338747E-4
66.22	-3	-1.22964275003248E-4
66.24	0	0
66.26	-1	-4.09880916677494E-5
66.28	1	4.09880916677494E-5
