Time [µs]	H2 v1J3	H2 v1J3
	50k shots	50k shots
Laser Power [mJ]		power corrected
50.96	1	8.58683412958157E-5
50.98	0	0
51	-1	-8.58683412958157E-5
51.02	4	3.43473365183263E-4
51.04	-1	-8.58683412958157E-5
51.06	2	1.71736682591631E-4
51.08	6	5.15210047774894E-4
51.1	2	1.71736682591631E-4
51.12	1	8.58683412958157E-5
51.14	1	8.58683412958157E-5
51.16	-2	-1.71736682591631E-4
51.18	2	1.71736682591631E-4
51.2	2	1.71736682591631E-4
51.22	4	3.43473365183263E-4
51.24	-4	-3.43473365183263E-4
51.26	-3	-2.57605023887447E-4
51.28	3	2.57605023887447E-4
51.3	2	1.71736682591631E-4
51.32	0	0
51.34	3	2.57605023887447E-4
51.36	0	0
51.38	1	8.58683412958157E-5
51.4	-22	-0.00188910350850795
51.42	-1	-8.58683412958157E-5
51.44	4	3.43473365183263E-4
51.46	2	1.71736682591631E-4
51.48	2	1.71736682591631E-4
51.5	-2	-1.71736682591631E-4
51.52	-8	-6.86946730366526E-4
51.54	0	0
51.56	1	8.58683412958157E-5
51.58	6	5.15210047774894E-4
51.6	11	9.44551754253973E-4
51.62	0	0
51.64	-4	-3.43473365183263E-4
51.66	-7	-6.0107838907071E-4
51.68	-6	-5.15210047774894E-4
51.7	0	0
51.72	-5	-4.29341706479079E-4
51.74	-2	-1.71736682591631E-4
51.76	-1	-8.58683412958157E-5
51.78	-2	-1.71736682591631E-4
51.8	-5	-4.29341706479079E-4
51.82	-4	-3.43473365183263E-4
51.84	-5	-4.29341706479079E-4
51.86	3	2.57605023887447E-4
51.88	5	4.29341706479079E-4
51.9	5	4.29341706479079E-4
51.92	2	1.71736682591631E-4
51.94	-1	-8.58683412958157E-5
51.96	1	8.58683412958157E-5
51.98	0	0
52	0	0
52.02	-2	-1.71736682591631E-4
52.04	-1	-8.58683412958157E-5
52.06	1	8.58683412958157E-5
52.08	-1	-8.58683412958157E-5
52.1	-1	-8.58683412958157E-5
52.12	-2	-1.71736682591631E-4
52.14	0	0
52.16	3	2.57605023887447E-4
52.18	-3	-2.57605023887447E-4
52.2	3	2.57605023887447E-4
52.22	-3	-2.57605023887447E-4
52.24	-2	-1.71736682591631E-4
52.26	-1	-8.58683412958157E-5
52.28	-6	-5.15210047774894E-4
52.3	-7	-6.0107838907071E-4
52.32	-2	-1.71736682591631E-4
52.34	5	4.29341706479079E-4
52.36	10	8.58683412958157E-4
52.38	4	3.43473365183263E-4
52.4	-3	-2.57605023887447E-4
52.42	-5	-4.29341706479079E-4
52.44	-5	-4.29341706479079E-4
52.46	1	8.58683412958157E-5
52.48	2	1.71736682591631E-4
52.5	3	2.57605023887447E-4
52.52	3	2.57605023887447E-4
52.54	2	1.71736682591631E-4
52.56	4	3.43473365183263E-4
52.58	2	1.71736682591631E-4
52.6	1	8.58683412958157E-5
52.62	0	0
52.64	1	8.58683412958157E-5
52.66	-1	-8.58683412958157E-5
52.68	-1	-8.58683412958157E-5
52.7	-6	-5.15210047774894E-4
52.72	0	0
52.74	-8	-6.86946730366526E-4
52.76	-3	-2.57605023887447E-4
52.78	1	8.58683412958157E-5
52.8	0	0
52.82	2	1.71736682591631E-4
52.84	4	3.43473365183263E-4
52.86	7	6.0107838907071E-4
52.88	5	4.29341706479079E-4
52.9	3	2.57605023887447E-4
52.92	1	8.58683412958157E-5
52.94	2	1.71736682591631E-4
52.96	2	1.71736682591631E-4
52.98	-1	-8.58683412958157E-5
53	0	0
53.02	1	8.58683412958157E-5
53.04	-3	-2.57605023887447E-4
53.06	-2	-1.71736682591631E-4
53.08	-4	-3.43473365183263E-4
53.1	-3	-2.57605023887447E-4
53.12	-1	-8.58683412958157E-5
53.14	0	0
53.16	0	0
53.18	4	3.43473365183263E-4
53.2	0	0
53.22	-1	-8.58683412958157E-5
53.24	-3	-2.57605023887447E-4
53.26	-5	-4.29341706479079E-4
53.28	-6	-5.15210047774894E-4
53.3	1	8.58683412958157E-5
53.32	-1	-8.58683412958157E-5
53.34	0	0
53.36	-6	-5.15210047774894E-4
53.38	-2	-1.71736682591631E-4
53.4	4	3.43473365183263E-4
53.42	6	5.15210047774894E-4
53.44	5	4.29341706479079E-4
53.46	7	6.0107838907071E-4
53.48	3	2.57605023887447E-4
53.5	1	8.58683412958157E-5
53.52	3	2.57605023887447E-4
53.54	5	4.29341706479079E-4
53.56	4	3.43473365183263E-4
53.58	-5	-4.29341706479079E-4
53.6	2	1.71736682591631E-4
53.62	2	1.71736682591631E-4
53.64	3	2.57605023887447E-4
53.66	3	2.57605023887447E-4
53.68	2	1.71736682591631E-4
53.7	2	1.71736682591631E-4
53.72	-3	-2.57605023887447E-4
53.74	-3	-2.57605023887447E-4
53.76	-2	-1.71736682591631E-4
53.78	0	0
53.8	-2	-1.71736682591631E-4
53.82	-1	-8.58683412958157E-5
53.84	0	0
53.86	-3	-2.57605023887447E-4
53.88	-7	-6.0107838907071E-4
53.9	1	8.58683412958157E-5
53.92	5	4.29341706479079E-4
53.94	0	0
53.96	-3	-2.57605023887447E-4
53.98	-1	-8.58683412958157E-5
54	-1	-8.58683412958157E-5
54.02	0	0
54.04	0	0
54.06	3	2.57605023887447E-4
54.08	0	0
54.1	-2	-1.71736682591631E-4
54.12	4	3.43473365183263E-4
54.14	1	8.58683412958157E-5
54.16	-4	-3.43473365183263E-4
54.18	-5	-4.29341706479079E-4
54.2	4	3.43473365183263E-4
54.22	1	8.58683412958157E-5
54.24	-1	-8.58683412958157E-5
54.26	-3	-2.57605023887447E-4
54.28	3	2.57605023887447E-4
54.3	5	4.29341706479079E-4
54.32	-4	-3.43473365183263E-4
54.34	-5	-4.29341706479079E-4
54.36	1	8.58683412958157E-5
54.38	0	0
54.4	4	3.43473365183263E-4
54.42	-1	-8.58683412958157E-5
54.44	-1	-8.58683412958157E-5
54.46	1	8.58683412958157E-5
54.48	-3	-2.57605023887447E-4
54.5	0	0
54.52	2	1.71736682591631E-4
54.54	0	0
54.56	1	8.58683412958157E-5
54.58	2	1.71736682591631E-4
54.6	-1	-8.58683412958157E-5
54.62	0	0
54.64	-3	-2.57605023887447E-4
54.66	3	2.57605023887447E-4
54.68	-1	-8.58683412958157E-5
54.7	2	1.71736682591631E-4
54.72	-1	-8.58683412958157E-5
54.74	-4	-3.43473365183263E-4
54.76	-1	-8.58683412958157E-5
54.78	4	3.43473365183263E-4
54.8	-2	-1.71736682591631E-4
54.82	0	0
54.84	3	2.57605023887447E-4
54.86	0	0
54.88	4	3.43473365183263E-4
54.9	2	1.71736682591631E-4
54.92	0	0
54.94	1	8.58683412958157E-5
54.96	2	1.71736682591631E-4
54.98	-3	-2.57605023887447E-4
55	-15	-0.00128802511943724
55.02	1	8.58683412958157E-5
55.04	5	4.29341706479079E-4
55.06	4	3.43473365183263E-4
55.08	1	8.58683412958157E-5
55.1	-2	-1.71736682591631E-4
55.12	-8	-6.86946730366526E-4
55.14	-2	-1.71736682591631E-4
55.16	-1	-8.58683412958157E-5
55.18	-2	-1.71736682591631E-4
55.2	2	1.71736682591631E-4
55.22	1	8.58683412958157E-5
55.24	-1	-8.58683412958157E-5
55.26	3	2.57605023887447E-4
55.28	4	3.43473365183263E-4
55.3	4	3.43473365183263E-4
55.32	7	6.0107838907071E-4
55.34	6	5.15210047774894E-4
55.36	-6	-5.15210047774894E-4
55.38	-3	-2.57605023887447E-4
55.4	1	8.58683412958157E-5
55.42	1	8.58683412958157E-5
55.44	-3	-2.57605023887447E-4
55.46	0	0
55.48	1	8.58683412958157E-5
55.5	1	8.58683412958157E-5
55.52	-1	-8.58683412958157E-5
55.54	0	0
55.56	-1	-8.58683412958157E-5
55.58	0	0
55.6	2	1.71736682591631E-4
55.62	-3	-2.57605023887447E-4
55.64	2	1.71736682591631E-4
55.66	-2	-1.71736682591631E-4
55.68	-2	-1.71736682591631E-4
55.7	-5	-4.29341706479079E-4
55.72	-3	-2.57605023887447E-4
55.74	5	4.29341706479079E-4
55.76	0	0
55.78	-1	-8.58683412958157E-5
55.8	-4	-3.43473365183263E-4
55.82	-2	-1.71736682591631E-4
55.84	1	8.58683412958157E-5
55.86	1	8.58683412958157E-5
55.88	3	2.57605023887447E-4
55.9	-1	-8.58683412958157E-5
55.92	1	8.58683412958157E-5
55.94	1	8.58683412958157E-5
55.96	3	2.57605023887447E-4
55.98	4	3.43473365183263E-4
56	-1	-8.58683412958157E-5
56.02	4	3.43473365183263E-4
56.04	5	4.29341706479079E-4
56.06	-3	-2.57605023887447E-4
56.08	-1	-8.58683412958157E-5
56.1	-1	-8.58683412958157E-5
56.12	1	8.58683412958157E-5
56.14	-1	-8.58683412958157E-5
56.16	-6	-5.15210047774894E-4
56.18	-2	-1.71736682591631E-4
56.2	2	1.71736682591631E-4
56.22	-1	-8.58683412958157E-5
56.24	-1	-8.58683412958157E-5
56.26	-6	-5.15210047774894E-4
56.28	-3	-2.57605023887447E-4
56.3	-5	-4.29341706479079E-4
56.32	1	8.58683412958157E-5
56.34	0	0
56.36	-4	-3.43473365183263E-4
56.38	2	1.71736682591631E-4
56.4	3	2.57605023887447E-4
56.42	5	4.29341706479079E-4
56.44	-4	-3.43473365183263E-4
56.46	1	8.58683412958157E-5
56.48	2	1.71736682591631E-4
56.5	-4	-3.43473365183263E-4
56.52	-3	-2.57605023887447E-4
56.54	-1	-8.58683412958157E-5
56.56	-1	-8.58683412958157E-5
56.58	4	3.43473365183263E-4
56.6	-1	-8.58683412958157E-5
56.62	-1	-8.58683412958157E-5
56.64	-2	-1.71736682591631E-4
56.66	-3	-2.57605023887447E-4
56.68	-3	-2.57605023887447E-4
56.7	2	1.71736682591631E-4
56.72	1	8.58683412958157E-5
56.74	2	1.71736682591631E-4
56.76	2	1.71736682591631E-4
56.78	0	0
56.8	1	8.58683412958157E-5
56.82	-1	-8.58683412958157E-5
56.84	4	3.43473365183263E-4
56.86	3	2.57605023887447E-4
56.88	1	8.58683412958157E-5
56.9	1	8.58683412958157E-5
56.92	0	0
56.94	3	2.57605023887447E-4
56.96	1	8.58683412958157E-5
56.98	1	8.58683412958157E-5
57	-2	-1.71736682591631E-4
57.02	-3	-2.57605023887447E-4
57.04	-5	-4.29341706479079E-4
57.06	-2	-1.71736682591631E-4
57.08	3	2.57605023887447E-4
57.1	9	7.72815071662341E-4
57.12	4	3.43473365183263E-4
57.14	2	1.71736682591631E-4
57.16	3	2.57605023887447E-4
57.18	4	3.43473365183263E-4
57.2	-4	-3.43473365183263E-4
57.22	-2	-1.71736682591631E-4
57.24	-1	-8.58683412958157E-5
57.26	3	2.57605023887447E-4
57.28	0	0
57.3	1	8.58683412958157E-5
57.32	0	0
57.34	1	8.58683412958157E-5
57.36	5	4.29341706479079E-4
57.38	4	3.43473365183263E-4
57.4	-2	-1.71736682591631E-4
57.42	-1	-8.58683412958157E-5
57.44	1	8.58683412958157E-5
57.46	-3	-2.57605023887447E-4
57.48	-5	-4.29341706479079E-4
57.5	1	8.58683412958157E-5
57.52	-1	-8.58683412958157E-5
57.54	-1	-8.58683412958157E-5
57.56	-4	-3.43473365183263E-4
57.58	-1	-8.58683412958157E-5
57.6	-2	-1.71736682591631E-4
57.62	-1	-8.58683412958157E-5
57.64	-5	-4.29341706479079E-4
57.66	-2	-1.71736682591631E-4
57.68	7	6.0107838907071E-4
57.7	2	1.71736682591631E-4
57.72	1	8.58683412958157E-5
57.74	-3	-2.57605023887447E-4
57.76	0	0
57.78	6	5.15210047774894E-4
57.8	7	6.0107838907071E-4
57.82	9	7.72815071662341E-4
57.84	0	0
57.86	-1	-8.58683412958157E-5
57.88	2	1.71736682591631E-4
57.9	0	0
57.92	2	1.71736682591631E-4
57.94	-1	-8.58683412958157E-5
57.96	-2	-1.71736682591631E-4
57.98	0	0
58	3	2.57605023887447E-4
58.02	-1	-8.58683412958157E-5
58.04	0	0
58.06	-6	-5.15210047774894E-4
58.08	-3	-2.57605023887447E-4
58.1	-2	-1.71736682591631E-4
58.12	-5	-4.29341706479079E-4
58.14	5	4.29341706479079E-4
58.16	3	2.57605023887447E-4
58.18	2	1.71736682591631E-4
58.2	6	5.15210047774894E-4
58.22	1	8.58683412958157E-5
58.24	-4	-3.43473365183263E-4
58.26	-2	-1.71736682591631E-4
58.28	-1	-8.58683412958157E-5
58.3	6	5.15210047774894E-4
58.32	6	5.15210047774894E-4
58.34	0	0
58.36	0	0
58.38	3	2.57605023887447E-4
58.4	6	5.15210047774894E-4
58.42	1	8.58683412958157E-5
58.44	-2	-1.71736682591631E-4
58.46	-2	-1.71736682591631E-4
58.48	3	2.57605023887447E-4
58.5	0	0
58.52	3	2.57605023887447E-4
58.54	1	8.58683412958157E-5
58.56	-5	-4.29341706479079E-4
58.58	-3	-2.57605023887447E-4
58.6	1	8.58683412958157E-5
58.62	6	5.15210047774894E-4
58.64	1	8.58683412958157E-5
58.66	0	0
58.68	3	2.57605023887447E-4
58.7	5	4.29341706479079E-4
58.72	-1	-8.58683412958157E-5
58.74	-2	-1.71736682591631E-4
58.76	1	8.58683412958157E-5
58.78	0	0
58.8	5	4.29341706479079E-4
58.82	6	5.15210047774894E-4
58.84	-4	-3.43473365183263E-4
58.86	3	2.57605023887447E-4
58.88	-2	-1.71736682591631E-4
58.9	-2	-1.71736682591631E-4
58.92	-2	-1.71736682591631E-4
58.94	-3	-2.57605023887447E-4
58.96	0	0
58.98	-3	-2.57605023887447E-4
59	-1	-8.58683412958157E-5
59.02	4	3.43473365183263E-4
59.04	1	8.58683412958157E-5
59.06	-1	-8.58683412958157E-5
59.08	-1	-8.58683412958157E-5
59.1	-1	-8.58683412958157E-5
59.12	2	1.71736682591631E-4
59.14	-1	-8.58683412958157E-5
59.16	-1	-8.58683412958157E-5
59.18	-4	-3.43473365183263E-4
59.2	-1	-8.58683412958157E-5
59.22	-2	-1.71736682591631E-4
59.24	-3	-2.57605023887447E-4
59.26	-1	-8.58683412958157E-5
59.28	-2	-1.71736682591631E-4
59.3	-2	-1.71736682591631E-4
59.32	-3	-2.57605023887447E-4
59.34	0	0
59.36	2	1.71736682591631E-4
59.38	0	0
59.4	-2	-1.71736682591631E-4
59.42	-1	-8.58683412958157E-5
59.44	-8	-6.86946730366526E-4
59.46	0	0
59.48	-2	-1.71736682591631E-4
59.5	1	8.58683412958157E-5
59.52	1	8.58683412958157E-5
59.54	8	6.86946730366526E-4
59.56	5	4.29341706479079E-4
59.58	-1	-8.58683412958157E-5
59.6	-2	-1.71736682591631E-4
59.62	-3	-2.57605023887447E-4
59.64	-5	-4.29341706479079E-4
59.66	-3	-2.57605023887447E-4
59.68	0	0
59.7	3	2.57605023887447E-4
59.72	-2	-1.71736682591631E-4
59.74	4	3.43473365183263E-4
59.76	0	0
59.78	-3	-2.57605023887447E-4
59.8	2	1.71736682591631E-4
59.82	2	1.71736682591631E-4
59.84	1	8.58683412958157E-5
59.86	2	1.71736682591631E-4
59.88	2	1.71736682591631E-4
59.9	0	0
59.92	0	0
59.94	-4	-3.43473365183263E-4
59.96	-2	-1.71736682591631E-4
59.98	5	4.29341706479079E-4
60	-2	-1.71736682591631E-4
60.02	-2	-1.71736682591631E-4
60.04	-1	-8.58683412958157E-5
60.06	1	8.58683412958157E-5
60.08	-5	-4.29341706479079E-4
60.1	-2	-1.71736682591631E-4
60.12	-8	-6.86946730366526E-4
60.14	1	8.58683412958157E-5
60.16	1	8.58683412958157E-5
60.18	0	0
60.2	-2	-1.71736682591631E-4
60.22	-4	-3.43473365183263E-4
60.24	-2	-1.71736682591631E-4
60.26	-2	-1.71736682591631E-4
60.28	3	2.57605023887447E-4
60.3	7	6.0107838907071E-4
60.32	0	0
60.34	-6	-5.15210047774894E-4
60.36	-5	-4.29341706479079E-4
60.38	1	8.58683412958157E-5
60.4	4	3.43473365183263E-4
60.42	2	1.71736682591631E-4
60.44	-2	-1.71736682591631E-4
60.46	3	2.57605023887447E-4
60.48	2	1.71736682591631E-4
60.5	-1	-8.58683412958157E-5
60.52	1	8.58683412958157E-5
60.54	1	8.58683412958157E-5
60.56	4	3.43473365183263E-4
60.58	3	2.57605023887447E-4
60.6	1	8.58683412958157E-5
60.62	-2	-1.71736682591631E-4
60.64	1	8.58683412958157E-5
60.66	3	2.57605023887447E-4
60.68	5	4.29341706479079E-4
60.7	7	6.0107838907071E-4
60.72	-1	-8.58683412958157E-5
60.74	2	1.71736682591631E-4
60.76	-3	-2.57605023887447E-4
60.78	-1	-8.58683412958157E-5
60.8	-4	-3.43473365183263E-4
60.82	0	0
60.84	1	8.58683412958157E-5
60.86	1	8.58683412958157E-5
60.88	-4	-3.43473365183263E-4
60.9	2	1.71736682591631E-4
60.92	1	8.58683412958157E-5
60.94	-2	-1.71736682591631E-4
60.96	-3	-2.57605023887447E-4
60.98	-4	-3.43473365183263E-4
61	-2	-1.71736682591631E-4
61.02	3	2.57605023887447E-4
61.04	2	1.71736682591631E-4
61.06	2	1.71736682591631E-4
61.08	2	1.71736682591631E-4
61.1	1	8.58683412958157E-5
61.12	2	1.71736682591631E-4
61.14	2	1.71736682591631E-4
61.16	-7	-6.0107838907071E-4
61.18	-6	-5.15210047774894E-4
61.2	0	0
61.22	-3	-2.57605023887447E-4
61.24	-4	-3.43473365183263E-4
61.26	2	1.71736682591631E-4
61.28	4	3.43473365183263E-4
61.3	0	0
61.32	-6	-5.15210047774894E-4
61.34	-4	-3.43473365183263E-4
61.36	2	1.71736682591631E-4
61.38	4	3.43473365183263E-4
61.4	3	2.57605023887447E-4
61.42	-1	-8.58683412958157E-5
61.44	2	1.71736682591631E-4
61.46	6	5.15210047774894E-4
61.48	2	1.71736682591631E-4
61.5	0	0
61.52	-6	-5.15210047774894E-4
61.54	1	8.58683412958157E-5
61.56	-3	-2.57605023887447E-4
61.58	-6	-5.15210047774894E-4
61.6	-4	-3.43473365183263E-4
61.62	0	0
61.64	-1	-8.58683412958157E-5
61.66	1	8.58683412958157E-5
61.68	1	8.58683412958157E-5
61.7	4	3.43473365183263E-4
61.72	3	2.57605023887447E-4
61.74	2	1.71736682591631E-4
61.76	6	5.15210047774894E-4
61.78	7	6.0107838907071E-4
61.8	-4	-3.43473365183263E-4
61.82	-3	-2.57605023887447E-4
61.84	-5	-4.29341706479079E-4
61.86	1	8.58683412958157E-5
61.88	-1	-8.58683412958157E-5
61.9	3	2.57605023887447E-4
61.92	2	1.71736682591631E-4
61.94	2	1.71736682591631E-4
61.96	-1	-8.58683412958157E-5
61.98	-1	-8.58683412958157E-5
62	0	0
62.02	7	6.0107838907071E-4
62.04	-1	-8.58683412958157E-5
62.06	-4	-3.43473365183263E-4
62.08	-1	-8.58683412958157E-5
62.1	-1	-8.58683412958157E-5
62.12	-7	-6.0107838907071E-4
62.14	-5	-4.29341706479079E-4
62.16	-1	-8.58683412958157E-5
62.18	-3	-2.57605023887447E-4
62.2	-1	-8.58683412958157E-5
62.22	5	4.29341706479079E-4
62.24	3	2.57605023887447E-4
62.26	3	2.57605023887447E-4
62.28	0	0
62.3	-2	-1.71736682591631E-4
62.32	-2	-1.71736682591631E-4
62.34	-2	-1.71736682591631E-4
62.36	-3	-2.57605023887447E-4
62.38	-3	-2.57605023887447E-4
62.4	2	1.71736682591631E-4
62.42	2	1.71736682591631E-4
62.44	-1	-8.58683412958157E-5
62.46	-2	-1.71736682591631E-4
62.48	-1	-8.58683412958157E-5
62.5	0	0
62.52	3	2.57605023887447E-4
62.54	6	5.15210047774894E-4
62.56	0	0
62.58	5	4.29341706479079E-4
62.6	0	0
62.62	-1	-8.58683412958157E-5
62.64	4	3.43473365183263E-4
62.66	7	6.0107838907071E-4
62.68	0	0
62.7	-5	-4.29341706479079E-4
62.72	0	0
62.74	3	2.57605023887447E-4
62.76	0	0
62.78	0	0
62.8	4	3.43473365183263E-4
62.82	8	6.86946730366526E-4
62.84	0	0
62.86	1	8.58683412958157E-5
62.88	1	8.58683412958157E-5
62.9	0	0
62.92	1	8.58683412958157E-5
62.94	1	8.58683412958157E-5
62.96	1	8.58683412958157E-5
62.98	-2	-1.71736682591631E-4
63	1	8.58683412958157E-5
63.02	-1	-8.58683412958157E-5
63.04	3	2.57605023887447E-4
63.06	-1	-8.58683412958157E-5
63.08	0	0
63.1	0	0
63.12	0	0
63.14	1	8.58683412958157E-5
63.16	1	8.58683412958157E-5
63.18	-3	-2.57605023887447E-4
63.2	-2	-1.71736682591631E-4
63.22	3	2.57605023887447E-4
63.24	-1	-8.58683412958157E-5
63.26	1	8.58683412958157E-5
63.28	0	0
63.3	1	8.58683412958157E-5
63.32	1	8.58683412958157E-5
63.34	-2	-1.71736682591631E-4
63.36	-1	-8.58683412958157E-5
63.38	-1	-8.58683412958157E-5
63.4	5	4.29341706479079E-4
63.42	2	1.71736682591631E-4
63.44	0	0
63.46	1	8.58683412958157E-5
63.48	-1	-8.58683412958157E-5
63.5	-2	-1.71736682591631E-4
63.52	1	8.58683412958157E-5
63.54	2	1.71736682591631E-4
63.56	0	0
63.58	-2	-1.71736682591631E-4
63.6	0	0
63.62	-3	-2.57605023887447E-4
63.64	-4	-3.43473365183263E-4
63.66	1	8.58683412958157E-5
63.68	1	8.58683412958157E-5
63.7	1	8.58683412958157E-5
63.72	0	0
63.74	4	3.43473365183263E-4
63.76	5	4.29341706479079E-4
63.78	2	1.71736682591631E-4
63.8	-1	-8.58683412958157E-5
63.82	-3	-2.57605023887447E-4
63.84	2	1.71736682591631E-4
63.86	-2	-1.71736682591631E-4
63.88	-3	-2.57605023887447E-4
63.9	-4	-3.43473365183263E-4
63.92	-2	-1.71736682591631E-4
63.94	-1	-8.58683412958157E-5
63.96	3	2.57605023887447E-4
63.98	2	1.71736682591631E-4
64	-1	-8.58683412958157E-5
64.02	0	0
64.04	2	1.71736682591631E-4
64.06	0	0
64.08	-5	-4.29341706479079E-4
64.1	-6	-5.15210047774894E-4
64.12	-4	-3.43473365183263E-4
64.14	-4	-3.43473365183263E-4
64.16	1	8.58683412958157E-5
64.18	-3	-2.57605023887447E-4
64.2	-4	-3.43473365183263E-4
64.22	0	0
64.24	-2	-1.71736682591631E-4
64.26	0	0
64.28	0	0
64.3	-2	-1.71736682591631E-4
64.32	-3	-2.57605023887447E-4
64.34	6	5.15210047774894E-4
64.36	5	4.29341706479079E-4
64.38	8	6.86946730366526E-4
64.4	2	1.71736682591631E-4
64.42	3	2.57605023887447E-4
64.44	1	8.58683412958157E-5
64.46	-2	-1.71736682591631E-4
64.48	-2	-1.71736682591631E-4
64.5	-1	-8.58683412958157E-5
64.52	-3	-2.57605023887447E-4
64.54	1	8.58683412958157E-5
64.56	-3	-2.57605023887447E-4
64.58	-2	-1.71736682591631E-4
64.6	2	1.71736682591631E-4
64.62	2	1.71736682591631E-4
64.64	3	2.57605023887447E-4
64.66	0	0
64.68	1	8.58683412958157E-5
64.7	2	1.71736682591631E-4
64.72	6	5.15210047774894E-4
64.74	-2	-1.71736682591631E-4
64.76	0	0
64.78	-1	-8.58683412958157E-5
64.8	2	1.71736682591631E-4
64.82	-2	-1.71736682591631E-4
64.84	-3	-2.57605023887447E-4
64.86	-2	-1.71736682591631E-4
64.88	-2	-1.71736682591631E-4
64.9	-3	-2.57605023887447E-4
64.92	-4	-3.43473365183263E-4
64.94	-3	-2.57605023887447E-4
64.96	0	0
64.98	-2	-1.71736682591631E-4
65	-2	-1.71736682591631E-4
65.02	2	1.71736682591631E-4
65.04	5	4.29341706479079E-4
65.06	0	0
65.08	-2	-1.71736682591631E-4
65.1	4	3.43473365183263E-4
65.12	2	1.71736682591631E-4
65.14	-5	-4.29341706479079E-4
65.16	-2	-1.71736682591631E-4
65.18	0	0
65.2	1	8.58683412958157E-5
65.22	2	1.71736682591631E-4
65.24	5	4.29341706479079E-4
65.26	5	4.29341706479079E-4
65.28	5	4.29341706479079E-4
65.3	-3	-2.57605023887447E-4
65.32	1	8.58683412958157E-5
65.34	3	2.57605023887447E-4
65.36	3	2.57605023887447E-4
65.38	2	1.71736682591631E-4
65.4	0	0
65.42	-5	-4.29341706479079E-4
65.44	-3	-2.57605023887447E-4
65.46	1	8.58683412958157E-5
65.48	-1	-8.58683412958157E-5
65.5	-1	-8.58683412958157E-5
65.52	-2	-1.71736682591631E-4
65.54	0	0
65.56	-3	-2.57605023887447E-4
65.58	-6	-5.15210047774894E-4
65.6	2	1.71736682591631E-4
65.62	3	2.57605023887447E-4
65.64	5	4.29341706479079E-4
65.66	0	0
65.68	1	8.58683412958157E-5
65.7	1	8.58683412958157E-5
65.72	1	8.58683412958157E-5
65.74	3	2.57605023887447E-4
65.76	-2	-1.71736682591631E-4
65.78	0	0
65.8	0	0
65.82	2	1.71736682591631E-4
65.84	-5	-4.29341706479079E-4
65.86	-3	-2.57605023887447E-4
65.88	1	8.58683412958157E-5
65.9	3	2.57605023887447E-4
65.92	1	8.58683412958157E-5
65.94	-2	-1.71736682591631E-4
65.96	-2	-1.71736682591631E-4
65.98	1	8.58683412958157E-5
66	2	1.71736682591631E-4
66.02	-3	-2.57605023887447E-4
66.04	-3	-2.57605023887447E-4
66.06	-2	-1.71736682591631E-4
66.08	1	8.58683412958157E-5
66.1	8	6.86946730366526E-4
66.12	3	2.57605023887447E-4
66.14	1	8.58683412958157E-5
66.16	-3	-2.57605023887447E-4
66.18	-2	-1.71736682591631E-4
66.2	2	1.71736682591631E-4
66.22	-3	-2.57605023887447E-4
66.24	1	8.58683412958157E-5
66.26	0	0
66.28	1	8.58683412958157E-5
66.3	2	1.71736682591631E-4
66.32	2	1.71736682591631E-4
66.34	0	0
66.36	2	1.71736682591631E-4
66.38	4	3.43473365183263E-4
66.4	-3	-2.57605023887447E-4
66.42	-1	-8.58683412958157E-5
66.44	2	1.71736682591631E-4
66.46	-1	-8.58683412958157E-5
66.48	1	8.58683412958157E-5
66.5	-2	-1.71736682591631E-4
66.52	1	8.58683412958157E-5
66.54	4	3.43473365183263E-4
66.56	-2	-1.71736682591631E-4
66.58	-3	-2.57605023887447E-4
66.6	1	8.58683412958157E-5
66.62	0	0
66.64	-3	-2.57605023887447E-4
66.66	3	2.57605023887447E-4
66.68	2	1.71736682591631E-4
66.7	-4	-3.43473365183263E-4
66.72	3	2.57605023887447E-4
66.74	2	1.71736682591631E-4
66.76	-3	-2.57605023887447E-4
66.78	-1	-8.58683412958157E-5
66.8	-2	-1.71736682591631E-4
66.82	1	8.58683412958157E-5
66.84	-2	-1.71736682591631E-4
66.86	3	2.57605023887447E-4
66.88	-1	-8.58683412958157E-5
66.9	-4	-3.43473365183263E-4
66.92	0	0
66.94	0	0
66.96	-5	-4.29341706479079E-4
66.98	0	0
67	1	8.58683412958157E-5
67.02	6	5.15210047774894E-4
67.04	3	2.57605023887447E-4
67.06	-2	-1.71736682591631E-4
67.08	-1	-8.58683412958157E-5
67.1	-4	-3.43473365183263E-4
67.12	-4	-3.43473365183263E-4
67.14	2	1.71736682591631E-4
67.16	4	3.43473365183263E-4
67.18	3	2.57605023887447E-4
67.2	2	1.71736682591631E-4
67.22	-2	-1.71736682591631E-4
67.24	0	0
67.26	1	8.58683412958157E-5
67.28	0	0
67.3	-4	-3.43473365183263E-4
67.32	-4	-3.43473365183263E-4
67.34	0	0
67.36	0	0
67.38	0	0
67.4	4	3.43473365183263E-4
67.42	4	3.43473365183263E-4
67.44	3	2.57605023887447E-4
67.46	4	3.43473365183263E-4
67.48	0	0
67.5	-3	-2.57605023887447E-4
67.52	-4	-3.43473365183263E-4
67.54	0	0
67.56	0	0
67.58	2	1.71736682591631E-4
67.6	0	0
67.62	0	0
67.64	5	4.29341706479079E-4
67.66	4	3.43473365183263E-4
67.68	1	8.58683412958157E-5
67.7	1	8.58683412958157E-5
67.72	1	8.58683412958157E-5
67.74	-1	-8.58683412958157E-5
67.76	2	1.71736682591631E-4
