Time [µs]	D2, v0J6	D2, v0J6
	100k shots	counts per shot
Laser Power [mJ]		power corrected
49.12	-10	-1.42697066484094E-4
49.14	3	4.28091199452283E-5
49.16	8	1.14157653187276E-4
49.18	9	1.28427359835685E-4
49.2	-23	-3.28203252913417E-4
49.22	4	5.70788265936378E-5
49.24	6	8.56182398904566E-5
49.26	25	3.56742666210236E-4
49.28	-1	-1.42697066484094E-5
49.3	19	2.71124426319779E-4
49.32	10	1.42697066484094E-4
49.34	-8	-1.14157653187276E-4
49.36	6	8.56182398904566E-5
49.38	-1	-1.42697066484094E-5
49.4	-29	-4.13821492803874E-4
49.42	19	2.71124426319779E-4
49.44	-10	-1.42697066484094E-4
49.46	39	5.56518559287968E-4
49.48	34	4.85170026045921E-4
49.5	7	9.98879465388661E-5
49.52	9	1.28427359835685E-4
49.54	-7	-9.98879465388661E-5
49.56	9	1.28427359835685E-4
49.58	9	1.28427359835685E-4
49.6	25	3.56742666210236E-4
49.62	31	4.42360906100693E-4
49.64	4	5.70788265936378E-5
49.66	9	1.28427359835685E-4
49.68	29	4.13821492803874E-4
49.7	20	2.85394132968189E-4
49.72	5	7.13485332420472E-5
49.74	12	1.71236479780913E-4
49.76	27	3.85282079507055E-4
49.78	13	1.85506186429323E-4
49.8	17	2.4258501302296E-4
49.82	15	2.14045599726142E-4
49.84	23	3.28203252913417E-4
49.86	29	4.13821492803874E-4
49.88	14	1.99775893077732E-4
49.9	20	2.85394132968189E-4
49.92	-1	-1.42697066484094E-5
49.94	11	1.56966773132504E-4
49.96	25	3.56742666210236E-4
49.98	-8	-1.14157653187276E-4
50	-18	-2.5685471967137E-4
50.02	0	0
50.04	-7	-9.98879465388661E-5
50.06	-6	-8.56182398904566E-5
50.08	4	5.70788265936378E-5
50.1	17	2.4258501302296E-4
50.12	37	5.27979145991149E-4
50.14	38	5.42248852639559E-4
50.16	0	0
50.18	6	8.56182398904566E-5
50.2	10	1.42697066484094E-4
50.22	10	1.42697066484094E-4
50.24	-8	-1.14157653187276E-4
50.26	4	5.70788265936378E-5
50.28	4	5.70788265936378E-5
50.3	12	1.71236479780913E-4
50.32	5	7.13485332420472E-5
50.34	7	9.98879465388661E-5
50.36	-2	-2.85394132968189E-5
50.38	-26	-3.71012372858645E-4
50.4	-12	-1.71236479780913E-4
50.42	9	1.28427359835685E-4
50.44	19	2.71124426319779E-4
50.46	4	5.70788265936378E-5
50.48	17	2.4258501302296E-4
50.5	21	2.99663839616598E-4
50.52	15	2.14045599726142E-4
50.54	30	4.28091199452283E-4
50.56	14	1.99775893077732E-4
50.58	8	1.14157653187276E-4
50.6	6	8.56182398904566E-5
50.62	-3	-4.28091199452283E-5
50.64	7	9.98879465388661E-5
50.66	26	3.71012372858645E-4
50.68	-11	-1.56966773132504E-4
50.7	32	4.56630612749102E-4
50.72	31	4.42360906100693E-4
50.74	10	1.42697066484094E-4
50.76	6	8.56182398904566E-5
50.78	45	6.42136799178425E-4
50.8	14	1.99775893077732E-4
50.82	27	3.85282079507055E-4
50.84	11	1.56966773132504E-4
50.86	4	5.70788265936378E-5
50.88	13	1.85506186429323E-4
50.9	-16	-2.28315306374551E-4
50.92	-35	-4.9943973269433E-4
50.94	-6	-8.56182398904566E-5
50.96	31	4.42360906100693E-4
50.98	14	1.99775893077732E-4
51	29	4.13821492803874E-4
51.02	2	2.85394132968189E-5
51.04	-1	-1.42697066484094E-5
51.06	1	1.42697066484094E-5
51.08	-6	-8.56182398904566E-5
51.1	-17	-2.4258501302296E-4
51.12	12	1.71236479780913E-4
51.14	-1	-1.42697066484094E-5
51.16	9	1.28427359835685E-4
51.18	22	3.13933546265008E-4
51.2	17	2.4258501302296E-4
51.22	3	4.28091199452283E-5
51.24	12	1.71236479780913E-4
51.26	23	3.28203252913417E-4
51.28	12	1.71236479780913E-4
51.3	14	1.99775893077732E-4
51.32	9	1.28427359835685E-4
51.34	14	1.99775893077732E-4
51.36	42	5.99327679233196E-4
51.38	15	2.14045599726142E-4
51.4	2	2.85394132968189E-5
51.42	-4	-5.70788265936378E-5
51.44	-19	-2.71124426319779E-4
51.46	4	5.70788265936378E-5
51.48	26	3.71012372858645E-4
51.5	50	7.13485332420472E-4
51.52	37	5.27979145991149E-4
51.54	0	0
51.56	8	1.14157653187276E-4
51.58	10	1.42697066484094E-4
51.6	3	4.28091199452283E-5
51.62	12	1.71236479780913E-4
51.64	4	5.70788265936378E-5
51.66	1	1.42697066484094E-5
51.68	16	2.28315306374551E-4
51.7	0	0
51.72	-2	-2.85394132968189E-5
51.74	11	1.56966773132504E-4
51.76	13	1.85506186429323E-4
51.78	-5	-7.13485332420472E-5
51.8	-24	-3.42472959561827E-4
51.82	-7	-9.98879465388661E-5
51.84	-3	-4.28091199452283E-5
51.86	20	2.85394132968189E-4
51.88	6	8.56182398904566E-5
51.9	3	4.28091199452283E-5
51.92	-4	-5.70788265936378E-5
51.94	-6	-8.56182398904566E-5
51.96	-10	-1.42697066484094E-4
51.98	-20	-2.85394132968189E-4
52	14	1.99775893077732E-4
52.02	-3	-4.28091199452283E-5
52.04	21	2.99663839616598E-4
52.06	14	1.99775893077732E-4
52.08	10	1.42697066484094E-4
52.1	18	2.5685471967137E-4
52.12	-13	-1.85506186429323E-4
52.14	29	4.13821492803874E-4
52.16	23	3.28203252913417E-4
52.18	-7	-9.98879465388661E-5
52.2	7	9.98879465388661E-5
52.22	9	1.28427359835685E-4
52.24	-4	-5.70788265936378E-5
52.26	24	3.42472959561827E-4
52.28	23	3.28203252913417E-4
52.3	32	4.56630612749102E-4
52.32	4	5.70788265936378E-5
52.34	10	1.42697066484094E-4
52.36	6	8.56182398904566E-5
52.38	37	5.27979145991149E-4
52.4	23	3.28203252913417E-4
52.42	7	9.98879465388661E-5
52.44	-12	-1.71236479780913E-4
52.46	4	5.70788265936378E-5
52.48	31	4.42360906100693E-4
52.5	26	3.71012372858645E-4
52.52	8	1.14157653187276E-4
52.54	13	1.85506186429323E-4
52.56	22	3.13933546265008E-4
52.58	4	5.70788265936378E-5
52.6	8	1.14157653187276E-4
52.62	7	9.98879465388661E-5
52.64	-4	-5.70788265936378E-5
52.66	-28	-3.99551786155464E-4
52.68	-11	-1.56966773132504E-4
52.7	8	1.14157653187276E-4
52.72	19	2.71124426319779E-4
52.74	-36	-5.1370943934274E-4
52.76	-25	-3.56742666210236E-4
52.78	39	5.56518559287968E-4
52.8	34	4.85170026045921E-4
52.82	-10	-1.42697066484094E-4
52.84	-5	-7.13485332420472E-5
52.86	1	1.42697066484094E-5
52.88	15	2.14045599726142E-4
52.9	33	4.70900319397511E-4
52.92	21	2.99663839616598E-4
52.94	35	4.9943973269433E-4
52.96	9	1.28427359835685E-4
52.98	-9	-1.28427359835685E-4
53	-3	-4.28091199452283E-5
53.02	20	2.85394132968189E-4
53.04	-13	-1.85506186429323E-4
53.06	1	1.42697066484094E-5
53.08	39	5.56518559287968E-4
53.1	9	1.28427359835685E-4
53.12	12	1.71236479780913E-4
53.14	36	5.1370943934274E-4
53.16	12	1.71236479780913E-4
53.18	15	2.14045599726142E-4
53.2	2	2.85394132968189E-5
53.22	-3	-4.28091199452283E-5
53.24	9	1.28427359835685E-4
53.26	21	2.99663839616598E-4
53.28	5	7.13485332420472E-5
53.3	-20	-2.85394132968189E-4
53.32	9	1.28427359835685E-4
53.34	48	6.84945919123653E-4
53.36	24	3.42472959561827E-4
53.38	6	8.56182398904566E-5
53.4	6	8.56182398904566E-5
53.42	8	1.14157653187276E-4
53.44	22	3.13933546265008E-4
53.46	-15	-2.14045599726142E-4
53.48	19	2.71124426319779E-4
53.5	29	4.13821492803874E-4
53.52	-12	-1.71236479780913E-4
53.54	-14	-1.99775893077732E-4
53.56	9	1.28427359835685E-4
53.58	6	8.56182398904566E-5
53.6	0	0
53.62	8	1.14157653187276E-4
53.64	17	2.4258501302296E-4
53.66	51	7.27755039068881E-4
53.68	-5	-7.13485332420472E-5
53.7	9	1.28427359835685E-4
53.72	24	3.42472959561827E-4
53.74	14	1.99775893077732E-4
53.76	30	4.28091199452283E-4
53.78	-20	-2.85394132968189E-4
53.8	0	0
53.82	13	1.85506186429323E-4
53.84	3	4.28091199452283E-5
53.86	17	2.4258501302296E-4
53.88	16	2.28315306374551E-4
53.9	-14	-1.99775893077732E-4
53.92	7	9.98879465388661E-5
53.94	15	2.14045599726142E-4
53.96	0	0
53.98	1	1.42697066484094E-5
54	22	3.13933546265008E-4
54.02	8	1.14157653187276E-4
54.04	23	3.28203252913417E-4
54.06	28	3.99551786155464E-4
54.08	12	1.71236479780913E-4
54.1	11	1.56966773132504E-4
54.12	6	8.56182398904566E-5
54.14	12	1.71236479780913E-4
54.16	5	7.13485332420472E-5
54.18	11	1.56966773132504E-4
54.2	7	9.98879465388661E-5
54.22	1	1.42697066484094E-5
54.24	16	2.28315306374551E-4
54.26	20	2.85394132968189E-4
54.28	12	1.71236479780913E-4
54.3	28	3.99551786155464E-4
54.32	3	4.28091199452283E-5
54.34	5	7.13485332420472E-5
54.36	-15	-2.14045599726142E-4
54.38	-33	-4.70900319397511E-4
54.4	-54	-7.7056415901411E-4
54.42	-32	-4.56630612749102E-4
54.44	-8	-1.14157653187276E-4
54.46	0	0
54.48	-9	-1.28427359835685E-4
54.5	21	2.99663839616598E-4
54.52	17	2.4258501302296E-4
54.54	16	2.28315306374551E-4
54.56	7	9.98879465388661E-5
54.58	-8	-1.14157653187276E-4
54.6	-8	-1.14157653187276E-4
54.62	12	1.71236479780913E-4
54.64	-1	-1.42697066484094E-5
54.66	8	1.14157653187276E-4
54.68	3	4.28091199452283E-5
54.7	6	8.56182398904566E-5
54.72	5	7.13485332420472E-5
54.74	15	2.14045599726142E-4
54.76	29	4.13821492803874E-4
54.78	25	3.56742666210236E-4
54.8	32	4.56630612749102E-4
54.82	4	5.70788265936378E-5
54.84	0	0
54.86	17	2.4258501302296E-4
54.88	19	2.71124426319779E-4
54.9	32	4.56630612749102E-4
54.92	25	3.56742666210236E-4
54.94	5	7.13485332420472E-5
54.96	0	0
54.98	1	1.42697066484094E-5
55	3	4.28091199452283E-5
55.02	-16	-2.28315306374551E-4
55.04	17	2.4258501302296E-4
55.06	14	1.99775893077732E-4
55.08	15	2.14045599726142E-4
55.1	1	1.42697066484094E-5
55.12	30	4.28091199452283E-4
55.14	7	9.98879465388661E-5
55.16	12	1.71236479780913E-4
55.18	50	7.13485332420472E-4
55.2	31	4.42360906100693E-4
55.22	8	1.14157653187276E-4
55.24	6	8.56182398904566E-5
55.26	11	1.56966773132504E-4
55.28	-14	-1.99775893077732E-4
55.3	-22	-3.13933546265008E-4
55.32	29	4.13821492803874E-4
55.34	21	2.99663839616598E-4
55.36	12	1.71236479780913E-4
55.38	-4	-5.70788265936378E-5
55.4	-4	-5.70788265936378E-5
55.42	-18	-2.5685471967137E-4
55.44	-17	-2.4258501302296E-4
55.46	0	0
55.48	23	3.28203252913417E-4
55.5	-6	-8.56182398904566E-5
55.52	3	4.28091199452283E-5
55.54	2	2.85394132968189E-5
55.56	12	1.71236479780913E-4
55.58	0	0
55.6	4	5.70788265936378E-5
55.62	9	1.28427359835685E-4
55.64	-1	-1.42697066484094E-5
55.66	18	2.5685471967137E-4
55.68	13	1.85506186429323E-4
55.7	1	1.42697066484094E-5
55.72	6	8.56182398904566E-5
55.74	25	3.56742666210236E-4
55.76	21	2.99663839616598E-4
55.78	2	2.85394132968189E-5
55.8	22	3.13933546265008E-4
55.82	24	3.42472959561827E-4
55.84	18	2.5685471967137E-4
55.86	16	2.28315306374551E-4
55.88	4	5.70788265936378E-5
55.9	-9	-1.28427359835685E-4
55.92	21	2.99663839616598E-4
55.94	37	5.27979145991149E-4
55.96	3	4.28091199452283E-5
55.98	5	7.13485332420472E-5
56	4	5.70788265936378E-5
56.02	10	1.42697066484094E-4
56.04	37	5.27979145991149E-4
56.06	-5	-7.13485332420472E-5
56.08	10	1.42697066484094E-4
56.1	33	4.70900319397511E-4
56.12	20	2.85394132968189E-4
56.14	6	8.56182398904566E-5
56.16	-13	-1.85506186429323E-4
56.18	6	8.56182398904566E-5
56.2	26	3.71012372858645E-4
56.22	10	1.42697066484094E-4
56.24	-6	-8.56182398904566E-5
56.26	27	3.85282079507055E-4
56.28	15	2.14045599726142E-4
56.3	0	0
56.32	-5	-7.13485332420472E-5
56.34	3	4.28091199452283E-5
56.36	20	2.85394132968189E-4
56.38	38	5.42248852639559E-4
56.4	11	1.56966773132504E-4
56.42	-3	-4.28091199452283E-5
56.44	37	5.27979145991149E-4
56.46	-9	-1.28427359835685E-4
56.48	7	9.98879465388661E-5
56.5	11	1.56966773132504E-4
56.52	16	2.28315306374551E-4
56.54	2	2.85394132968189E-5
56.56	8	1.14157653187276E-4
56.58	-5	-7.13485332420472E-5
56.6	-2	-2.85394132968189E-5
56.62	30	4.28091199452283E-4
56.64	41	5.85057972584787E-4
56.66	30	4.28091199452283E-4
56.68	23	3.28203252913417E-4
56.7	29	4.13821492803874E-4
56.72	9	1.28427359835685E-4
56.74	12	1.71236479780913E-4
56.76	10	1.42697066484094E-4
56.78	1	1.42697066484094E-5
56.8	2	2.85394132968189E-5
56.82	13	1.85506186429323E-4
56.84	11	1.56966773132504E-4
56.86	-18	-2.5685471967137E-4
56.88	-20	-2.85394132968189E-4
56.9	5	7.13485332420472E-5
56.92	8	1.14157653187276E-4
56.94	6	8.56182398904566E-5
56.96	-13	-1.85506186429323E-4
56.98	13	1.85506186429323E-4
57	27	3.85282079507055E-4
57.02	7	9.98879465388661E-5
57.04	19	2.71124426319779E-4
57.06	1	1.42697066484094E-5
57.08	-11	-1.56966773132504E-4
57.1	14	1.99775893077732E-4
57.12	10	1.42697066484094E-4
57.14	14	1.99775893077732E-4
57.16	17	2.4258501302296E-4
57.18	31	4.42360906100693E-4
57.2	7	9.98879465388661E-5
57.22	11	1.56966773132504E-4
57.24	0	0
57.26	8	1.14157653187276E-4
57.28	-2	-2.85394132968189E-5
57.3	9	1.28427359835685E-4
57.32	8	1.14157653187276E-4
57.34	10	1.42697066484094E-4
57.36	-12	-1.71236479780913E-4
57.38	11	1.56966773132504E-4
57.4	17	2.4258501302296E-4
57.42	-2	-2.85394132968189E-5
57.44	8	1.14157653187276E-4
57.46	-4	-5.70788265936378E-5
57.48	1	1.42697066484094E-5
57.5	-10	-1.42697066484094E-4
57.52	12	1.71236479780913E-4
57.54	18	2.5685471967137E-4
57.56	18	2.5685471967137E-4
57.58	20	2.85394132968189E-4
57.6	-15	-2.14045599726142E-4
57.62	-8	-1.14157653187276E-4
57.64	14	1.99775893077732E-4
57.66	10	1.42697066484094E-4
57.68	9	1.28427359835685E-4
57.7	14	1.99775893077732E-4
57.72	3	4.28091199452283E-5
57.74	2	2.85394132968189E-5
57.76	17	2.4258501302296E-4
57.78	36	5.1370943934274E-4
57.8	11	1.56966773132504E-4
57.82	-1	-1.42697066484094E-5
57.84	0	0
57.86	12	1.71236479780913E-4
57.88	-9	-1.28427359835685E-4
57.9	-20	-2.85394132968189E-4
57.92	10	1.42697066484094E-4
57.94	4	5.70788265936378E-5
57.96	9	1.28427359835685E-4
57.98	3	4.28091199452283E-5
58	11	1.56966773132504E-4
58.02	4	5.70788265936378E-5
58.04	14	1.99775893077732E-4
58.06	0	0
58.08	8	1.14157653187276E-4
58.1	-10	-1.42697066484094E-4
58.12	-25	-3.56742666210236E-4
58.14	-5	-7.13485332420472E-5
58.16	23	3.28203252913417E-4
58.18	5	7.13485332420472E-5
58.2	28	3.99551786155464E-4
58.22	19	2.71124426319779E-4
58.24	-9	-1.28427359835685E-4
58.26	-14	-1.99775893077732E-4
58.28	-7	-9.98879465388661E-5
58.3	9	1.28427359835685E-4
58.32	21	2.99663839616598E-4
58.34	5	7.13485332420472E-5
58.36	10	1.42697066484094E-4
58.38	3	4.28091199452283E-5
58.4	-13	-1.85506186429323E-4
58.42	32	4.56630612749102E-4
58.44	11	1.56966773132504E-4
58.46	1	1.42697066484094E-5
58.48	-2	-2.85394132968189E-5
58.5	-17	-2.4258501302296E-4
58.52	12	1.71236479780913E-4
58.54	14	1.99775893077732E-4
58.56	-5	-7.13485332420472E-5
58.58	5	7.13485332420472E-5
58.6	9	1.28427359835685E-4
58.62	-15	-2.14045599726142E-4
58.64	-9	-1.28427359835685E-4
58.66	12	1.71236479780913E-4
58.68	20	2.85394132968189E-4
58.7	13	1.85506186429323E-4
58.72	6	8.56182398904566E-5
58.74	1	1.42697066484094E-5
58.76	13	1.85506186429323E-4
58.78	19	2.71124426319779E-4
58.8	15	2.14045599726142E-4
58.82	21	2.99663839616598E-4
58.84	13	1.85506186429323E-4
58.86	3	4.28091199452283E-5
58.88	26	3.71012372858645E-4
58.9	5	7.13485332420472E-5
58.92	6	8.56182398904566E-5
58.94	-10	-1.42697066484094E-4
58.96	15	2.14045599726142E-4
58.98	11	1.56966773132504E-4
59	-9	-1.28427359835685E-4
59.02	-4	-5.70788265936378E-5
59.04	-2	-2.85394132968189E-5
59.06	-3	-4.28091199452283E-5
59.08	-18	-2.5685471967137E-4
59.1	7	9.98879465388661E-5
59.12	12	1.71236479780913E-4
59.14	0	0
59.16	0	0
59.18	-11	-1.56966773132504E-4
59.2	17	2.4258501302296E-4
59.22	2	2.85394132968189E-5
59.24	-7	-9.98879465388661E-5
59.26	-2	-2.85394132968189E-5
59.28	13	1.85506186429323E-4
59.3	2	2.85394132968189E-5
59.32	-24	-3.42472959561827E-4
59.34	-7	-9.98879465388661E-5
59.36	-7	-9.98879465388661E-5
59.38	-5	-7.13485332420472E-5
59.4	15	2.14045599726142E-4
59.42	-18	-2.5685471967137E-4
59.44	-34	-4.85170026045921E-4
59.46	8	1.14157653187276E-4
59.48	1	1.42697066484094E-5
59.5	34	4.85170026045921E-4
59.52	18	2.5685471967137E-4
59.54	9	1.28427359835685E-4
59.56	21	2.99663839616598E-4
59.58	16	2.28315306374551E-4
59.6	-6	-8.56182398904566E-5
59.62	2	2.85394132968189E-5
59.64	24	3.42472959561827E-4
59.66	-1	-1.42697066484094E-5
59.68	-5	-7.13485332420472E-5
59.7	16	2.28315306374551E-4
59.72	2	2.85394132968189E-5
59.74	14	1.99775893077732E-4
59.76	1	1.42697066484094E-5
59.78	7	9.98879465388661E-5
59.8	11	1.56966773132504E-4
59.82	-9	-1.28427359835685E-4
59.84	10	1.42697066484094E-4
59.86	13	1.85506186429323E-4
59.88	2	2.85394132968189E-5
59.9	-17	-2.4258501302296E-4
59.92	22	3.13933546265008E-4
59.94	13	1.85506186429323E-4
59.96	6	8.56182398904566E-5
59.98	13	1.85506186429323E-4
60	2	2.85394132968189E-5
60.02	1	1.42697066484094E-5
60.04	4	5.70788265936378E-5
60.06	6	8.56182398904566E-5
60.08	0	0
60.1	-11	-1.56966773132504E-4
60.12	2	2.85394132968189E-5
60.14	-10	-1.42697066484094E-4
60.16	-10	-1.42697066484094E-4
60.18	-9	-1.28427359835685E-4
60.2	10	1.42697066484094E-4
60.22	-16	-2.28315306374551E-4
60.24	-27	-3.85282079507055E-4
60.26	15	2.14045599726142E-4
60.28	22	3.13933546265008E-4
60.3	24	3.42472959561827E-4
60.32	22	3.13933546265008E-4
60.34	10	1.42697066484094E-4
60.36	26	3.71012372858645E-4
60.38	8	1.14157653187276E-4
60.4	10	1.42697066484094E-4
60.42	-7	-9.98879465388661E-5
60.44	8	1.14157653187276E-4
60.46	5	7.13485332420472E-5
60.48	8	1.14157653187276E-4
60.5	10	1.42697066484094E-4
60.52	4	5.70788265936378E-5
60.54	4	5.70788265936378E-5
60.56	-1	-1.42697066484094E-5
60.58	10	1.42697066484094E-4
60.6	19	2.71124426319779E-4
60.62	8	1.14157653187276E-4
60.64	-2	-2.85394132968189E-5
60.66	2	2.85394132968189E-5
60.68	-6	-8.56182398904566E-5
60.7	15	2.14045599726142E-4
60.72	26	3.71012372858645E-4
60.74	22	3.13933546265008E-4
60.76	-11	-1.56966773132504E-4
60.78	11	1.56966773132504E-4
60.8	-12	-1.71236479780913E-4
60.82	6	8.56182398904566E-5
60.84	29	4.13821492803874E-4
60.86	12	1.71236479780913E-4
60.88	3	4.28091199452283E-5
60.9	-1	-1.42697066484094E-5
60.92	32	4.56630612749102E-4
60.94	33	4.70900319397511E-4
60.96	4	5.70788265936378E-5
60.98	10	1.42697066484094E-4
61	-19	-2.71124426319779E-4
61.02	13	1.85506186429323E-4
61.04	0	0
61.06	-15	-2.14045599726142E-4
61.08	7	9.98879465388661E-5
61.1	3	4.28091199452283E-5
61.12	8	1.14157653187276E-4
61.14	11	1.56966773132504E-4
61.16	15	2.14045599726142E-4
61.18	-3	-4.28091199452283E-5
61.2	7	9.98879465388661E-5
61.22	5	7.13485332420472E-5
61.24	27	3.85282079507055E-4
61.26	3	4.28091199452283E-5
61.28	13	1.85506186429323E-4
61.3	10	1.42697066484094E-4
61.32	-9	-1.28427359835685E-4
61.34	5	7.13485332420472E-5
61.36	14	1.99775893077732E-4
61.38	10	1.42697066484094E-4
61.4	21	2.99663839616598E-4
61.42	6	8.56182398904566E-5
61.44	23	3.28203252913417E-4
61.46	28	3.99551786155464E-4
61.48	17	2.4258501302296E-4
61.5	19	2.71124426319779E-4
61.52	-11	-1.56966773132504E-4
61.54	10	1.42697066484094E-4
61.56	9	1.28427359835685E-4
61.58	5	7.13485332420472E-5
61.6	12	1.71236479780913E-4
61.62	19	2.71124426319779E-4
61.64	-13	-1.85506186429323E-4
61.66	3	4.28091199452283E-5
61.68	0	0
61.7	-11	-1.56966773132504E-4
61.72	29	4.13821492803874E-4
61.74	13	1.85506186429323E-4
61.76	5	7.13485332420472E-5
61.78	1	1.42697066484094E-5
61.8	-13	-1.85506186429323E-4
61.82	-1	-1.42697066484094E-5
61.84	-9	-1.28427359835685E-4
61.86	34	4.85170026045921E-4
61.88	27	3.85282079507055E-4
61.9	33	4.70900319397511E-4
61.92	11	1.56966773132504E-4
61.94	4	5.70788265936378E-5
61.96	9	1.28427359835685E-4
61.98	16	2.28315306374551E-4
62	11	1.56966773132504E-4
62.02	14	1.99775893077732E-4
62.04	-5	-7.13485332420472E-5
62.06	13	1.85506186429323E-4
62.08	-18	-2.5685471967137E-4
62.1	4	5.70788265936378E-5
62.12	25	3.56742666210236E-4
62.14	6	8.56182398904566E-5
62.16	-8	-1.14157653187276E-4
62.18	1	1.42697066484094E-5
62.2	-1	-1.42697066484094E-5
62.22	8	1.14157653187276E-4
62.24	27	3.85282079507055E-4
62.26	38	5.42248852639559E-4
62.28	10	1.42697066484094E-4
62.3	-5	-7.13485332420472E-5
62.32	-21	-2.99663839616598E-4
62.34	15	2.14045599726142E-4
62.36	-2	-2.85394132968189E-5
62.38	-24	-3.42472959561827E-4
62.4	32	4.56630612749102E-4
62.42	19	2.71124426319779E-4
62.44	11	1.56966773132504E-4
62.46	13	1.85506186429323E-4
62.48	24	3.42472959561827E-4
62.5	13	1.85506186429323E-4
62.52	-1	-1.42697066484094E-5
62.54	12	1.71236479780913E-4
62.56	9	1.28427359835685E-4
62.58	31	4.42360906100693E-4
62.6	18	2.5685471967137E-4
62.62	25	3.56742666210236E-4
62.64	-3	-4.28091199452283E-5
62.66	-11	-1.56966773132504E-4
62.68	-2	-2.85394132968189E-5
62.7	-16	-2.28315306374551E-4
62.72	-22	-3.13933546265008E-4
62.74	0	0
62.76	-17	-2.4258501302296E-4
62.78	-8	-1.14157653187276E-4
62.8	5	7.13485332420472E-5
62.82	-12	-1.71236479780913E-4
62.84	-29	-4.13821492803874E-4
62.86	-2	-2.85394132968189E-5
62.88	20	2.85394132968189E-4
62.9	-1	-1.42697066484094E-5
62.92	-30	-4.28091199452283E-4
62.94	-9	-1.28427359835685E-4
62.96	-25	-3.56742666210236E-4
62.98	-14	-1.99775893077732E-4
63	26	3.71012372858645E-4
63.02	18	2.5685471967137E-4
63.04	25	3.56742666210236E-4
63.06	5	7.13485332420472E-5
63.08	-10	-1.42697066484094E-4
63.1	-16	-2.28315306374551E-4
63.12	0	0
63.14	4	5.70788265936378E-5
63.16	9	1.28427359835685E-4
63.18	25	3.56742666210236E-4
63.2	22	3.13933546265008E-4
63.22	17	2.4258501302296E-4
63.24	25	3.56742666210236E-4
63.26	6	8.56182398904566E-5
63.28	12	1.71236479780913E-4
63.3	12	1.71236479780913E-4
63.32	-8	-1.14157653187276E-4
63.34	3	4.28091199452283E-5
63.36	36	5.1370943934274E-4
63.38	6	8.56182398904566E-5
63.4	15	2.14045599726142E-4
63.42	20	2.85394132968189E-4
63.44	-2	-2.85394132968189E-5
63.46	6	8.56182398904566E-5
63.48	25	3.56742666210236E-4
63.5	22	3.13933546265008E-4
63.52	3	4.28091199452283E-5
63.54	16	2.28315306374551E-4
63.56	-6	-8.56182398904566E-5
63.58	13	1.85506186429323E-4
63.6	-10	-1.42697066484094E-4
63.62	3	4.28091199452283E-5
63.64	0	0
63.66	0	0
63.68	-2	-2.85394132968189E-5
63.7	-20	-2.85394132968189E-4
63.72	3	4.28091199452283E-5
63.74	8	1.14157653187276E-4
63.76	-3	-4.28091199452283E-5
63.78	-12	-1.71236479780913E-4
63.8	-19	-2.71124426319779E-4
63.82	23	3.28203252913417E-4
63.84	-5	-7.13485332420472E-5
63.86	21	2.99663839616598E-4
63.88	14	1.99775893077732E-4
63.9	8	1.14157653187276E-4
63.92	-4	-5.70788265936378E-5
63.94	16	2.28315306374551E-4
63.96	2	2.85394132968189E-5
63.98	26	3.71012372858645E-4
64	13	1.85506186429323E-4
64.02	15	2.14045599726142E-4
64.04	26	3.71012372858645E-4
64.06	-5	-7.13485332420472E-5
64.08	-7	-9.98879465388661E-5
64.1	3	4.28091199452283E-5
64.12	1	1.42697066484094E-5
64.14	-4	-5.70788265936378E-5
64.16	0	0
64.18	-7	-9.98879465388661E-5
64.2	-13	-1.85506186429323E-4
64.22	10	1.42697066484094E-4
64.24	33	4.70900319397511E-4
64.26	-9	-1.28427359835685E-4
64.28	17	2.4258501302296E-4
64.3	-3	-4.28091199452283E-5
64.32	-9	-1.28427359835685E-4
64.34	-7	-9.98879465388661E-5
64.36	20	2.85394132968189E-4
64.38	-2	-2.85394132968189E-5
64.4	-1	-1.42697066484094E-5
64.42	12	1.71236479780913E-4
64.44	7	9.98879465388661E-5
64.46	25	3.56742666210236E-4
64.48	-10	-1.42697066484094E-4
64.5	-1	-1.42697066484094E-5
64.52	3	4.28091199452283E-5
64.54	7	9.98879465388661E-5
64.56	18	2.5685471967137E-4
64.58	6	8.56182398904566E-5
64.6	2	2.85394132968189E-5
64.62	3	4.28091199452283E-5
64.64	-1	-1.42697066484094E-5
64.66	18	2.5685471967137E-4
64.68	-6	-8.56182398904566E-5
64.7	2	2.85394132968189E-5
64.72	24	3.42472959561827E-4
64.74	-6	-8.56182398904566E-5
64.76	-10	-1.42697066484094E-4
64.78	-3	-4.28091199452283E-5
64.8	-13	-1.85506186429323E-4
64.82	8	1.14157653187276E-4
64.84	8	1.14157653187276E-4
64.86	12	1.71236479780913E-4
64.88	6	8.56182398904566E-5
64.9	-9	-1.28427359835685E-4
64.92	11	1.56966773132504E-4
64.94	35	4.9943973269433E-4
64.96	-16	-2.28315306374551E-4
64.98	-1	-1.42697066484094E-5
65	7	9.98879465388661E-5
65.02	18	2.5685471967137E-4
65.04	6	8.56182398904566E-5
65.06	28	3.99551786155464E-4
65.08	19	2.71124426319779E-4
65.1	12	1.71236479780913E-4
65.12	19	2.71124426319779E-4
65.14	12	1.71236479780913E-4
65.16	20	2.85394132968189E-4
65.18	0	0
65.2	20	2.85394132968189E-4
65.22	41	5.85057972584787E-4
65.24	7	9.98879465388661E-5
65.26	6	8.56182398904566E-5
65.28	2	2.85394132968189E-5
65.3	7	9.98879465388661E-5
65.32	-18	-2.5685471967137E-4
