Time [µs]	D2, v0J7	D2, v0J7
32.58	27	2.6238705203396E-4
32.6	-33	-3.20695285819284E-4
32.62	-10	-9.71803896422074E-5
32.64	-10	-9.71803896422074E-5
32.66	7	6.80262727495452E-5
32.68	-39	-3.79003519604609E-4
32.7	-41	-3.9843959753305E-4
32.72	-34	-3.30413324783505E-4
32.74	7	6.80262727495452E-5
32.76	22	2.13796857212856E-4
32.78	-20	-1.94360779284415E-4
32.8	-25	-2.42950974105518E-4
32.82	2	1.94360779284415E-5
32.84	-32	-3.10977246855064E-4
32.86	-15	-1.45770584463311E-4
32.88	1	9.71803896422074E-6
32.9	-28	-2.72105090998181E-4
32.92	8	7.77443117137659E-5
32.94	21	2.04078818248635E-4
32.96	-7	-6.80262727495452E-5
32.98	-9	-8.74623506779866E-5
33	-13	-1.2633450653487E-4
33.02	9	8.74623506779866E-5
33.04	0	0
33.06	-33	-3.20695285819284E-4
33.08	-21	-2.04078818248635E-4
33.1	3	2.91541168926622E-5
33.12	-8	-7.77443117137659E-5
33.14	-7	-6.80262727495452E-5
33.16	-22	-2.13796857212856E-4
33.18	26	2.52669013069739E-4
33.2	9	8.74623506779866E-5
33.22	32	3.10977246855064E-4
33.24	26	2.52669013069739E-4
33.26	2	1.94360779284415E-5
33.28	11	1.06898428606428E-4
33.3	-9	-8.74623506779866E-5
33.32	-27	-2.6238705203396E-4
33.34	-5	-4.85901948211037E-5
33.36	-8	-7.77443117137659E-5
33.38	-15	-1.45770584463311E-4
33.4	-30	-2.91541168926622E-4
33.42	7	6.80262727495452E-5
33.44	24	2.33232935141298E-4
33.46	-1	-9.71803896422074E-6
33.48	-1	-9.71803896422074E-6
33.5	18	1.74924701355973E-4
33.52	8	7.77443117137659E-5
33.54	14	1.3605254549909E-4
33.56	32	3.10977246855064E-4
33.58	17	1.65206662391753E-4
33.6	-15	-1.45770584463311E-4
33.62	-29	-2.81823129962401E-4
33.64	-12	-1.16616467570649E-4
33.66	12	1.16616467570649E-4
33.68	11	1.06898428606428E-4
33.7	12	1.16616467570649E-4
33.72	-10	-9.71803896422074E-5
33.74	-7	-6.80262727495452E-5
33.76	-12	-1.16616467570649E-4
33.78	-5	-4.85901948211037E-5
33.8	-10	-9.71803896422074E-5
33.82	-7	-6.80262727495452E-5
33.84	-9	-8.74623506779866E-5
33.86	-2	-1.94360779284415E-5
33.88	8	7.77443117137659E-5
33.9	13	1.2633450653487E-4
33.92	-5	-4.85901948211037E-5
33.94	7	6.80262727495452E-5
33.96	-19	-1.84642740320194E-4
33.98	-16	-1.55488623427532E-4
34	10	9.71803896422074E-5
34.02	-2	-1.94360779284415E-5
34.04	9	8.74623506779866E-5
34.06	19	1.84642740320194E-4
34.08	16	1.55488623427532E-4
34.1	0	0
34.12	11	1.06898428606428E-4
34.14	-12	-1.16616467570649E-4
34.16	4	3.8872155856883E-5
34.18	-32	-3.10977246855064E-4
34.2	-7	-6.80262727495452E-5
34.22	-10	-9.71803896422074E-5
34.24	14	1.3605254549909E-4
34.26	15	1.45770584463311E-4
34.28	9	8.74623506779866E-5
34.3	25	2.42950974105518E-4
34.32	-2	-1.94360779284415E-5
34.34	-20	-1.94360779284415E-4
34.36	17	1.65206662391753E-4
34.38	4	3.8872155856883E-5
34.4	13	1.2633450653487E-4
34.42	-6	-5.83082337853244E-5
34.44	2	1.94360779284415E-5
34.46	-4	-3.8872155856883E-5
34.48	12	1.16616467570649E-4
34.5	-7	-6.80262727495452E-5
34.52	12	1.16616467570649E-4
34.54	26	2.52669013069739E-4
34.56	16	1.55488623427532E-4
34.58	23	2.23514896177077E-4
34.6	-11	-1.06898428606428E-4
34.62	6	5.83082337853244E-5
34.64	-6	-5.83082337853244E-5
34.66	-21	-2.04078818248635E-4
34.68	-18	-1.74924701355973E-4
34.7	-28	-2.72105090998181E-4
34.72	-32	-3.10977246855064E-4
34.74	-21	-2.04078818248635E-4
34.76	-23	-2.23514896177077E-4
34.78	0	0
34.8	-16	-1.55488623427532E-4
34.82	-6	-5.83082337853244E-5
34.84	1	9.71803896422074E-6
34.86	13	1.2633450653487E-4
34.88	-12	-1.16616467570649E-4
34.9	-14	-1.3605254549909E-4
34.92	-7	-6.80262727495452E-5
34.94	9	8.74623506779866E-5
34.96	-6	-5.83082337853244E-5
34.98	57	5.53928220960582E-4
35	-1	-9.71803896422074E-6
35.02	-7	-6.80262727495452E-5
35.04	4	3.8872155856883E-5
35.06	18	1.74924701355973E-4
35.08	6	5.83082337853244E-5
35.1	18	1.74924701355973E-4
35.12	-3	-2.91541168926622E-5
35.14	-44	-4.27593714425712E-4
35.16	-48	-4.66465870282595E-4
35.18	-36	-3.49849402711947E-4
35.2	-22	-2.13796857212856E-4
35.22	-5	-4.85901948211037E-5
35.24	-12	-1.16616467570649E-4
35.26	9	8.74623506779866E-5
35.28	-7	-6.80262727495452E-5
35.3	-20	-1.94360779284415E-4
35.32	-19	-1.84642740320194E-4
35.34	-18	-1.74924701355973E-4
35.36	-6	-5.83082337853244E-5
35.38	15	1.45770584463311E-4
35.4	18	1.74924701355973E-4
35.42	11	1.06898428606428E-4
35.44	-2	-1.94360779284415E-5
35.46	-19	-1.84642740320194E-4
35.48	7	6.80262727495452E-5
35.5	19	1.84642740320194E-4
35.52	35	3.40131363747726E-4
35.54	-9	-8.74623506779866E-5
35.56	10	9.71803896422074E-5
35.58	3	2.91541168926622E-5
35.6	-5	-4.85901948211037E-5
35.62	-4	-3.8872155856883E-5
35.64	-32	-3.10977246855064E-4
35.66	-20	-1.94360779284415E-4
35.68	-31	-3.01259207890843E-4
35.7	-20	-1.94360779284415E-4
35.72	-22	-2.13796857212856E-4
35.74	3	2.91541168926622E-5
35.76	9	8.74623506779866E-5
35.78	1	9.71803896422074E-6
35.8	-9	-8.74623506779866E-5
35.82	7	6.80262727495452E-5
35.84	-4	-3.8872155856883E-5
35.86	54	5.2477410406792E-4
35.88	17	1.65206662391753E-4
35.9	20	1.94360779284415E-4
35.92	-37	-3.59567441676167E-4
35.94	-28	-2.72105090998181E-4
35.96	-28	-2.72105090998181E-4
35.98	-33	-3.20695285819284E-4
36	-26	-2.52669013069739E-4
36.02	-37	-3.59567441676167E-4
36.04	-32	-3.10977246855064E-4
36.06	-2	-1.94360779284415E-5
36.08	-8	-7.77443117137659E-5
36.1	5	4.85901948211037E-5
36.12	3	2.91541168926622E-5
36.14	-17	-1.65206662391753E-4
36.16	7	6.80262727495452E-5
36.18	-3	-2.91541168926622E-5
36.2	14	1.3605254549909E-4
36.22	-11	-1.06898428606428E-4
36.24	-5	-4.85901948211037E-5
36.26	-5	-4.85901948211037E-5
36.28	4	3.8872155856883E-5
36.3	-8	-7.77443117137659E-5
36.32	-6	-5.83082337853244E-5
36.34	-7	-6.80262727495452E-5
36.36	6	5.83082337853244E-5
36.38	-5	-4.85901948211037E-5
36.4	-9	-8.74623506779866E-5
36.42	11	1.06898428606428E-4
36.44	4	3.8872155856883E-5
36.46	13	1.2633450653487E-4
36.48	-18	-1.74924701355973E-4
36.5	4	3.8872155856883E-5
36.52	27	2.6238705203396E-4
36.54	-10	-9.71803896422074E-5
36.56	-1	-9.71803896422074E-6
36.58	-17	-1.65206662391753E-4
36.6	12	1.16616467570649E-4
36.62	-2	-1.94360779284415E-5
36.64	12	1.16616467570649E-4
36.66	-3	-2.91541168926622E-5
36.68	-12	-1.16616467570649E-4
36.7	-2	-1.94360779284415E-5
36.72	-1	-9.71803896422074E-6
36.74	-30	-2.91541168926622E-4
36.76	-7	-6.80262727495452E-5
36.78	-20	-1.94360779284415E-4
36.8	8	7.77443117137659E-5
36.82	-13	-1.2633450653487E-4
36.84	10	9.71803896422074E-5
36.86	4	3.8872155856883E-5
36.88	3	2.91541168926622E-5
36.9	3	2.91541168926622E-5
36.92	-42	-4.08157636497271E-4
36.94	1	9.71803896422074E-6
36.96	-15	-1.45770584463311E-4
36.98	-31	-3.01259207890843E-4
37	-13	-1.2633450653487E-4
37.02	7	6.80262727495452E-5
37.04	3	2.91541168926622E-5
37.06	-12	-1.16616467570649E-4
37.08	0	0
37.1	29	2.81823129962401E-4
37.12	32	3.10977246855064E-4
37.14	28	2.72105090998181E-4
37.16	44	4.27593714425712E-4
37.18	-9	-8.74623506779866E-5
37.2	29	2.81823129962401E-4
37.22	23	2.23514896177077E-4
37.24	2	1.94360779284415E-5
37.26	-20	-1.94360779284415E-4
37.28	16	1.55488623427532E-4
37.3	7	6.80262727495452E-5
37.32	-12	-1.16616467570649E-4
37.34	26	2.52669013069739E-4
37.36	9	8.74623506779866E-5
37.38	19	1.84642740320194E-4
37.4	-3	-2.91541168926622E-5
37.42	-20	-1.94360779284415E-4
37.44	-39	-3.79003519604609E-4
37.46	-35	-3.40131363747726E-4
37.48	0	0
37.5	3	2.91541168926622E-5
37.52	-10	-9.71803896422074E-5
37.54	10	9.71803896422074E-5
37.56	12	1.16616467570649E-4
37.58	35	3.40131363747726E-4
37.6	32	3.10977246855064E-4
37.62	26	2.52669013069739E-4
37.64	2	1.94360779284415E-5
37.66	-5	-4.85901948211037E-5
37.68	8	7.77443117137659E-5
37.7	11	1.06898428606428E-4
37.72	-10	-9.71803896422074E-5
37.74	-16	-1.55488623427532E-4
37.76	-8	-7.77443117137659E-5
37.78	-2	-1.94360779284415E-5
37.8	-4	-3.8872155856883E-5
37.82	-4	-3.8872155856883E-5
37.84	16	1.55488623427532E-4
37.86	-9	-8.74623506779866E-5
37.88	-8	-7.77443117137659E-5
37.9	-27	-2.6238705203396E-4
37.92	-18	-1.74924701355973E-4
37.94	29	2.81823129962401E-4
37.96	-23	-2.23514896177077E-4
37.98	-7	-6.80262727495452E-5
38	2	1.94360779284415E-5
38.02	4	3.8872155856883E-5
38.04	-13	-1.2633450653487E-4
38.06	-4	-3.8872155856883E-5
38.08	-3	-2.91541168926622E-5
38.1	-1	-9.71803896422074E-6
38.12	-26	-2.52669013069739E-4
38.14	-12	-1.16616467570649E-4
38.16	-26	-2.52669013069739E-4
38.18	2	1.94360779284415E-5
38.2	9	8.74623506779866E-5
38.22	8	7.77443117137659E-5
38.24	-4	-3.8872155856883E-5
38.26	-26	-2.52669013069739E-4
38.28	-7	-6.80262727495452E-5
38.3	5	4.85901948211037E-5
38.32	-9	-8.74623506779866E-5
38.34	-2	-1.94360779284415E-5
38.36	-32	-3.10977246855064E-4
38.38	2	1.94360779284415E-5
38.4	6	5.83082337853244E-5
38.42	-21	-2.04078818248635E-4
38.44	-24	-2.33232935141298E-4
38.46	-36	-3.49849402711947E-4
38.48	7	6.80262727495452E-5
38.5	5	4.85901948211037E-5
38.52	-10	-9.71803896422074E-5
38.54	-13	-1.2633450653487E-4
38.56	-2	-1.94360779284415E-5
38.58	1	9.71803896422074E-6
38.6	3	2.91541168926622E-5
38.62	-4	-3.8872155856883E-5
38.64	28	2.72105090998181E-4
38.66	31	3.01259207890843E-4
38.68	3	2.91541168926622E-5
38.7	6	5.83082337853244E-5
38.72	2	1.94360779284415E-5
38.74	11	1.06898428606428E-4
38.76	33	3.20695285819284E-4
38.78	-3	-2.91541168926622E-5
38.8	2	1.94360779284415E-5
38.82	-16	-1.55488623427532E-4
38.84	-24	-2.33232935141298E-4
38.86	9	8.74623506779866E-5
38.88	30	2.91541168926622E-4
38.9	30	2.91541168926622E-4
38.92	32	3.10977246855064E-4
38.94	-16	-1.55488623427532E-4
38.96	-23	-2.23514896177077E-4
38.98	-3	-2.91541168926622E-5
39	-6	-5.83082337853244E-5
39.02	-23	-2.23514896177077E-4
39.04	4	3.8872155856883E-5
39.06	11	1.06898428606428E-4
39.08	0	0
39.1	12	1.16616467570649E-4
39.12	8	7.77443117137659E-5
39.14	-17	-1.65206662391753E-4
39.16	-15	-1.45770584463311E-4
39.18	13	1.2633450653487E-4
39.2	-2	-1.94360779284415E-5
39.22	-23	-2.23514896177077E-4
39.24	-13	-1.2633450653487E-4
39.26	-21	-2.04078818248635E-4
39.28	6	5.83082337853244E-5
39.3	-14	-1.3605254549909E-4
39.32	1	9.71803896422074E-6
39.34	-7	-6.80262727495452E-5
39.36	18	1.74924701355973E-4
39.38	-8	-7.77443117137659E-5
39.4	-47	-4.56747831318375E-4
39.42	-1	-9.71803896422074E-6
39.44	3	2.91541168926622E-5
39.46	6	5.83082337853244E-5
39.48	10	9.71803896422074E-5
39.5	-9	-8.74623506779866E-5
39.52	-17	-1.65206662391753E-4
39.54	3	2.91541168926622E-5
39.56	-23	-2.23514896177077E-4
39.58	-31	-3.01259207890843E-4
39.6	-5	-4.85901948211037E-5
39.62	6	5.83082337853244E-5
39.64	-14	-1.3605254549909E-4
39.66	-25	-2.42950974105518E-4
39.68	9	8.74623506779866E-5
39.7	41	3.9843959753305E-4
39.72	-30	-2.91541168926622E-4
39.74	-26	-2.52669013069739E-4
39.76	17	1.65206662391753E-4
39.78	-13	-1.2633450653487E-4
39.8	13	1.2633450653487E-4
39.82	16	1.55488623427532E-4
39.84	-11	-1.06898428606428E-4
39.86	-15	-1.45770584463311E-4
39.88	6	5.83082337853244E-5
39.9	15	1.45770584463311E-4
39.92	7	6.80262727495452E-5
39.94	3	2.91541168926622E-5
39.96	-15	-1.45770584463311E-4
39.98	24	2.33232935141298E-4
40	27	2.6238705203396E-4
40.02	-12	-1.16616467570649E-4
40.04	2	1.94360779284415E-5
40.06	23	2.23514896177077E-4
40.08	3	2.91541168926622E-5
40.1	-1	-9.71803896422074E-6
40.12	-28	-2.72105090998181E-4
40.14	-22	-2.13796857212856E-4
40.16	-14	-1.3605254549909E-4
40.18	-3	-2.91541168926622E-5
40.2	-62	-6.02518415781686E-4
40.22	-13	-1.2633450653487E-4
40.24	-1	-9.71803896422074E-6
40.26	4	3.8872155856883E-5
40.28	-25	-2.42950974105518E-4
40.3	-51	-4.95619987175258E-4
40.32	-6	-5.83082337853244E-5
40.34	8	7.77443117137659E-5
40.36	-11	-1.06898428606428E-4
40.38	-16	-1.55488623427532E-4
40.4	-41	-3.9843959753305E-4
40.42	20	1.94360779284415E-4
40.44	-11	-1.06898428606428E-4
40.46	-30	-2.91541168926622E-4
40.48	1	9.71803896422074E-6
40.5	6	5.83082337853244E-5
40.52	10	9.71803896422074E-5
40.54	11	1.06898428606428E-4
40.56	2	1.94360779284415E-5
40.58	-7	-6.80262727495452E-5
40.6	7	6.80262727495452E-5
40.62	10	9.71803896422074E-5
40.64	13	1.2633450653487E-4
40.66	0	0
40.68	-1	-9.71803896422074E-6
40.7	12	1.16616467570649E-4
40.72	10	9.71803896422074E-5
40.74	-1	-9.71803896422074E-6
40.76	-7	-6.80262727495452E-5
40.78	3	2.91541168926622E-5
40.8	-15	-1.45770584463311E-4
40.82	0	0
40.84	-30	-2.91541168926622E-4
40.86	6	5.83082337853244E-5
40.88	-1	-9.71803896422074E-6
40.9	-35	-3.40131363747726E-4
40.92	10	9.71803896422074E-5
40.94	33	3.20695285819284E-4
40.96	-4	-3.8872155856883E-5
40.98	-34	-3.30413324783505E-4
41	5	4.85901948211037E-5
41.02	-9	-8.74623506779866E-5
41.04	2	1.94360779284415E-5
41.06	-8	-7.77443117137659E-5
41.08	-11	-1.06898428606428E-4
41.1	20	1.94360779284415E-4
41.12	23	2.23514896177077E-4
41.14	-18	-1.74924701355973E-4
41.16	-2	-1.94360779284415E-5
41.18	-26	-2.52669013069739E-4
41.2	-42	-4.08157636497271E-4
41.22	-4	-3.8872155856883E-5
41.24	1	9.71803896422074E-6
41.26	-20	-1.94360779284415E-4
41.28	-32	-3.10977246855064E-4
41.3	-20	-1.94360779284415E-4
41.32	-23	-2.23514896177077E-4
41.34	-17	-1.65206662391753E-4
41.36	4	3.8872155856883E-5
41.38	11	1.06898428606428E-4
41.4	-24	-2.33232935141298E-4
41.42	-45	-4.37311753389933E-4
41.44	-14	-1.3605254549909E-4
41.46	-40	-3.8872155856883E-4
41.48	-33	-3.20695285819284E-4
41.5	11	1.06898428606428E-4
41.52	4	3.8872155856883E-5
41.54	-5	-4.85901948211037E-5
41.56	-8	-7.77443117137659E-5
41.58	-16	-1.55488623427532E-4
41.6	-26	-2.52669013069739E-4
41.62	-7	-6.80262727495452E-5
41.64	-13	-1.2633450653487E-4
41.66	3	2.91541168926622E-5
41.68	-17	-1.65206662391753E-4
41.7	-25	-2.42950974105518E-4
41.72	-16	-1.55488623427532E-4
41.74	22	2.13796857212856E-4
41.76	20	1.94360779284415E-4
41.78	18	1.74924701355973E-4
41.8	-19	-1.84642740320194E-4
41.82	-25	-2.42950974105518E-4
41.84	-18	-1.74924701355973E-4
41.86	17	1.65206662391753E-4
41.88	1	9.71803896422074E-6
41.9	2	1.94360779284415E-5
41.92	-28	-2.72105090998181E-4
41.94	6	5.83082337853244E-5
41.96	2	1.94360779284415E-5
41.98	29	2.81823129962401E-4
42	23	2.23514896177077E-4
42.02	19	1.84642740320194E-4
42.04	30	2.91541168926622E-4
42.06	21	2.04078818248635E-4
42.08	-19	-1.84642740320194E-4
42.1	-4	-3.8872155856883E-5
42.12	-21	-2.04078818248635E-4
42.14	13	1.2633450653487E-4
42.16	-23	-2.23514896177077E-4
42.18	13	1.2633450653487E-4
42.2	16	1.55488623427532E-4
42.22	-17	-1.65206662391753E-4
42.24	29	2.81823129962401E-4
42.26	12	1.16616467570649E-4
42.28	8	7.77443117137659E-5
42.3	-14	-1.3605254549909E-4
42.32	-23	-2.23514896177077E-4
42.34	-11	-1.06898428606428E-4
42.36	9	8.74623506779866E-5
42.38	1	9.71803896422074E-6
42.4	-6	-5.83082337853244E-5
42.42	12	1.16616467570649E-4
42.44	19	1.84642740320194E-4
42.46	0	0
42.48	12	1.16616467570649E-4
42.5	21	2.04078818248635E-4
42.52	16	1.55488623427532E-4
42.54	-10	-9.71803896422074E-5
42.56	17	1.65206662391753E-4
42.58	20	1.94360779284415E-4
42.6	17	1.65206662391753E-4
42.62	5	4.85901948211037E-5
42.64	-20	-1.94360779284415E-4
42.66	-10	-9.71803896422074E-5
42.68	-68	-6.6082664956701E-4
42.7	-5	-4.85901948211037E-5
42.72	6	5.83082337853244E-5
42.74	8	7.77443117137659E-5
42.76	16	1.55488623427532E-4
42.78	16	1.55488623427532E-4
42.8	14	1.3605254549909E-4
42.82	8	7.77443117137659E-5
42.84	7	6.80262727495452E-5
42.86	18	1.74924701355973E-4
42.88	-35	-3.40131363747726E-4
42.9	-22	-2.13796857212856E-4
42.92	-19	-1.84642740320194E-4
42.94	-33	-3.20695285819284E-4
42.96	2	1.94360779284415E-5
42.98	10	9.71803896422074E-5
43	-16	-1.55488623427532E-4
43.02	-16	-1.55488623427532E-4
43.04	3	2.91541168926622E-5
43.06	-5	-4.85901948211037E-5
43.08	-17	-1.65206662391753E-4
43.1	-8	-7.77443117137659E-5
43.12	-10	-9.71803896422074E-5
43.14	6	5.83082337853244E-5
43.16	-1	-9.71803896422074E-6
43.18	1	9.71803896422074E-6
43.2	11	1.06898428606428E-4
43.22	19	1.84642740320194E-4
43.24	-5	-4.85901948211037E-5
43.26	-4	-3.8872155856883E-5
43.28	-7	-6.80262727495452E-5
43.3	-14	-1.3605254549909E-4
43.32	-1	-9.71803896422074E-6
43.34	12	1.16616467570649E-4
43.36	-13	-1.2633450653487E-4
43.38	-18	-1.74924701355973E-4
43.4	4	3.8872155856883E-5
43.42	5	4.85901948211037E-5
43.44	-20	-1.94360779284415E-4
43.46	4	3.8872155856883E-5
43.48	-21	-2.04078818248635E-4
43.5	-35	-3.40131363747726E-4
43.52	8	7.77443117137659E-5
43.54	4	3.8872155856883E-5
43.56	27	2.6238705203396E-4
43.58	12	1.16616467570649E-4
43.6	4	3.8872155856883E-5
43.62	-31	-3.01259207890843E-4
43.64	8	7.77443117137659E-5
43.66	4	3.8872155856883E-5
43.68	0	0
43.7	16	1.55488623427532E-4
43.72	-6	-5.83082337853244E-5
43.74	9	8.74623506779866E-5
43.76	17	1.65206662391753E-4
43.78	4	3.8872155856883E-5
43.8	-17	-1.65206662391753E-4
43.82	-12	-1.16616467570649E-4
43.84	-7	-6.80262727495452E-5
43.86	2	1.94360779284415E-5
43.88	-9	-8.74623506779866E-5
43.9	-8	-7.77443117137659E-5
43.92	16	1.55488623427532E-4
43.94	3	2.91541168926622E-5
43.96	10	9.71803896422074E-5
43.98	-19	-1.84642740320194E-4
44	17	1.65206662391753E-4
44.02	15	1.45770584463311E-4
44.04	-20	-1.94360779284415E-4
44.06	-15	-1.45770584463311E-4
44.08	-17	-1.65206662391753E-4
44.1	-21	-2.04078818248635E-4
44.12	34	3.30413324783505E-4
44.14	-7	-6.80262727495452E-5
44.16	9	8.74623506779866E-5
44.18	17	1.65206662391753E-4
44.2	-8	-7.77443117137659E-5
44.22	2	1.94360779284415E-5
44.24	0	0
44.26	9	8.74623506779866E-5
44.28	-5	-4.85901948211037E-5
44.3	-14	-1.3605254549909E-4
44.32	18	1.74924701355973E-4
44.34	7	6.80262727495452E-5
44.36	29	2.81823129962401E-4
44.38	-7	-6.80262727495452E-5
44.4	8	7.77443117137659E-5
44.42	-23	-2.23514896177077E-4
44.44	-29	-2.81823129962401E-4
44.46	11	1.06898428606428E-4
44.48	7	6.80262727495452E-5
44.5	-30	-2.91541168926622E-4
44.52	-22	-2.13796857212856E-4
44.54	22	2.13796857212856E-4
44.56	-12	-1.16616467570649E-4
44.58	-10	-9.71803896422074E-5
44.6	11	1.06898428606428E-4
44.62	-7	-6.80262727495452E-5
44.64	-30	-2.91541168926622E-4
44.66	0	0
44.68	-3	-2.91541168926622E-5
44.7	3	2.91541168926622E-5
44.72	3	2.91541168926622E-5
44.74	-6	-5.83082337853244E-5
44.76	11	1.06898428606428E-4
44.78	-3	-2.91541168926622E-5
44.8	3	2.91541168926622E-5
44.82	-6	-5.83082337853244E-5
44.84	20	1.94360779284415E-4
44.86	8	7.77443117137659E-5
44.88	-15	-1.45770584463311E-4
44.9	6	5.83082337853244E-5
44.92	-3	-2.91541168926622E-5
44.94	35	3.40131363747726E-4
44.96	10	9.71803896422074E-5
44.98	-13	-1.2633450653487E-4
45	-19	-1.84642740320194E-4
45.02	-12	-1.16616467570649E-4
45.04	-2	-1.94360779284415E-5
45.06	4	3.8872155856883E-5
45.08	-11	-1.06898428606428E-4
45.1	-5	-4.85901948211037E-5
45.12	-2	-1.94360779284415E-5
45.14	-24	-2.33232935141298E-4
45.16	-34	-3.30413324783505E-4
45.18	-23	-2.23514896177077E-4
45.2	12	1.16616467570649E-4
45.22	16	1.55488623427532E-4
45.24	14	1.3605254549909E-4
45.26	-19	-1.84642740320194E-4
45.28	-52	-5.05338026139478E-4
45.3	-53	-5.15056065103699E-4
45.32	-1	-9.71803896422074E-6
45.34	-8	-7.77443117137659E-5
45.36	-7	-6.80262727495452E-5
45.38	21	2.04078818248635E-4
45.4	26	2.52669013069739E-4
45.42	5	4.85901948211037E-5
45.44	-8	-7.77443117137659E-5
45.46	-35	-3.40131363747726E-4
45.48	-18	-1.74924701355973E-4
45.5	-17	-1.65206662391753E-4
45.52	-22	-2.13796857212856E-4
45.54	-34	-3.30413324783505E-4
45.56	-43	-4.17875675461492E-4
45.58	-22	-2.13796857212856E-4
45.6	7	6.80262727495452E-5
45.62	-7	-6.80262727495452E-5
45.64	13	1.2633450653487E-4
45.66	17	1.65206662391753E-4
45.68	25	2.42950974105518E-4
45.7	15	1.45770584463311E-4
45.72	-12	-1.16616467570649E-4
45.74	5	4.85901948211037E-5
45.76	22	2.13796857212856E-4
45.78	-23	-2.23514896177077E-4
45.8	-1	-9.71803896422074E-6
45.82	12	1.16616467570649E-4
45.84	-12	-1.16616467570649E-4
45.86	-18	-1.74924701355973E-4
45.88	-23	-2.23514896177077E-4
45.9	5	4.85901948211037E-5
45.92	13	1.2633450653487E-4
45.94	3	2.91541168926622E-5
45.96	4	3.8872155856883E-5
45.98	7	6.80262727495452E-5
46	2	1.94360779284415E-5
46.02	-3	-2.91541168926622E-5
46.04	-7	-6.80262727495452E-5
46.06	-17	-1.65206662391753E-4
46.08	-11	-1.06898428606428E-4
46.1	40	3.8872155856883E-4
46.12	-3	-2.91541168926622E-5
46.14	-14	-1.3605254549909E-4
46.16	-3	-2.91541168926622E-5
46.18	3	2.91541168926622E-5
46.2	-5	-4.85901948211037E-5
46.22	-1	-9.71803896422074E-6
46.24	13	1.2633450653487E-4
46.26	-2	-1.94360779284415E-5
46.28	1	9.71803896422074E-6
46.3	-31	-3.01259207890843E-4
46.32	-26	-2.52669013069739E-4
46.34	-28	-2.72105090998181E-4
46.36	-11	-1.06898428606428E-4
46.38	9	8.74623506779866E-5
46.4	24	2.33232935141298E-4
46.42	7	6.80262727495452E-5
46.44	29	2.81823129962401E-4
46.46	17	1.65206662391753E-4
46.48	15	1.45770584463311E-4
46.5	43	4.17875675461492E-4
46.52	20	1.94360779284415E-4
46.54	24	2.33232935141298E-4
46.56	-13	-1.2633450653487E-4
46.58	-41	-3.9843959753305E-4
46.6	-1	-9.71803896422074E-6
46.62	-9	-8.74623506779866E-5
46.64	-25	-2.42950974105518E-4
46.66	5	4.85901948211037E-5
46.68	-16	-1.55488623427532E-4
46.7	-3	-2.91541168926622E-5
46.72	-14	-1.3605254549909E-4
46.74	18	1.74924701355973E-4
46.76	-9	-8.74623506779866E-5
46.78	-4	-3.8872155856883E-5
46.8	-1	-9.71803896422074E-6
46.82	5	4.85901948211037E-5
46.84	17	1.65206662391753E-4
46.86	-12	-1.16616467570649E-4
46.88	-8	-7.77443117137659E-5
46.9	-13	-1.2633450653487E-4
46.92	8	7.77443117137659E-5
46.94	5	4.85901948211037E-5
46.96	-15	-1.45770584463311E-4
46.98	3	2.91541168926622E-5
47	36	3.49849402711947E-4
47.02	17	1.65206662391753E-4
47.04	-4	-3.8872155856883E-5
47.06	19	1.84642740320194E-4
47.08	5	4.85901948211037E-5
47.1	-31	-3.01259207890843E-4
47.12	-6	-5.83082337853244E-5
47.14	-8	-7.77443117137659E-5
47.16	4	3.8872155856883E-5
47.18	0	0
47.2	-6	-5.83082337853244E-5
47.22	9	8.74623506779866E-5
47.24	31	3.01259207890843E-4
47.26	25	2.42950974105518E-4
47.28	-4	-3.8872155856883E-5
47.3	10	9.71803896422074E-5
47.32	13	1.2633450653487E-4
47.34	16	1.55488623427532E-4
47.36	44	4.27593714425712E-4
47.38	-5	-4.85901948211037E-5
47.4	2	1.94360779284415E-5
47.42	5	4.85901948211037E-5
47.44	9	8.74623506779866E-5
47.46	11	1.06898428606428E-4
47.48	8	7.77443117137659E-5
47.5	10	9.71803896422074E-5
47.52	13	1.2633450653487E-4
47.54	-29	-2.81823129962401E-4
47.56	-37	-3.59567441676167E-4
47.58	-10	-9.71803896422074E-5
47.6	8	7.77443117137659E-5
47.62	6	5.83082337853244E-5
47.64	29	2.81823129962401E-4
47.66	-17	-1.65206662391753E-4
47.68	-25	-2.42950974105518E-4
47.7	21	2.04078818248635E-4
47.72	-7	-6.80262727495452E-5
47.74	19	1.84642740320194E-4
47.76	6	5.83082337853244E-5
47.78	-13	-1.2633450653487E-4
47.8	-4	-3.8872155856883E-5
47.82	14	1.3605254549909E-4
47.84	15	1.45770584463311E-4
47.86	-32	-3.10977246855064E-4
47.88	11	1.06898428606428E-4
47.9	-8	-7.77443117137659E-5
47.92	-1	-9.71803896422074E-6
47.94	31	3.01259207890843E-4
47.96	3	2.91541168926622E-5
47.98	-11	-1.06898428606428E-4
48	-26	-2.52669013069739E-4
48.02	3	2.91541168926622E-5
48.04	-23	-2.23514896177077E-4
48.06	-4	-3.8872155856883E-5
48.08	-5	-4.85901948211037E-5
48.1	16	1.55488623427532E-4
48.12	-4	-3.8872155856883E-5
48.14	12	1.16616467570649E-4
48.16	11	1.06898428606428E-4
48.18	6	5.83082337853244E-5
48.2	5	4.85901948211037E-5
